model,condition,seed,update,valid,self_operation_valid,initial_S_target_jump,initial_prediction_rms,S,A,rho,sham_S,sham_rho,S_difference,S_difference_ratio,C_S,C_S_geometry,C_S_readout,C_output,C_output_c_only,prediction_difference_ratio,z_other_rms,z_other_rms_over_sigma,z_other_mean,v_other_rms,z_population_difference,force_z_population_difference,force_b_population_difference,loss,sham_loss
snake075,readout_plus,15,100,True,True,3.2722029432749498,6.95133868496837,-5.829600668265677,16.3694789994143,0.3561262193179306,-2.5366259277645113,0.6883652488033946,-3.2929747405011653,-1.0063479550585046,2.0063479550585046,-0.0,2.0063479550585046,0.8902559890297924,0.13674670603102787,0.31444368050028887,0.0,0.0,0.0,0.7178186173572647,2.8710371548341413,0.0,0.0,4.646675382656719,0.06661617632281765
snake075,readout_plus,15,200,True,True,3.2722029432749498,6.95133868496837,-5.156347054782234,15.252121336264633,0.33807409088217133,-2.5442891354248083,0.6881459149790613,-2.612057919357426,-0.7982566988168451,1.7982566988168454,-0.0,1.7982566988168454,0.9011251717934321,0.21220339827683424,0.28647421928092004,0.0,0.0,0.0,0.6596411289826236,2.8710371548341413,0.0,0.0,3.8739077163101383,0.0661251850639532
snake075,readout_plus,15,500,True,True,3.2722029432749498,6.95133868496837,-3.433678595797767,12.367425425533881,0.27763891656128914,-2.5644636495652695,0.687506693949107,-0.8692149462324976,-0.26563601381109725,1.2656360138110974,-0.0,1.2656360138110974,0.9251537674751815,0.39909751655170694,0.21801841165679936,0.0,0.0,0.0,0.5056193614174042,2.8710371548341413,0.0,0.0,2.286413492517668,0.06511007537910124
snake075,readout_plus,15,1000,True,True,3.2722029432749498,6.95133868496837,-1.7332752628038355,9.531637576278968,0.18184443637653339,-2.587901472381775,0.6867732720829829,0.8546262095779396,0.2611776299921654,0.7388223700078348,-0.0,0.7388223700078347,0.9524679721786468,0.6126797245825085,0.14190533679353884,0.0,0.0,0.0,0.3288851073411462,2.8710371548341413,0.0,0.0,1.0271599704800232,0.06430467300888479
snake075,readout_plus,15,2000,True,True,3.2722029432749498,6.95133868496837,-0.3520891472808259,7.245239033913024,0.04859593253345968,-2.6116209037182774,0.6860424443221247,2.2595317564374513,0.6905231110684177,0.30947688893158226,-0.0,0.3094768889315823,0.979862875389512,0.8269092729502573,0.07480088490789123,0.0,0.0,0.0,0.1539740414874059,2.8710371548341413,0.0,0.0,0.3587142976826958,0.06387714371368583
snake075,readout_plus,16,0,True,True,2.519013640670444,4.80248878425742,10.253171164095678,11.306184528891214,0.9068639502473427,7.7341575234252335,0.8095103714221402,2.519013640670444,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.9443435732384742,0.0,0.0,22.629485681786164,0.07014557376723282
snake075,readout_plus,16,1,True,True,2.519013640670444,4.80248878425742,14.15804981463533,15.211170167718011,0.9307666444151896,7.686722335238207,0.8084975846810578,6.471327479397123,2.5689926306531463,-1.5689926306531463,-0.0,-1.5689926306531463,0.4359774287781361,0.007155305731491365,0.5874972272780296,0.0,0.0,0.0,0.13342622633723242,1.9443435732384742,0.0,0.0,7.9388577163211025,0.06714542311117232
snake075,readout_plus,16,2,True,True,2.519013640670444,4.80248878425742,16.444365765220738,17.512098012761978,0.9390288789633813,7.663722868902102,0.8079864645843838,8.780642896318636,3.4857464662166886,-2.4857464662166895,-0.0,-2.4857464662166895,0.654847007940627,0.01116006541702004,0.4226982359962144,0.0,0.0,0.0,0.20032827847800128,1.9443435732384742,0.0,0.0,4.199355614137726,0.06635670063011484
snake075,readout_plus,16,5,True,True,2.519013640670444,4.80248878425742,18.73292834893784,19.874272037823737,0.9425717990216825,7.64616104641008,0.8075187288458598,11.08676730252776,4.401233531858517,-3.4012335318585163,-0.0,-3.4012335318585154,0.8503119510420779,0.0164310595334709,0.3384841024858576,0.0,0.0,0.0,0.26073931964329367,1.9443435732384742,0.0,0.0,2.744955642859807,0.06598068838885325
snake075,readout_plus,16,10,True,True,2.519013640670444,4.80248878425742,19.305181595197574,20.593956936132635,0.9374197321606578,7.648397893624454,0.8073833451483841,11.65678370157312,4.6275190865860605,-3.62751908658606,-0.0,-3.62751908658606,0.8854285123643433,0.020767344638640068,0.3145756339888136,0.0,0.0,0.0,0.2763944647976295,1.9443435732384742,0.0,0.0,2.372814605926753,0.0658160479368403
snake075,readout_plus,16,20,True,True,2.519013640670444,4.80248878425742,19.776000240458316,21.374160915625886,0.9252293139610822,7.656183213274603,0.8071609888489495,12.119817027183714,4.811334417370596,-3.8113344173705945,-0.0,-3.8113344173705954,0.901042170500536,0.027852489692434253,0.27855193140828666,0.0,0.0,0.0,0.30009696510320893,1.9443435732384742,0.0,0.0,1.8634499949895273,0.06561385183129687
snake075,readout_plus,16,50,True,True,2.519013640670444,4.80248878425742,20.759189228038082,23.19288643361991,0.8950670839290622,7.671106366332369,0.8064727818113642,13.088082861705713,5.195717343643394,-4.195717343643393,-0.0,-4.195717343643393,0.9303566605199465,0.04424906011863695,0.21355925786180385,0.0,0.0,0.0,0.37899196511014516,1.9443435732384742,0.0,0.0,1.1032033038114228,0.06531235061552271
snake075,readout_plus,16,100,True,True,2.519013640670444,4.80248878425742,21.62779826273347,24.91428893910326,0.868088120660285,7.686324621226034,0.805803612854515,13.941473641507436,5.534497081086415,-4.534497081086415,-0.0,-4.534497081086414,0.9543924433815152,0.062272821974924224,0.1764262563710194,0.0,0.0,0.0,0.46263791974550206,1.9443435732384742,0.0,0.0,0.7608649154755087,0.06510924679033375
snake075,readout_plus,16,200,True,True,2.519013640670444,4.80248878425742,22.037160856440423,25.841752859566533,0.8527734545020361,7.705517136088144,0.8053992443795995,14.331643720352279,5.689387103333773,-4.689387103333773,-0.0,-4.689387103333773,0.968873776062907,0.08488312305797148,0.16546264593238486,0.0,0.0,0.0,0.510546035423468,1.9443435732384742,0.0,0.0,0.6758612133268311,0.06492078276898422
snake075,readout_plus,16,500,True,True,2.519013640670444,4.80248878425742,21.447464143989514,25.20492878599105,0.8509234176416343,7.746933501879873,0.8053721746693447,13.70053064210964,5.438847341240756,-4.4388473412407565,-0.0,-4.438847341240756,0.97311511493195,0.13523239010510346,0.15783295229868516,0.0,0.0,0.0,0.4959442167195635,1.9443435732384742,0.0,0.0,0.6281402141621459,0.06449468122606332
snake075,readout_plus,16,1000,True,True,2.519013640670444,4.80248878425742,20.320442170740613,23.828459848644613,0.8527803433295107,7.808545040663779,0.8054998326500091,12.511897130076834,4.96698268245453,-3.966982682454531,-0.0,-3.966982682454531,0.9750887591686811,0.2110445850962594,0.14671958913539976,0.0,0.0,0.0,0.45410089045834706,1.9443435732384742,0.0,0.0,0.5632066421586568,0.06389073187913191
snake075,readout_plus,16,2000,True,True,2.519013640670444,4.80248878425742,18.463798499376402,21.559914219127407,0.8563948034169724,7.916040608194536,0.8057223989463165,10.547757891181867,4.187257155294541,-3.1872571552945406,-0.0,-3.1872571552945406,0.9784733621639392,0.34228155600096105,0.12822739800918295,0.0,0.0,0.0,0.38155112687852805,1.9443435732384742,0.0,0.0,0.46566299912821435,0.06298347838086621
snake075,readout_plus,17,0,True,True,13.859691581480616,13.897427092058802,-0.21368198822057494,32.247305976689084,0.006626351620660692,-14.073373569701191,0.6518257405721579,13.859691581480616,1.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.508253240290814,0.0,0.0,193.39427128362604,0.046203212550840506
snake075,readout_plus,17,1,True,True,13.859691581480616,13.897427092058802,8.214106369637992,23.29453154201427,0.352619513074257,-14.059202688519122,0.6518683629748667,22.273309058157114,1.607056616463155,-0.6070566164631551,-0.0,-0.6070566164631549,0.37978260032019784,0.007199989911823818,0.6287941428480793,0.0,0.0,0.0,0.35990008355030556,2.508253240290814,0.0,0.0,76.02932282052967,0.04178125857571864
snake075,readout_plus,17,2,True,True,13.859691581480616,13.897427092058802,10.907057048878169,20.388114148848356,0.534971354841775,-14.05647815383867,0.6520491119170257,24.96353520271684,1.801160946183913,-0.8011609461839129,-0.0,-0.8011609461839129,0.6046179259199492,0.011665605351028712,0.42652810666461477,0.0,0.0,0.0,0.5729197233847584,2.508253240290814,0.0,0.0,34.66143758239547,0.03883148036721875
snake075,readout_plus,17,5,True,True,13.859691581480616,13.897427092058802,11.79149193658527,19.13587039355616,0.6161983591065684,-14.073633779550267,0.6528304791472024,25.865125716135537,1.8662122143249305,-0.8662122143249302,-0.0,-0.8662122143249302,0.8661907942392925,0.017707293922629524,0.24884599874290647,0.0,0.0,0.0,0.8232448689119998,2.508253240290814,0.0,0.0,11.563129313618564,0.033846861333376624
snake075,readout_plus,17,10,True,True,13.859691581480616,13.897427092058802,11.498766267897173,18.923368767276475,0.6076490084461912,-14.10802869630082,0.6539264085784787,25.606794964197995,1.8475732171712906,-0.8475732171712907,-0.0,-0.8475732171712905,0.9380756689096453,0.021065116176277644,0.2125071141543612,0.0,0.0,0.0,0.9026209117021742,2.508253240290814,0.0,0.0,8.44697992675712,0.030699943632946123
snake075,readout_plus,17,20,True,True,13.859691581480616,13.897427092058802,11.427815839080449,18.289660617228687,0.6248238323414025,-14.137845700349512,0.6549950284928562,25.56566153942996,1.844605371564755,-0.844605371564755,-0.0,-0.8446053715647551,0.9548407264337853,0.024813328622469266,0.19263451975707782,0.0,0.0,0.0,0.9416623430265162,2.508253240290814,0.0,0.0,6.928169144861116,0.02943686491605405
snake075,readout_plus,17,50,True,True,13.859691581480616,13.897427092058802,11.872849256289268,16.826680732479947,0.7055966322206094,-14.13932010380642,0.655654183601753,26.012169360095687,1.8768216599316876,-0.8768216599316876,-0.0,-0.8768216599316877,0.9646592792468247,0.03325780428428089,0.17740593623644677,0.0,0.0,0.0,0.9889997836784038,2.508253240290814,0.0,0.0,5.829495051605155,0.029185344362619617
snake075,readout_plus,17,100,True,True,13.859691581480616,13.897427092058802,12.226835130735443,16.031165716657412,0.7626915813134522,-14.12602093116977,0.6557515169485317,26.352856061905214,1.9014027770371182,-0.9014027770371184,-0.0,-0.9014027770371182,0.9685271337880698,0.04515157317093912,0.17244286663273733,0.0,0.0,0.0,1.0122074787073636,2.508253240290814,0.0,0.0,5.496448099469595,0.029087288488654637
snake075,readout_plus,17,200,True,True,13.859691581480616,13.897427092058802,12.429897927629689,15.755517157021078,0.7889235119197973,-14.107368360814958,0.6556185789147854,26.53726628844465,1.914708284266864,-0.9147082842668638,-0.0,-0.9147082842668638,0.9702634577474839,0.0670441290285827,0.1683446328900774,0.0,0.0,0.0,1.0009365761208224,2.508253240290814,0.0,0.0,5.238726459137576,0.02893550584915901
snake075,readout_plus,17,500,True,True,13.859691581480616,13.897427092058802,12.687022389568696,15.651556842925542,0.8105917204845468,-14.058424130451677,0.6550886974871464,26.745446520020373,1.9297288372389008,-0.929728837238901,-0.0,-0.929728837238901,0.9723024403054018,0.12902509007267374,0.15715820099132358,0.0,0.0,0.0,0.935191971617424,2.508253240290814,0.0,0.0,4.5691059803527505,0.028523283453484146
snake075,readout_plus,17,1000,True,True,13.859691581480616,13.897427092058802,12.784933380306558,15.820647505573191,0.8081169481718601,-13.984303035193456,0.6542744915887893,26.769236415500014,1.9314453181100502,-0.9314453181100502,-0.0,-0.9314453181100503,0.9753012998611709,0.2232834433361228,0.14014266656317062,0.0,0.0,0.0,0.8339789829006763,2.508253240290814,0.0,0.0,3.6388081065957834,0.02795055121220685
snake075,readout_plus,17,2000,True,True,13.859691581480616,13.897427092058802,12.169517985797714,16.94599269555452,0.7181354438439108,-13.859749192418423,0.6528926900155789,26.029267178216138,1.8780552961940773,-0.8780552961940774,-0.0,-0.8780552961940773,0.9803600330085641,0.38228729908946524,0.11143963297393297,0.0,0.0,0.0,0.6632430905200938,2.508253240290814,0.0,0.0,2.310838487852113,0.027132994774051074
snake075,readout_plus,18,0,True,True,4.916693540288393,7.280053272453238,7.274166810439709,12.668901159297889,0.574175038464255,2.3574732701513152,0.24313338527447503,4.916693540288394,1.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.10715728864189,0.0,0.0,60.508629976753255,0.5027927821127516
snake075,readout_plus,18,1,True,True,4.916693540288393,7.280053272453238,6.88699087547139,9.662029658660138,0.7127892501653146,2.302575706950824,0.24487797455270519,4.584415168520566,0.9324183276738583,0.06758167232614141,-0.0,0.06758167232614155,0.30548897413217596,0.007139480963299825,0.7028281811419332,0.0,0.0,0.0,0.1687071395888505,2.10715728864189,0.0,0.0,29.26045007706832,0.3154688752838066
snake075,readout_plus,18,2,True,True,4.916693540288393,7.280053272453238,6.376294226718245,8.342287427247506,0.7643340369563447,2.2556585634845594,0.24488524414095147,4.120635663233685,0.8380908082776265,0.16190919172237353,-0.0,0.16190919172237342,0.5060325477927217,0.012083846158446555,0.5239354593597167,0.0,0.0,0.0,0.27938400925151985,2.10715728864189,0.0,0.0,15.775655876451022,0.23253360936341202
snake075,readout_plus,18,5,True,True,4.916693540288393,7.280053272453238,5.383365160224669,7.384429034331734,0.7290157621119105,2.1505400327269975,0.2406087570932199,3.232825127497671,0.6575201608575437,0.34247983914245606,-0.0,0.34247983914245606,0.7836509629706732,0.020065135616220853,0.33280789096036895,0.0,0.0,0.0,0.4336746005859789,2.10715728864189,0.0,0.0,5.8972271793303825,0.1664951973523442
snake075,readout_plus,18,10,True,True,4.916693540288393,7.280053272453238,5.038595052146178,7.371901173157303,0.6834865164081145,2.0430821063562434,0.2317996173334374,2.9955129457899345,0.6092535402591371,0.3907464597408629,-0.0,0.3907464597408629,0.8892389077145111,0.025544316297672044,0.28474784497046823,0.0,0.0,0.0,0.4981560262427327,2.10715728864189,0.0,0.0,4.276423826347963,0.15164466396866447
snake075,readout_plus,18,20,True,True,4.916693540288393,7.280053272453238,5.130542896941929,7.566347597403973,0.678073909623479,1.9386571815939142,0.2214706279216388,3.1918857153480147,0.6491935462710965,0.3508064537289034,-0.0,0.3508064537289034,0.9189186647846743,0.031688539003437016,0.26396636601046536,0.0,0.0,0.0,0.5284432279213969,2.10715728864189,0.0,0.0,3.6861712269881717,0.14651866691693877
snake075,readout_plus,18,50,True,True,4.916693540288393,7.280053272453238,5.276761096168941,7.680528822102286,0.6870309608088425,1.859349241152561,0.21369961304575907,3.41741185501638,0.6950630188791324,0.30493698112086753,-0.0,0.30493698112086765,0.9319911895818105,0.045590740077941116,0.25610948003202705,0.0,0.0,0.0,0.5442842529730728,2.10715728864189,0.0,0.0,3.4701402362204954,0.14529554577072668
snake075,readout_plus,18,100,True,True,4.916693540288393,7.280053272453238,5.330498800997515,7.624990377313159,0.6990826922034542,1.8312171465339744,0.21123280702708058,3.4992816544635406,0.7117144124989101,0.2882855875010899,-0.0,0.28828558750108974,0.9344079342377247,0.06660270314719659,0.25110771862053355,0.0,0.0,0.0,0.5346013330871462,2.10715728864189,0.0,0.0,3.342368231756218,0.14498775687360885
snake075,readout_plus,18,200,True,True,4.916693540288393,7.280053272453238,5.411041578947825,7.588416534641175,0.7130659676160872,1.8176451348621718,0.21022551817057833,3.593396444085653,0.73085629898236,0.26914370101763974,-0.0,0.26914370101763985,0.936944913649191,0.10702617727047518,0.2415826793148748,0.0,0.0,0.0,0.5111987150941125,2.10715728864189,0.0,0.0,3.1075159618345185,0.14475587376638901
snake075,readout_plus,18,500,True,True,4.916693540288393,7.280053272453238,5.621429350377387,7.650560371987833,0.7347735429890843,1.8125922136944088,0.21038250850517676,3.808837136682978,0.7746745054318692,0.22532549456813067,-0.0,0.22532549456813067,0.9438306596718556,0.21795738640952503,0.2157906068443989,0.0,0.0,0.0,0.4467097033965354,2.10715728864189,0.0,0.0,2.5174427581652776,0.14424722041383412
snake075,readout_plus,18,1000,True,True,4.916693540288393,7.280053272453238,5.8951650044220845,7.941274141464432,0.742344981347662,1.808158012811777,0.21083842178248047,4.087006991610307,0.8312511158404596,0.1687488841595403,-0.0,0.16874888415954029,0.9534344139977263,0.3726984495761873,0.18098677382457717,0.0,0.0,0.0,0.3567467754087591,2.10715728864189,0.0,0.0,1.826692006050746,0.14365240391998496
snake075,readout_plus,18,2000,True,True,4.916693540288393,7.280053272453238,6.2481808937140455,8.762129313125332,0.7130893268551186,1.8017534043124825,0.2114892968811196,4.446427489401563,0.9043531904046134,0.09564680959538643,-0.0,0.09564680959538648,0.9672437877005711,0.5952028580656014,0.13528588997303703,0.0,0.0,0.0,0.22741582713572694,2.10715728864189,0.0,0.0,1.1036997596453684,0.1430298237640243
snake075,readout_plus,19,0,True,True,2.599170377665532,5.694660406657637,0.6469390794711308,8.92332646206788,0.0724997658912515,-1.9522312981944023,0.2971002392437746,2.599170377665533,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,2.4626396027501554,0.0,0.0,36.1361555642127,0.1817646826741548
snake075,readout_plus,19,1,True,True,2.599170377665532,5.694660406657637,1.6903817056444108,5.266148782191833,0.32099011546362993,-1.8888449515625503,0.29821112341481065,3.579226657206961,1.3770650388920151,-0.3770650388920156,-0.0,-0.3770650388920154,0.7055221795555313,0.007198503291768051,0.3129768515043909,0.0,0.0,0.0,0.2018982090729007,2.4626396027501554,0.0,0.0,3.6424558463836028,0.09480588498428075
snake075,readout_plus,19,2,True,True,2.599170377665532,5.694660406657637,1.9468845754014181,4.5890047241671015,0.4242498520754465,-1.8665593914725733,0.2977605170866208,3.8134439668739915,1.4671773730735838,-0.4671773730735843,-0.0,-0.46717737307358403,0.9020454904223987,0.009317655387306533,0.15906852622607337,0.0,0.0,0.0,0.2582282041068689,2.4626396027501554,0.0,0.0,1.0489491109712215,0.08777617279664543
snake075,readout_plus,19,5,True,True,2.599170377665532,5.694660406657637,2.027233851653851,4.385246897868569,0.46228499759937786,-1.8437318238783624,0.2953665688408106,3.8709656755322133,1.4893081687892096,-0.4893081687892101,-0.0,-0.4893081687892102,0.9805488351883126,0.010504656027512828,0.10961094867039017,0.0,0.0,0.0,0.2824130393211895,2.4626396027501554,0.0,0.0,0.6154142647066407,0.08640402681708753
