arm,seed,step,L1_strict_dead_frac,L1_submerged_frac,L1_M_median_alive,L1_B_median_alive,L1_sigma_median_alive,L2_strict_dead_frac,L2_submerged_frac,L2_M_median_alive,L2_B_median_alive,L2_sigma_median_alive,task_boundary,side
bwd,6,3320000,0.77,0.77,-1.0542777781259618,0.0316740624218301,1.4910545227900185,0.74,0.74,-1.215911687658361,0.0647886053816732,1.4287666803623629,332,post
bwd,6,3320000,0.74,0.74,-0.9057124589069226,0.0242675006120568,1.3682693330052575,0.74,0.74,-1.2640551269652702,0.0462627127328671,1.6215356898402098,332,pre
bwd,6,3330000,0.75,0.75,-1.4196865912512262,0.0228974758410491,1.374464353942069,0.75,0.75,-1.2160441254201202,0.0819942966068791,1.305397786227851,333,post
bwd,6,3330000,0.77,0.77,-1.164576007584823,0.0261031667758602,1.489027676122105,0.75,0.75,-1.0893171887012745,0.0878620266817782,1.4272690782723418,333,pre
bwd,6,3340000,0.78,0.78,-1.1759734048177926,0.0023496722043116,1.4039855743479268,0.47,0.47,-1.265290014181366,0.0488930170564605,0.8469116833373685,334,post
bwd,6,3340000,0.79,0.79,-1.2679380654131636,-0.0014832594472897,1.5263292198179013,0.44,0.44,-1.3415646114396529,0.0438361218251743,0.8630842599885427,334,pre
bwd,6,3350000,0.72,0.72,-1.1014434542295286,0.0024003029746792,1.2902794194533402,0.42,0.42,-1.4233896965417168,0.0384629893462915,1.0402878767415178,335,post
bwd,6,3350000,0.78,0.78,-1.2460092407673058,0.0069221326674395,1.392318405743891,0.38,0.38,-1.2718594551962188,0.0472752954752605,0.9142602149609405,335,pre
bwd,6,3360000,0.78,0.78,-1.36490510156707,-0.0022054676941646,1.408304734304183,0.35,0.35,-1.153725501014346,0.006715057268263,0.8121361740170121,336,post
bwd,6,3360000,0.77,0.77,-1.014613567016195,-0.0045098152672223,1.394372567893044,0.42,0.42,-1.2866605784572414,0.0195231996939989,0.9576969827965868,336,pre
bwd,6,3370000,0.82,0.82,-1.2619589972748972,-0.0065414584414563,1.5668153651976542,0.37,0.37,-1.0810359678348052,0.0808603663590837,0.6913831056615378,337,post
bwd,6,3370000,0.78,0.78,-1.4043108228533718,-0.0118065048997944,1.3978574402816073,0.36,0.36,-1.087929999829297,0.0684556995885407,0.7228735613570211,337,pre
bwd,6,3380000,0.78,0.78,-1.3536930441953028,-0.0029094964573426,1.4269044884303534,0.35,0.35,-1.313394421729301,0.0082911409506669,0.7733345292503875,338,post
bwd,6,3380000,0.82,0.82,-1.1836935393679269,-0.0008885766334291,1.5421873639149997,0.36,0.36,-1.2927173041055664,0.0163654387258985,0.7992578056383808,338,pre
bwd,6,3390000,0.8,0.8,-1.237444180390184,-0.0082953262905626,1.4851867929026832,0.31,0.31,-1.1034271425830051,0.0681744479237496,0.7292988178489971,339,post
bwd,6,3390000,0.79,0.79,-1.1660843953593385,-0.0017634973819614,1.4511038707288944,0.35,0.35,-1.098480319258709,0.0873992306072203,0.7296984727933844,339,pre
bwd,6,3400000,0.78,0.78,-1.0915572037672503,2.010034505181362e-05,1.4190176237282732,0.39,0.39,-1.1726336639978312,0.0420417020352188,0.8007571598695652,340,post
bwd,6,3400000,0.81,0.81,-1.238707140181511,0.0022309383257917,1.5196204275751015,0.29,0.29,-1.1342034723674903,0.0150491126723155,0.6975566270270349,340,pre
bwd,6,3410000,0.69,0.69,-1.295207883383484,-0.000286438446171,1.3612326860275217,0.45,0.45,-1.276828398757813,0.0753035742597282,1.0360064854218436,341,post
bwd,6,3410000,0.79,0.79,-0.8909614491271594,0.0050898882408524,1.4672039279836335,0.45,0.45,-1.3558077029999207,0.0871390317815134,1.0992390264472671,341,pre
bwd,6,3420000,0.77,0.77,-1.2665840170814893,0.012911319579119,1.52373494787453,0.54,0.54,-1.4082781749128923,0.0726896707693296,1.0988778225330509,342,post
bwd,6,3420000,0.7,0.7,-1.3695606341700912,0.0057674924527425,1.390179760587809,0.52,0.52,-1.3479318636619562,0.0479438052504147,1.12756888523861,342,pre
bwd,6,3430000,0.79,0.79,-1.214161965661413,-0.0005742320081369,1.5046909935271684,0.49,0.49,-1.3869546928738776,0.0811627227055441,1.2562575194852812,343,post
bwd,6,3430000,0.77,0.77,-1.3604901173865795,-0.0005742320081369,1.5046909935271684,0.5,0.5,-1.3928149259075986,0.080982938650636,1.2992958655792224,343,pre
bwd,6,3440000,0.8,0.8,-1.1638901071960768,-0.0046051266479769,1.454256037281219,0.7,0.7,-1.2811195657550458,0.0359024443188563,1.1605923112990062,344,post
bwd,6,3440000,0.8,0.8,-0.9861231157819148,-0.0082807652170642,1.454256037281219,0.77,0.77,-1.3611583669120464,0.0617749657874056,1.2736879212195231,344,pre
bwd,6,3450000,0.75,0.75,-1.3986863532678644,-0.0090013200770418,1.4057032362574784,0.71,0.71,-1.3296024975382363,0.0660468297576389,1.196687831055908,345,post
bwd,6,3450000,0.82,0.82,-1.0403203528787497,0.0131733990448405,1.4887384400599206,0.69,0.69,-1.3859679360648056,0.0643361568258754,1.2045748327008396,345,pre
bwd,6,3460000,0.79,0.79,-0.9927237233496704,0.0110241851400523,1.3839530235751822,0.61,0.61,-1.376640164710462,0.0597883378884839,1.1184802674028742,346,post
bwd,6,3460000,0.79,0.79,-0.9199361458121564,0.0137312622264247,1.4338052269822874,0.6,0.6,-1.3864652147501535,0.0177857929556105,1.2157760925513392,346,pre
bwd,6,3470000,0.77,0.77,-0.9879197383154544,0.0142311280511718,1.4294480253598647,0.54,0.54,-1.351669243642891,0.0923184139820149,1.1962778723732013,347,post
bwd,6,3470000,0.81,0.81,-0.7850525402186863,0.0244711298594921,1.4528712318053287,0.54,0.54,-1.1787785834424112,0.0907147438920601,1.1610753173478188,347,pre
bwd,6,3480000,0.78,0.78,-0.933080471531026,-0.0011086538867765,1.4231760223409031,0.61,0.61,-1.4268877452389628,0.0142635994892563,1.2563456455545277,348,post
bwd,6,3480000,0.8,0.8,-0.9287960209751496,0.0049727364462412,1.400957456763269,0.6,0.6,-1.3548483243770146,0.0116231681903056,1.1703271429219928,348,pre
bwd,6,3490000,0.73,0.73,-1.075215489990604,0.0119993516695429,1.4755325598083875,0.68,0.68,-1.349800473612353,0.0643401101815968,1.4276062375305796,349,post
bwd,6,3490000,0.82,0.82,-0.5196995640198188,0.0261259145627345,1.4486075517330217,0.66,0.66,-1.405568409103505,0.0747049916012858,1.4564284321342744,349,pre
bwd,6,3500000,0.69,0.69,-1.4480802089676694,-0.0034638515534138,1.4614995320756998,0.49,0.49,-1.4073667251204214,0.1029970806093691,1.3300070175558265,350,post
bwd,6,3500000,0.77,0.77,-1.1611784501207925,-0.012649252960849,1.519404852796311,0.51,0.51,-1.2740704421031734,0.1311340419205994,0.9538012475226868,350,pre
bwd,6,3510000,0.73,0.73,-1.4463606406451135,0.0112155461353315,1.474695469961688,0.48,0.48,-1.021244026027022,0.0257844221363031,0.9550135858584254,351,post
bwd,6,3510000,0.71,0.71,-1.2463919161652544,0.0112155461353315,1.474695469961688,0.55,0.55,-1.0659283807194464,0.0481459256201791,1.2625431424443947,351,pre
bwd,6,3520000,0.66,0.66,-1.4837540511607972,-0.0071463127494767,1.4394201145395136,0.4,0.4,-0.8839024737902426,-0.0212767523018159,0.8839758028265285,352,post
bwd,6,3520000,0.79,0.79,-1.1706304073146498,-0.0030269820514095,1.5123811429030012,0.43,0.43,-0.8808860875065574,-0.0205618600938358,0.8220141001613346,352,pre
bwd,6,3530000,0.64,0.64,-1.1409221749685696,-0.0020488802981566,1.4474979866072375,0.56,0.56,-1.0872853296104177,0.0022317847701426,1.144974652377877,353,post
bwd,6,3530000,0.71,0.71,-1.021414519281087,0.0264893997056615,1.458715694223958,0.49,0.49,-1.1387897673545864,-0.014584697090581,1.1820511020082731,353,pre
bwd,6,3540000,0.51,0.51,-1.3102195280050055,-0.0006587934163949,1.25663102332911,0.55,0.55,-1.2447079325838255,0.0081963217552634,1.3247496858514962,354,post
bwd,6,3540000,0.66,0.66,-1.0881193626711094,-0.0056799418030369,1.4740438368397175,0.46,0.46,-1.1505124364970252,-0.0003228195618908,1.0411938391862758,354,pre
bwd,6,3550000,0.61,0.61,-1.3398362762084124,0.0134028473363929,1.4477622011098652,0.65,0.65,-1.153480403338372,0.0554833175181966,1.2606879260604176,355,post
bwd,6,3550000,0.57,0.57,-1.037372985525463,0.0005640206903722,1.29853758182183,0.62,0.62,-1.4418268720654803,0.0170364415872386,1.3935014620297492,355,pre
bwd,6,3560000,0.53,0.53,-1.3437828097645792,-0.0020799208731072,1.2546039194008158,0.5,0.5,-1.1735073384656836,0.0098863114401042,1.316334531984182,356,post
bwd,6,3560000,0.66,0.66,-1.0011353378437944,0.0185719373158854,1.4581125257196756,0.4,0.4,-1.2264922582626243,-0.0149682620994038,1.3481832964629756,356,pre
bwd,6,3570000,0.42,0.42,-1.0857469923956389,-0.0069320789149596,1.1039837269017718,0.53,0.53,-1.219014411098932,0.0090543022612047,1.5641545356876427,357,post
bwd,6,3570000,0.57,0.57,-1.1458701097940798,0.0007226519096216,1.3642892646415314,0.51,0.51,-1.222404162824421,0.0205795375649725,1.3016302661025232,357,pre
bwd,6,3580000,0.52,0.52,-1.2078195550995403,-0.0043986253597636,1.2717711034712331,0.51,0.51,-1.254625408079912,0.0014932131392963,1.539428055353922,358,post
bwd,6,3580000,0.42,0.42,-1.1732569696542807,-0.0143029965096747,1.1015000378150843,0.62,0.62,-1.2891551119754872,0.0104034353023817,1.6470800246673851,358,pre
bwd,6,3590000,0.56,0.56,-1.0826658319864162,0.0008985857251298,1.1951684830907172,0.6,0.6,-1.258711973568543,0.0189353776427856,1.5754482319555674,359,post
bwd,6,3590000,0.56,0.56,-1.0560059680915828,0.0100029967731761,1.1474326219665736,0.64,0.64,-1.2142209819771763,0.0378695945076127,1.6607773308875158,359,pre
bwd,6,3600000,0.44,0.44,-1.2037773947057049,-0.000910564490239,1.1058746597448534,0.6,0.6,-1.330421791804794,0.0632355775637084,1.5299235628300645,360,post
bwd,6,3600000,0.58,0.58,-1.1931420191179898,0.0006000047053604,1.3054967514492346,0.6,0.6,-1.1997019316694573,0.0106624839909576,1.5982620821307123,360,pre
bwd,6,3610000,0.55,0.55,-1.4771729933801032,0.0038473131638022,1.2887311436459774,0.4,0.4,-1.213571266046308,0.0026301299777141,1.3309073293379892,361,post
bwd,6,3610000,0.46,0.46,-1.225365417942208,-5.383562955959727e-05,1.112995799500467,0.52,0.52,-1.407489452720454,0.0086232813126471,1.4372703742777886,361,pre
bwd,6,3620000,0.66,0.66,-1.2373453177192772,-0.0030603262100517,1.4139291459107683,0.48,0.48,-1.055616719433734,-0.0021685137162001,1.288452076295319,362,post
bwd,6,3620000,0.62,0.62,-1.2815564217025273,-0.0008048768812096,1.3851839390780143,0.44,0.44,-1.0681463773051585,-0.0007851542805366,1.3366182232844304,362,pre
bwd,6,3630000,0.6,0.6,-1.3569417843447007,-0.0123216224673552,1.415003515920969,0.31,0.31,-0.9536271393996192,0.0086499267995747,1.2508614770400153,363,post
bwd,6,3630000,0.68,0.68,-1.3266369731455878,-0.0128901708859231,1.4446092357109437,0.26,0.26,-0.9005177849193055,0.0040131399773938,1.1710142530709875,363,pre
bwd,6,3640000,0.69,0.69,-1.5227652184121785,-0.010405773764931,1.495918860315254,0.44,0.44,-1.0199842007795046,0.0430556711700105,1.2341194944435878,364,post
bwd,6,3640000,0.68,0.68,-1.3773596939651005,-0.0092302731694459,1.4479761336806969,0.42,0.42,-1.0263877768829013,0.0350937324088009,1.298876833366274,364,pre
bwd,6,3650000,0.65,0.65,-1.4078462349495175,-0.0041436050586516,1.4204670078115738,0.42,0.42,-1.3833989993433884,0.0291278900311664,1.4352919449953851,365,post
bwd,6,3650000,0.75,0.75,-1.4323265736245383,0.0023269598686557,1.55107555912383,0.45,0.45,-1.377773934580706,0.0359231788600926,1.4854032380738729,365,pre
bwd,6,3660000,0.67,0.67,-1.3921687103242686,-0.0166603629145678,1.423255448866276,0.42,0.42,-1.3276951477622927,0.0426677949638925,1.3201722627187575,366,post
bwd,6,3660000,0.66,0.66,-1.269820336451406,-0.0101894872322175,1.4354284991943629,0.49,0.49,-1.4044087705941977,0.0487201900146269,1.4683609871731105,366,pre
bwd,6,3670000,0.64,0.64,-1.411877110317061,-0.0035333675306671,1.4268151410577687,0.65,0.65,-1.5559406788085486,0.0299835457228984,1.460867472610852,367,post
bwd,6,3670000,0.67,0.67,-1.3908523204135428,-0.0092813142501465,1.4250550724061646,0.63,0.63,-1.460565589805608,0.0282866102598172,1.2698318617276771,367,pre
bwd,6,3680000,0.53,0.53,-1.2804795443745174,-0.0010220267412051,1.250751230924459,0.6,0.6,-1.4958523834488144,0.0506312142796093,1.6061627700018806,368,post
bwd,6,3680000,0.68,0.68,-1.2632330612134184,-0.0004485641495361,1.4301379778310337,0.62,0.62,-1.5926074432247774,0.0457329535205581,1.4391131136644972,368,pre
bwd,6,3690000,0.61,0.61,-1.3469050366431636,0.0098511543689555,1.3664036215091089,0.65,0.65,-1.4449551384768695,0.0284292727517622,1.376516169334081,369,post
bwd,6,3690000,0.57,0.57,-1.2175535894722354,0.0078624106300238,1.3386790577865633,0.64,0.64,-1.5047635498861558,0.0159414448714258,1.8006125846632737,369,pre
bwd,6,3700000,0.52,0.52,-1.2641626524134622,-0.002570620984756,1.3160065149387128,0.67,0.67,-1.5576865099074328,0.0610174495529625,1.7132981994963614,370,post
bwd,6,3700000,0.65,0.65,-1.2891298496618275,0.0268918485418891,1.392436521512395,0.75,0.75,-1.5038661716415138,0.1324891580249862,1.6176804481050155,370,pre
bwd,6,3710000,0.6,0.6,-1.293647622452832,0.0103024030324653,1.404109814426958,0.53,0.53,-1.415653155271323,-0.0115842975280429,1.4601714600314382,371,post
bwd,6,3710000,0.56,0.56,-1.2326434343327253,0.0056834061128834,1.3816787681827898,0.64,0.64,-1.4211294985437402,-0.010670366227873,1.603050686827212,371,pre
bwd,6,3720000,0.45,0.45,-1.418643646062625,-0.0006908467746098,1.268181625657217,0.61,0.61,-1.3315720679684542,-0.0053713192176254,1.525779484473479,372,post
bwd,6,3720000,0.62,0.62,-1.227754112149605,0.0190697483786761,1.411386156391262,0.57,0.57,-1.3974490220682494,0.004423041792197,1.2971785615092142,372,pre
bwd,6,3730000,0.32,0.32,-1.208433090345482,0.0020148212194267,1.0785529573356922,0.63,0.63,-1.464708573557264,0.0014562435902442,1.600037670575814,373,post
bwd,6,3730000,0.51,0.51,-1.1907872414441227,0.0093758662150004,1.3113022695626129,0.48,0.48,-1.4734333681500973,-0.0134300883967521,1.334990416080361,373,pre
bwd,6,3740000,0.45,0.45,-1.3608108776827366,-0.0014510768908567,1.133932042374602,0.71,0.71,-1.4196070544422907,0.0025700886558764,1.5394141730101514,374,post
bwd,6,3740000,0.34,0.34,-1.1554453690444828,-0.0023510205041427,1.0818404548437797,0.72,0.72,-1.3540047921331606,-0.0053228072977243,1.519334105600146,374,pre
bwd,6,3750000,0.39,0.39,-1.3618194553450396,-0.0022543404009057,1.086186346068059,0.66,0.66,-1.368969781487805,0.0258338577088305,1.582549465555496,375,post
bwd,6,3750000,0.55,0.55,-1.208576445601824,0.0114778076278579,1.2648026920082882,0.61,0.61,-1.3135612411505395,-0.0009561493666228,1.456180929422879,375,pre
bwd,6,3760000,0.46,0.46,-1.3454868753182918,-0.0128966267509648,1.1157076792750025,0.47,0.47,-1.2752100153820871,0.0188841684978049,1.2589279809935592,376,post
bwd,6,3760000,0.48,0.48,-1.346005086385393,-0.0147200452196154,1.158444430919987,0.62,0.62,-1.2926501336836316,0.0173737761896137,1.4710265126777773,376,pre
bwd,6,3770000,0.35,0.35,-1.138481890716949,-0.0141992994426892,1.0851552364530836,0.48,0.48,-1.2682026716985892,0.0027729487487502,1.085961900991694,377,post
bwd,6,3770000,0.52,0.52,-1.2175864677285562,-0.0135787660691783,1.0580041287544757,0.33,0.33,-1.1101017014032526,-0.0050630077475158,0.9522253820351576,377,pre
bwd,6,3780000,0.45,0.45,-1.3644863735921606,-0.0066520453922551,1.1823558926106874,0.59,0.59,-1.2423045316179573,0.0062916643823938,1.1055081494254753,378,post
bwd,6,3780000,0.41,0.41,-1.005065512845758,-0.0113171690930407,1.1393214405276777,0.59,0.59,-1.3086309917432175,0.0228133804498688,1.231966324563103,378,pre
bwd,6,3790000,0.65,0.65,-1.4661146531817135,0.0043913146428619,1.4087303325771736,0.49,0.49,-1.222811654123374,-0.0064024126172488,1.1189846821129432,379,post
bwd,6,3790000,0.54,0.54,-1.3342900610897082,-0.0048387882533031,1.2824846582091036,0.64,0.64,-1.204257844959009,0.0089362237542854,1.0485481310556934,379,pre
bwd,6,3800000,0.7,0.7,-1.6345211642723556,0.0021263400813145,1.4200680655906563,0.53,0.53,-1.3795399367886216,0.0597868254703745,1.3553530608598094,380,post
bwd,6,3800000,0.68,0.68,-1.2258975469082751,-0.0003457877630405,1.43599130803705,0.55,0.55,-1.374338109143561,0.0626423110993825,1.3810452040777668,380,pre
bwd,6,3810000,0.52,0.52,-1.4600565443853073,-0.0141575318197379,1.291303185381092,0.44,0.44,-1.1969664719214024,0.0174460833338129,1.2168926992742668,381,post
bwd,6,3810000,0.74,0.74,-1.3678174563988874,-0.0111186325154392,1.4704362169189005,0.4,0.4,-1.2145308799891454,0.0179846795120755,1.1901652434150505,381,pre
bwd,6,3820000,0.62,0.62,-1.3419128777352602,0.0002712517969485,1.336008125426262,0.52,0.52,-1.2046718899463236,0.0220670935212265,1.3590965113697604,382,post
bwd,6,3820000,0.55,0.55,-1.378610896724222,0.0028402466151578,1.3774224797326269,0.57,0.57,-1.2572779635445972,0.0204004007939511,1.3436640527164057,382,pre
bwd,6,3830000,0.59,0.59,-1.5395512994323997,0.0088039016349393,1.4189966122828,0.39,0.39,-1.19426751913225,0.0066967538578244,1.2526116970904486,383,post
bwd,6,3830000,0.67,0.67,-1.2639609103924785,-0.0147751272987403,1.3650402093664695,0.37,0.37,-1.1599781622940637,0.0087809099341443,1.1621648812867875,383,pre
bwd,6,3840000,0.63,0.63,-1.171575775177477,0.0044928851032566,1.2583903267860814,0.48,0.48,-1.1049261233670884,0.0022224765782387,1.2183290645935396,384,post
bwd,6,3840000,0.61,0.61,-1.272945063723245,0.0132128695670064,1.43406354119745,0.48,0.48,-1.1835305895583073,0.0046716118979769,1.4414366484237358,384,pre
bwd,6,3850000,0.7,0.7,-1.1599603050380374,-0.0037422251012239,1.3551790983469076,0.4,0.4,-1.0822793181984112,0.0002372700778135,1.0594107883902546,385,post
bwd,6,3850000,0.67,0.67,-1.1371843098206649,0.0235266907194464,1.4260339144512713,0.46,0.46,-1.0924204816879115,0.0051244795221742,1.0986634103088715,385,pre
bwd,6,3860000,0.67,0.67,-0.9453875215908654,0.0145344495690486,1.42098456025513,0.54,0.54,-1.2897240533235212,0.0136476958885153,1.471785164222965,386,post
bwd,6,3860000,0.75,0.75,-0.8961745789604411,0.0145344495690486,1.4764524669597472,0.47,0.47,-1.28216813192261,0.0222771343074164,1.5824337203476389,386,pre
bwd,6,3870000,0.54,0.54,-1.5591602262290056,-0.014678626544343,1.2791019781627906,0.37,0.37,-1.1390790514651064,-0.0029585243914462,1.1097675212146445,387,post
bwd,6,3870000,0.7,0.7,-1.2274271724819528,-0.018020184817436,1.496339669916504,0.38,0.38,-1.1382665300195327,0.0098107467990985,1.078080322339801,387,pre
bwd,6,3880000,0.7,0.7,-1.2569311555748786,0.0016898455262821,1.4551662880003349,0.51,0.51,-1.1945093549594374,0.0283635264072141,1.1911090271349316,388,post
bwd,6,3880000,0.6,0.6,-1.4697088268098204,-0.0022883398139842,1.3826234646025035,0.53,0.53,-1.2739603703251778,0.0356710703396787,1.2632437076168088,388,pre
bwd,6,3890000,0.75,0.75,-1.3560286708750688,0.0197326086773364,1.509787966086159,0.37,0.37,-1.012443676781246,0.0039185983788622,1.052946870983137,389,post
bwd,6,3890000,0.72,0.72,-1.3972784631066937,0.0081444885579215,1.5070430343680314,0.44,0.44,-0.992181560803667,0.0296110806798124,1.0347188716075144,389,pre
bwd,6,3900000,0.78,0.78,-1.2920317701892583,0.0066037738240478,1.4365983342244393,0.37,0.37,-0.9458944397550156,0.0134395667793762,1.0471498214065,390,post
bwd,6,3900000,0.76,0.76,-1.3495921341933803,0.0210284294530842,1.508607467955167,0.37,0.37,-0.9518647302692638,0.0144830349868862,1.061386520440134,390,pre
bwd,6,3910000,0.73,0.73,-1.342351693490912,-0.0065538901948314,1.299296934496015,0.35,0.35,-0.944861252822802,-0.0025449279751544,0.8780257170832969,391,post
bwd,6,3910000,0.79,0.79,-0.974657250844154,0.0051556274873197,1.4954556014891172,0.41,0.41,-0.8783577019081954,0.0098991825236641,0.9171385009214882,391,pre
bwd,6,3920000,0.66,0.66,-1.3230249519764443,-0.0149543760681422,1.2496125986756217,0.37,0.37,-1.0215590501516054,0.0152762960289992,1.0496121512096943,392,post
bwd,6,3920000,0.76,0.76,-1.0841132657183654,-0.0039058855805937,1.3179080231701177,0.38,0.38,-0.9893595996359972,0.0494148118003449,0.9831345365893,392,pre
bwd,6,3930000,0.71,0.71,-1.31985198457691,0.0014661217234839,1.2823528883668749,0.24,0.24,-0.9290822367843096,0.0056414971865155,0.7538579457675263,393,post
bwd,6,3930000,0.71,0.71,-0.9973934674598964,0.0014661217234839,1.3195216021847185,0.33,0.33,-1.0295610088588356,0.0149083409784826,0.8172337963843532,393,pre
bwd,6,3940000,0.6,0.6,-1.3137734379553063,-0.0010411788072891,1.2391501079823777,0.35,0.35,-1.2745184832789933,0.0356232755823502,0.8743268452593053,394,post
bwd,6,3940000,0.72,0.72,-1.3315189734518418,0.0090836362643354,1.3219847815211958,0.34,0.34,-1.202858756691883,0.0355985864566825,0.8718421463291823,394,pre
