cell_id,n_low,n_high,weight,PS_S0,A_S0,mean_low_S0,mean_high_S0,D_S0,PS_S1,A_S1,mean_low_S1,mean_high_S1,D_S1,PS_delta_S,A_delta_S,mean_low_delta_S,mean_high_delta_S,D_delta_S
4293,1,1,1,1,0.5,0.15147603733930737,0.20256994175724685,0.051093904417939484,1,0.5,0.34334968065377325,0.36284312652423978,0.01949344587046653,0,-0.5,0.19187364331446588,0.16027318476699293,-0.031600458547472954
4294,1,1,1,0,-0.5,0.20711688790470362,0.2033569011837244,-0.0037599867209792137,1,0.5,0.39543725154362619,1.2662753410404548,0.87083808949682862,1,0.5,0.18832036363892257,1.0629184398567304,0.87459807621780783
4295,1,1,1,1,0.5,0.22732100496068597,0.24257379677146673,0.015252791810780764,0.5,0,0,0,0,0,-0.5,-0.22732100496068597,-0.24257379677146673,-0.015252791810780764
4296,1,1,1,1,0.5,0.095136545598506927,0.15684241987764835,0.061705874279141426,1,0.5,0,0.13401829544454813,0.13401829544454813,1,0.5,-0.095136545598506927,-0.022824124433100224,0.072312421165406704
4300,1,1,1,0,-0.5,0.27708230167627335,0.25404783710837364,-0.023034464567899704,1,0.5,0.25237065553665161,0.28161621186882257,0.029245556332170963,1,0.5,-0.024711646139621735,0.027568374760448933,0.052280020900070667
4301,1,1,1,0,-0.5,0.22701108502224088,0.13422131910920143,-0.092789765913039446,0,-0.5,0.22669418249279261,0.063963465858250856,-0.16273071663454175,0,-0.5,-0.0003169025294482708,-0.070257853250950575,-0.069940950721502304
4306,1,1,1,0,-0.5,0.38008960825391114,0.28441810584627092,-0.095671502407640219,0,-0.5,0.32383722928352654,0.1175013855099678,-0.20633584377355874,0,-0.5,-0.056252378970384598,-0.16691672033630311,-0.11066434136591852
4310,1,1,1,1,0.5,0.2987377499230206,0.76789024003664963,0.46915249011362903,1,0.5,0.093245944357477129,1.3074685987085104,1.2142226543510333,1,0.5,-0.20549180556554347,0.53957835867186077,0.74507016423740424
4324,1,1,1,1,0.5,0.30333724245429039,0.46294177509844303,0.15960453264415264,0,-0.5,0.24999883770942688,0.095185207901522517,-0.15481362980790436,0,-0.5,-0.05333840474486351,-0.36775656719692051,-0.314418162452057
4328,1,1,1,1,0.5,0.66327363252639771,0.77451265137642622,0.11123901885002851,1,0.5,0.39977784617803991,1.0014015804044902,0.60162373422645032,1,0.5,-0.2634957863483578,0.22688892902806401,0.49038471537642181
4351,5,5,5,0.40000000000000002,-0.099999999999999978,0.0073251296853413805,0.006856243754737079,-0.00046888593060430157,0.64000000000000001,0.14000000000000001,0.0092490848153829568,0.22596374151544296,0.21671465670006002,0.71999999999999997,0.21999999999999997,0.0019239551300415769,0.21910749776070587,0.21718354263066431
4352,5,4,4,0.45000000000000001,-0.049999999999999989,0.014146215462824329,0.013783496135147288,-0.00036271932767704095,0.45000000000000001,-0.049999999999999989,0.028768723597750068,0.015689775100327097,-0.013078948497422971,0.40000000000000002,-0.099999999999999978,0.014622508134925738,0.0019062789651798084,-0.01271622916974593
4353,5,4,4,0.59999999999999998,0.099999999999999978,0.025564749375917017,0.027901848836336285,0.0023370994604192674,0.55000000000000004,0.050000000000000044,0.0047800986561924216,0.021709049469791353,0.016928950813598929,0.65000000000000002,0.15000000000000002,-0.020784650719724594,-0.0061927993665449321,0.014591851353179662
4354,5,4,4,0.69999999999999996,0.19999999999999996,0.036743807280436157,0.041776590474910336,0.0050327831944741788,0.90000000000000002,0.40000000000000002,0.0097864217357709997,0.11821495673939353,0.10842853500362253,0.69999999999999996,0.19999999999999996,-0.026957385544665157,0.076438366264483193,0.10339575180914835
4355,5,5,5,0.59999999999999998,0.099999999999999978,0.045800071489065883,0.053467268031090497,0.0076671965420246138,1,0.5,0.0068864196815411564,0.065866988815832889,0.058980569134291734,0.92000000000000004,0.42000000000000004,-0.038913651807524728,0.012399720784742385,0.051313372592267113
4356,2,2,2,0.25,-0.25,0.019305950983834919,0.014559158473275602,-0.0047467925105593167,0.625,0.125,0.07966582290828228,0.08444623660761863,0.00478041369933635,0.75,0.25,0.060359871924447361,0.069887078134343028,0.0095272062098956667
4357,2,1,1,0.5,0,0.025076171386899659,0.026995521504431963,0.0019193501175323036,1,0.5,0,0.073781381361186504,0.073781381361186504,1,0.5,-0.025076171386899659,0.046785859856754541,0.071862031243654201
4358,2,2,2,0,-0.5,0.055186993777169846,0.032443430845887633,-0.022743562931282213,0.625,0.125,0.0029702775646001101,0.079049953259527683,0.076079675694927573,1,0.5,-0.052216716212569736,0.04660652241364005,0.098823238626209786
4359,2,1,1,0.5,0,0.058266767067834735,0.062455418519675732,0.0041886514518409967,1,0.5,0.03375500108813867,0.1824287096678745,0.14867370857973583,1,0.5,-0.024511765979696065,0.11997329114819877,0.14448505712789483
4360,2,2,2,0.5,0,0.06066627730615437,0.062672122556250542,0.0020058452500961721,0.75,0.25,0,0.018815352814272046,0.018815352814272046,0.5,0,-0.06066627730615437,-0.043856769741978496,0.016809507564175874
4361,2,2,2,0.75,0.25,0.018566331011243165,0.02233622467610985,0.0037698936648666859,0.25,-0.25,0.10547697811853141,0.039751255419105291,-0.065725722699426115,0.25,-0.25,0.086910647107288241,0.017415030742995441,-0.0694956163642928
4362,2,1,1,1,0.5,0.035738067817874253,0.046877897810190916,0.011139829992316663,0,-0.5,0.14904464315623045,0.0022082999348640442,-0.14683634322136641,0,-0.5,0.1133065753383562,-0.044669597875326872,-0.15797617321368307
4363,2,1,1,0.5,0,0.098628216423094273,0.10480776056647301,0.0061795441433787346,0.5,0,0.024764981411863118,0.014897741843014956,-0.0098672395688481629,0,-0.5,-0.073863235011231154,-0.089910018723458052,-0.016046783712226897
4364,2,1,1,0.5,0,0.11534398375079036,0.10327969025820494,-0.012064293492585421,1,0.5,0,0.22212215757463127,0.22212215757463127,1,0.5,-0.11534398375079036,0.11884246731642634,0.23418645106721669
4365,2,1,1,1,0.5,0.083151833154261112,0.12736534886062145,0.04421351570636034,1,0.5,0,0.060890338383615017,0.060890338383615017,0.5,0,-0.083151833154261112,-0.066475010477006435,0.016676822677254677
4366,1,1,1,1,0.5,0.019910607952624559,0.031500562559813261,0.011589954607188702,0,-0.5,0.030093653360381722,0.025493975728750229,-0.0045996776316314936,0,-0.5,0.010183045407757163,-0.0060065868310630322,-0.016189632238820195
4367,1,1,1,0,-0.5,0.082283056224696338,0.070250525139272213,-0.012032531085424125,0,-0.5,0.084208535612560809,0,-0.084208535612560809,0,-0.5,0.0019254793878644705,-0.070250525139272213,-0.072176004527136683
4368,1,1,1,0,-0.5,0.11890527326613665,0.081860557664185762,-0.037044715601950884,1,0.5,0.01938526937738061,0.38553821097593755,0.36615294159855694,1,0.5,-0.099520003888756037,0.30367765331175178,0.40319765720050782
4369,1,1,1,0,-0.5,0.2421929178526625,0.17184621666092426,-0.070346701191738248,0,-0.5,0.79121042042970657,0.1703624501824379,-0.62084797024726868,0,-0.5,0.54901750257704407,-0.0014837664784863591,-0.55050126905553043
4370,1,1,1,1,0.5,0.20169196638744324,0.22930897434707731,0.027617007959634066,0,-0.5,0.42417871649377048,0.22607452282682061,-0.19810419366694987,0,-0.5,0.22248675010632724,-0.0032344515202566981,-0.22572120162658393
4371,2,2,2,0.5,0,0.041849086992442608,0.04296147805871442,0.0011123910662718117,1,0.5,0.013127694837749004,0.10079921426950023,0.087671519431751221,1,0.5,-0.028721392154693604,0.057837736210785806,0.08655912836547941
4372,2,1,1,0.5,0,0.087973672256339341,0.082380433799698949,-0.0055932384566403925,1,0.5,0.03401214862242341,0.25032741582253948,0.21631526720011607,1,0.5,-0.053961523633915931,0.16794698202284053,0.22190850565675646
4373,2,2,2,0,-0.5,0.12511885238927789,0.11795478872954845,-0.007164063659729436,0.25,-0.25,0.048070404678583145,0,-0.048070404678583145,0.5,0,-0.077048447710694745,-0.11795478872954845,-0.040906341018853709
4374,2,1,1,0.5,0,0.19107480510137975,0.19499000813812017,0.0039152030367404222,1,0.5,0,0.36822504154406488,0.36822504154406488,1,0.5,-0.19107480510137975,0.17323503340594471,0.36430983850732446
4375,2,2,2,0,-0.5,0.21650901439716108,0.18273553543258458,-0.033773478964576498,0.25,-0.25,0.11029955674894154,0.020686763105913997,-0.089612793643027544,0.5,0,-0.10620945764821954,-0.16204877232667059,-0.055839314678451046
4376,1,1,1,0,-0.5,0.16897289257030934,0.13722078379942104,-0.031752108770888299,1,0.5,0.031362169422209263,0.2774653872475028,0.24610321782529354,1,0.5,-0.13761072314810008,0.14024460344808176,0.27785532659618184
4377,1,1,1,0,-0.5,0.24041606578975916,0.19790396746248007,-0.042512098327279091,0,-0.5,0.17647090833634138,0.027133265510201454,-0.14933764282613993,0,-0.5,-0.063945157453417778,-0.17077070195227861,-0.10682554449886084
4379,1,1,1,0,-0.5,0.30923781171441078,0.25057837681379169,-0.05865943490061909,1,0.5,0.050418905331753194,0.083412157953716815,0.03299325262196362,1,0.5,-0.25881890638265759,-0.16716621886007488,0.09165268752258271
4380,1,1,1,0,-0.5,0.42302688426570967,0.26021234877407551,-0.16281453549163416,1,0.5,0.18629742716439068,0.62533937953412533,0.43904195236973464,1,0.5,-0.23672945710131899,0.36512703076004982,0.60185648786136881
4406,1,1,1,0,-0.5,0.32423968566581607,0.19289932772517204,-0.13134035794064403,1,0.5,0.069169686030363664,0.26136519236024469,0.19219550632988103,1,0.5,-0.2550699996354524,0.068465864635072649,0.32353586427052505
4410,1,1,1,1,0.5,0.5708207250572741,0.69925675960257649,0.12843603454530239,1,0.5,0.096712812781333923,1.2389805649872869,1.142267752205953,1,0.5,-0.47410791227594018,0.53972380538471043,1.0138317176606506
4412,1,1,1,1,0.5,0.10337547771632671,0.62514466047286987,0.52176918275654316,1,0.5,0,2.4057400412857533,2.4057400412857533,1,0.5,-0.10337547771632671,1.7805953808128834,1.8839708585292101
4413,1,1,1,0,-0.5,0.68237109668552876,0.65764176845550537,-0.024729328230023384,1,0.5,0.9380224528722465,1.2210625959560275,0.283040143083781,1,0.5,0.25565135618671775,0.56342082750052214,0.30776947131380439
4414,1,1,1,0,-0.5,0.69138078205287457,0.65893436688929796,-0.032446415163576603,1,0.5,0.069100637687370181,0.42634901590645313,0.35724837821908295,1,0.5,-0.62228014436550438,-0.23258535098284483,0.38969479338265955
4415,1,1,1,1,0.5,0.7930852435529232,0.90705843269824982,0.11397318914532661,0,-0.5,1.0148740196600556,0.31357833871152252,-0.70129568094853312,0,-0.5,0.22178877610713243,-0.5934800939867273,-0.81526887009385973
4416,1,1,1,0,-0.5,1.2314354311674833,0.85842893272638321,-0.37300649844110012,0,-0.5,0.48896836955100298,0.31188012700295076,-0.17708824254805222,1,0.5,-0.74246706161648035,-0.54654880572343245,0.1959182558930479
4433,5,4,4,0.69999999999999996,0.19999999999999996,0.0075897683776929622,0.0090531960449879989,0.0014634276672950367,0.84999999999999998,0.34999999999999998,0.0007618195144459605,0.25762527399638202,0.25686345448193604,0.84999999999999998,0.34999999999999998,-0.006827948863247002,0.24857207795139402,0.25540002681464102
4434,5,4,4,0.75,0.25,0.014361765349167398,0.019070785201620311,0.0047090198524529121,0.875,0.375,0,0.066213120036991313,0.066213120036991313,0.80000000000000004,0.30000000000000004,-0.014361765349167398,0.047142334835371003,0.061504100184538404
4435,4,4,4,0.875,0.375,0.023177912768005626,0.030485534989566077,0.0073076222215604503,1,0.5,0.0084234520327299833,0.12738299664488295,0.11895954461215297,1,0.5,-0.014754460735275643,0.096897461655316874,0.11165192239059252
4436,5,4,4,0.45000000000000001,-0.049999999999999989,0.034218323457753289,0.034045497261104174,-0.00017282619664911458,0.80000000000000004,0.30000000000000004,0.011479490669444203,0.14175699384941254,0.13027750317996833,0.84999999999999998,0.34999999999999998,-0.022738832788309082,0.10771149658830836,0.13045032937661744
4437,5,4,4,0.59999999999999998,0.099999999999999978,0.053085771831683816,0.052873230801196769,-0.00021254103048704703,0.90000000000000002,0.40000000000000002,0.018235778994858266,0.10855731379706413,0.090321534802205866,0.90000000000000002,0.40000000000000002,-0.03484999283682555,0.055684082995867357,0.090534075832692906
4438,2,2,2,0.75,0.25,0.017992304405197501,0.023297496140003204,0.0053051917348057032,1,0.5,0.021354512718971819,0.056497903075069189,0.03514339035609737,1,0.5,0.0033622083137743175,0.033200406935065985,0.029838198621291667
4439,2,1,1,0.5,0,0.02735109836794436,0.031039708759635687,0.0036886103916913271,0.5,0,0.31284868170041591,0.18482619267888367,-0.12802248902153224,0.5,0,0.28549758333247155,0.15378648391924798,-0.13171109941322356
4440,2,1,1,0,-0.5,0.050099059066269547,0.038585671689361334,-0.011513387376908213,1,0.5,0,0.057230945210903883,0.057230945210903883,1,0.5,-0.050099059066269547,0.018645273521542549,0.068744332587812096
4441,2,1,1,0.5,0,0.049842208449263126,0.05027605383656919,0.00043384538730606437,0.5,0,0.11119829502422363,0.036646240158006549,-0.074552054866217077,0.5,0,0.0613560865749605,-0.013629813678562641,-0.074985900253523141
4442,2,2,2,0.5,0,0.080586952914018184,0.081419732872745954,0.00083277995872776955,1,0.5,0,0.20699615399007598,0.20699615399007598,1,0.5,-0.080586952914018184,0.12557642111733003,0.20616337403134821
4443,2,2,2,0.5,0,0.028673937893472612,0.030028986802790314,0.0013550489093177021,1,0.5,0,0.07081091043073684,0.07081091043073684,1,0.5,-0.028673937893472612,0.040781923627946526,0.069455861521419138
4444,2,2,2,0.5,0,0.05229644407518208,0.043682960444130003,-0.0086134836310520768,1,0.5,0.01378551464586053,0.057435154682025313,0.043649640036164783,1,0.5,-0.03851092942932155,0.01375219423789531,0.05226312366721686
4445,2,2,2,0.75,0.25,0.055055832024663687,0.06923437537625432,0.014178543351590633,1,0.5,0,0.087314330623485148,0.087314330623485148,1,0.5,-0.055055832024663687,0.018079955247230828,0.073135787271894515
4446,2,2,2,0.5,0,0.064616833813488483,0.078392144059762359,0.013775310246273875,1,0.5,0.010577863897196949,0.13998534170968924,0.12940747781249229,1,0.5,-0.054038969916291535,0.061593197649926879,0.11563216756621841
4447,2,2,2,1,0.5,0.08530630124732852,0.13279558054637164,0.047489279299043119,0.25,-0.25,0.096767391281900927,0,-0.096767391281900927,0,-0.5,0.011461090034572408,-0.13279558054637164,-0.14425667058094405
4448,1,1,1,0,-0.5,0.080392779185785912,0.037251860077958554,-0.043140919107827358,1,0.5,0,0.068818934436421841,0.068818934436421841,1,0.5,-0.080392779185785912,0.031567074358463287,0.1119598535442492
4449,1,1,1,1,0.5,0.05685448320582509,0.082177171483635902,0.025322688277810812,1,0.5,0,0.052774162031710148,0.052774162031710148,1,0.5,-0.05685448320582509,-0.029403009451925755,0.027451473753899336
4450,1,1,1,1,0.5,0.10794182680547237,0.13743697153404355,0.029495144728571177,0.5,0,0,0,0,0,-0.5,-0.10794182680547237,-0.13743697153404355,-0.029495144728571177
4451,1,1,1,0,-0.5,0.14967431360855699,0.12543418095447123,-0.024240132654085755,0,-0.5,0.32760407542809844,0.19857034832239151,-0.12903372710570693,0,-0.5,0.17792976181954145,0.07313616736792028,-0.10479359445162117
4452,1,1,1,1,0.5,0.18051426683086902,0.23600515862926841,0.055490891798399389,0,-0.5,0.70450420293491334,0.097676228731870651,-0.60682797420304269,0,-0.5,0.52398993610404432,-0.13832892989739776,-0.66231886600144207
4453,2,2,2,0.5,0,0.045518632279708982,0.048267261823639274,0.0027486295439302921,0.5,0,0.04846775287296623,0.029532856831792742,-0.018934896041173488,0.25,-0.25,0.0029491205932572484,-0.018734404991846532,-0.02168352558510378
4454,2,1,1,0,-0.5,0.11189786251634359,0.077644659788347781,-0.034253202727995813,0,-0.5,0.070339717785827816,0.019360207952558994,-0.050979509833268821,0.5,0,-0.041558144730515778,-0.058284451835788786,-0.016726307105273008
4455,2,2,2,0.5,0,0.16169761144556105,0.16200072062201798,0.00030310917645692825,0.75,0.25,0.070611021015793085,0.09721054308465682,0.026599522068863735,0.5,0,-0.091086590429767966,-0.06479017753736116,0.026296412892406806
4456,2,1,1,0,-0.5,0.21279966458678246,0.15157387871295214,-0.061225785873830318,0.5,0,0.1987542865681462,0.32632302492856979,0.12756873836042359,1,0.5,-0.014045378018636256,0.17474914621561766,0.18879452423425391
4457,2,2,2,0.25,-0.25,0.26772450882708654,0.21481901535298675,-0.052905493474099785,0.5,0,0.19080178532749414,0.12005272321403027,-0.070749062113463879,0.5,0,-0.076922723499592394,-0.094766292138956487,-0.017843568639364094
4463,1,1,1,1,0.5,0.0086047670338302851,0.177451535128057,0.16884676809422672,1,0.5,0,0.71700860466808081,0.71700860466808081,1,0.5,-0.0086047670338302851,0.5395570695400238,0.54816183657385409
4464,1,1,1,0,-0.5,0.21464903932064772,0.2043446060270071,-0.010304433293640614,0,-0.5,0.3470970019698143,0.012470675515942276,-0.33462632645387203,0,-0.5,0.13244796264916658,-0.19187393051106483,-0.32432189316023141
4465,1,1,1,1,0.5,0.19991633994504809,0.25923822447657585,0.059321884531527758,0,-0.5,1.4127836750703864,0.13999839313328266,-1.2727852819371037,0,-0.5,1.2128673351253383,-0.11923983134329319,-1.3321071664686315
4466,1,1,1,1,0.5,0.21741470322012901,0.29712251923047006,0.079707816010341048,1,0.5,0.037436142156366259,0.12657565099652857,0.089139508840162307,1,0.5,-0.17997856106376275,-0.1705468682339415,0.0094316928298212588
4467,1,1,1,1,0.5,0.29759030044078827,0.46910653356462717,0.1715162331238389,1,0.5,0.024599900585599244,0.087753967382013798,0.063154066796414554,0,-0.5,-0.27299039985518903,-0.38135256618261337,-0.10836216632742435
4468,1,1,1,1,0.5,0.16205100808292627,0.16462644844432361,0.0025754403613973409,0,-0.5,0.014133726479485631,0,-0.014133726479485631,0,-0.5,-0.14791728160344064,-0.16462644844432361,-0.016709166840882972
4472,1,1,1,0,-0.5,0.37518003722652793,0.34291485941503197,-0.03226517781149596,0,-0.5,0.6059239124879241,0.29285023408010602,-0.31307367840781808,0,-0.5,0.23074387526139617,-0.05006462533492595,-0.28080850059632212
4478,1,1,1,1,0.5,0.079913164605386555,0.12384853721596301,0.043935372610576451,0,-0.5,0.07251296192407608,0.052647615782916546,-0.019865346141159534,0,-0.5,-0.0074002026813104749,-0.07120092143304646,-0.063800718751735985
4482,1,1,1,0,-0.5,0.40990838804282248,0.33987822066410445,-0.070030167378718033,1,0.5,0.25253730826079845,0.47918848576955497,0.22665117750875652,1,0.5,-0.15737107978202403,0.13931026510545053,0.29668134488747455
4497,1,1,1,1,0.5,0.17471533385105431,0.3125832942314446,0.13786796038039029,1,0.5,0.11064297496341169,0.49770387774333358,0.38706090277992189,1,0.5,-0.064072358887642622,0.18512058351188898,0.2491929423995316
4512,1,1,1,0,-0.5,0.9787919782102108,0.6542323580943048,-0.324559620115906,0,-0.5,1.2890317586716264,0.35428838530788198,-0.93474337336374447,0,-0.5,0.31023978046141565,-0.29994397278642282,-0.61018375324783847
4522,5,5,5,0.40000000000000002,-0.099999999999999978,0.008806150592863559,0.006989068631082773,-0.001817081961780786,0.71999999999999997,0.21999999999999997,0.10897991284728051,0.014644878080980561,-0.094335034766299952,0.80000000000000004,0.30000000000000004,0.10017376225441695,0.0076558094498977878,-0.09251795280451916
