a,start,seed,geometry,phase_start,phase_end,nupdates,erosion,recovery,injection,inward,net,self_linear,rest_linear
0.65,0,3,centered,20,100,80,0.0766407676312475,0.06766326459837027,0.002415189048910314,0.008977503032877227,-0.006562313983966908,0.0,0.0
0.65,0,3,centered,100,1000,900,0.545055491031653,0.5089863369531894,0.012125751758568832,0.03606915407846356,-0.02394340231989478,0.0,0.0
0.65,0,3,centered,1000,10000,9000,5.510410090510988,5.443175320714475,0.1325500373016581,0.06723476979651366,0.06531526750514427,0.0,0.0
0.65,0,4,centered,0,20,20,0.03338675670931336,0.029775297246669646,0.0016532104555399083,0.003611459462643716,-0.001958249007103806,0.0,0.0
0.65,0,4,centered,20,100,80,0.09655349098329874,0.08394904347812349,0.003611402118829133,0.012604447505175254,-0.008993045386346127,0.0,0.0
0.65,0,4,centered,100,1000,900,0.6802561210707483,0.628983754306123,0.01878252977722315,0.05127236676462532,-0.032489836987402154,0.0,0.0
0.65,0,4,centered,1000,10000,9000,7.177736772877824,7.041940075716854,0.22173963995697518,0.13579669716096987,0.085942942796005,0.0,0.0
0.65,0,5,centered,0,20,20,0.027662780659741114,0.023488919919874177,0.0013170281666727932,0.0041738607398669365,-0.0028568325731941416,0.0,0.0
0.65,0,5,centered,20,100,80,0.07620281059359538,0.06801874412049216,0.0022568375872528295,0.008184066473103213,-0.005927228885850386,0.0,0.0
0.65,0,5,centered,100,1000,900,0.524317768501444,0.4835149683722511,0.010779513979648518,0.04080280012919285,-0.03002328614954436,0.0,0.0
0.65,0,5,centered,1000,10000,9000,5.876486177348715,5.807210973725874,0.1439876536608743,0.06927520362284145,0.07471245003803251,0.0,0.0
0.65,0,6,centered,0,20,20,0.030976714753367607,0.02613557593389233,0.0012705124049288466,0.004841138819475278,-0.0035706264145464323,0.0,0.0
0.65,0,6,centered,20,100,80,0.09840083603515917,0.087544571492954,0.0034273274480967272,0.010856264542205174,-0.00742893709410844,0.0,0.0
0.65,0,6,centered,100,1000,900,0.6605514490992499,0.6097473964675598,0.01586798822804595,0.05080405263169008,-0.03493606440364416,0.0,0.0
0.65,0,6,centered,1000,10000,9000,7.229182739326407,7.094050561280293,0.20282597586767642,0.13513217804611433,0.06769379782156193,0.0,0.0
0.65,0,7,centered,0,20,20,0.02761618017587057,0.024778959774477794,0.0011372960964832954,0.0028372204013927746,-0.001699924304909478,0.0,0.0
0.65,0,7,centered,20,100,80,0.09619176110148167,0.08586566184921761,0.003431573310546817,0.010326099252264062,-0.006894525941717244,0.0,0.0
0.65,0,7,centered,100,1000,900,0.665263257970776,0.6308678548709828,0.016192439848668014,0.034395403099793165,-0.018202963251125137,0.0,0.0
0.65,0,7,centered,1000,10000,9000,6.412798424719929,6.326595194528853,0.15876535757814264,0.08620323019107623,0.07256212738706669,0.0,0.0
0.65,0,8,centered,0,20,20,0.02693176048428997,0.023305615115621545,0.0012636143579412237,0.003626145368668423,-0.002362531010727198,0.0,0.0
0.65,0,8,centered,20,100,80,0.0762713760644604,0.06502070012953085,0.0027144585709761816,0.011250675934929552,-0.008536217363953366,0.0,0.0
0.65,0,8,centered,100,1000,900,0.466265858450803,0.4276988146841839,0.010344072524993511,0.03856704376661907,-0.02822297124162554,0.0,0.0
0.65,0,8,centered,1000,10000,9000,5.147171094121741,5.092076312711655,0.13817036121737922,0.0550947814100855,0.08307557980729374,0.0,0.0
0.65,0,9,centered,0,20,20,0.02732761601780086,0.02224180007352724,0.0012605186659583817,0.005085815944273622,-0.0038252972783152407,0.0,0.0
0.65,0,9,centered,20,100,80,0.08153811079669572,0.06994591285267358,0.0028321042205126214,0.011592197944022137,-0.008760093723509513,0.0,0.0
0.65,0,9,centered,100,1000,900,0.620055411381374,0.5700452982323949,0.01786573281027883,0.050010113148979074,-0.03214438033870026,0.0,0.0
0.65,0,9,centered,1000,10000,9000,7.128179757437772,6.949259347730762,0.23480102193209632,0.1789204097070103,0.05588061222508589,0.0,0.0
0.65,0,0,variance,0,20,20,0.005839592317272846,0.005363364970689162,0.00014068945573608252,0.00047622734658368457,-0.00033553789084760175,-0.0017700061440048252,0.001293778784788297
0.65,0,0,variance,20,100,80,0.018108635324653777,0.016579611429911982,0.0003399771885292975,0.0015290238947417954,-0.0011890467062124974,-0.0064184904101713585,0.004889471889348993
0.65,0,0,variance,100,1000,900,0.12191994069319394,0.11571349616571502,0.0015481282664748027,0.006206444527478913,-0.004658316261004117,-0.04219999544989447,0.03599355322604918
0.65,0,0,variance,1000,10000,9000,1.2924945338767049,1.294050834652594,0.01760130461797261,-0.0015563007758891967,0.0191576053938618,-0.7068685504866546,0.7084248429039731
0.65,0,1,variance,0,20,20,0.011631931143934262,0.010083910778134333,0.00034161133786811724,0.0015480203657999292,-0.0012064090279318117,-0.0021616442413713477,0.0006136250799981447
0.65,0,1,variance,20,100,80,0.030970491410531136,0.02922721349044798,0.0006068530487422844,0.001743277920083157,-0.0011364248713408714,-0.006877872292143958,0.005134595314235102
0.65,0,1,variance,100,1000,900,0.24154210348285732,0.2340024228214792,0.003171403790754361,0.007539680661378112,-0.004368276870623744,-0.04955269461902925,0.042013025654047305
0.65,0,1,variance,1000,10000,9000,2.6119213118780342,2.5984718986793838,0.0359959735440785,0.01344941319865045,0.022546560345428013,-0.8468507430798372,0.8334013491644903
0.65,0,2,variance,0,20,20,0.007093774920168487,0.00662323033059025,0.0001448229553285811,0.00047054458957823675,-0.00032572163424965557,-0.002226429109992241,0.001755884595202891
0.65,0,2,variance,20,100,80,0.020110613266578058,0.018805035639359292,0.0003240474200428696,0.0013055776272187652,-0.0009815302071758958,-0.007939521479124955,0.00663393984264492
0.65,0,2,variance,100,1000,900,0.1501311215835602,0.14529976181351884,0.0017873746728081148,0.004831359770041371,-0.0030439850972332483,-0.05544026628039459,0.05060890007104553
0.65,0,2,variance,1000,10000,9000,1.4363406283560411,1.445135901305073,0.015841293921256265,-0.00879527294903193,0.024636566870288146,-0.8843421510022376,0.8931373871079133
0.65,0,3,variance,0,20,20,0.007176415393448536,0.006559900833718331,0.00017004827913605136,0.0006165145597302052,-0.0004464662805941542,-0.0024335624052927787,0.0018170468646645766
0.65,0,3,variance,20,100,80,0.019292277545998382,0.017558759059857827,0.00036322903874488833,0.0017335184861405548,-0.0013702894473956659,-0.0082459512810736,0.006512431022606395
0.65,0,3,variance,100,1000,900,0.13956829685141017,0.13226701008835867,0.0018266541132352504,0.007301286763051501,-0.005474632649816263,-0.04969496968948807,0.04239367832880721
0.65,0,3,variance,1000,10000,9000,1.4349289462286297,1.4315650080863311,0.01986452030213276,0.003363938142298517,0.0165005821598343,-0.766333308027464,0.7629694062730237
0.65,0,4,variance,0,20,20,0.008255992502125649,0.007538655907069323,0.0002444284050211357,0.0007173365950563252,-0.00047290819003518916,-0.0021493825729377,0.0014320443990871877
0.65,0,4,variance,20,100,80,0.023820435934701345,0.021347936861713632,0.0005483549285663066,0.0024724990729877126,-0.0019241441444214046,-0.0072031182437639505,0.00473061678189664
0.65,0,4,variance,100,1000,900,0.16726564461918197,0.15694754945561049,0.0027745090103847535,0.010318095163571489,-0.007543586153186732,-0.04066140576051451,0.03034331008877849
0.65,0,4,variance,1000,10000,9000,1.7854233627409812,1.774767181238707,0.03290686037901654,0.01065618150227432,0.022250678876742258,-0.7031195033877811,0.6924632863450827
0.65,0,5,variance,0,20,20,0.00748212675170193,0.00634434410380223,0.00035479086444096825,0.0011377826478997004,-0.0007829917834587322,-0.0017929042588019444,0.0006551206431745111
0.65,0,5,variance,20,100,80,0.019581245892992236,0.01777283929953193,0.0005003949039472821,0.0018084065934603072,-0.0013080116895130244,-0.005325226734609815,0.0035168214114639335
0.65,0,5,variance,100,1000,900,0.1386903099449175,0.12964581625337704,0.0024783360702096387,0.00904449369154045,-0.006566157621330809,-0.030476310733027107,0.02143181643395644
0.65,0,5,variance,1000,10000,9000,1.588496879480423,1.573685817253777,0.03320474030136722,0.014811062226645966,0.018393678074721143,-0.5746331870368919,0.5598221057497119
0.65,0,6,variance,0,20,20,0.005752423310397541,0.005394663893186194,0.00013956282760845096,0.00035775941721134623,-0.00021819658960289551,-0.0023798032222414863,0.002022043641810924
0.65,0,6,variance,20,100,80,0.02132265240048321,0.019099570509824155,0.00042571132731277254,0.002223081890659055,-0.0017973705633462823,-0.008755335938692595,0.006532253307010888
0.65,0,6,variance,100,1000,900,0.14052412467858255,0.13148554580402122,0.0018547384784292436,0.009038578874561332,-0.007183840396132096,-0.05012918816494981,0.041090619262522075
0.65,0,6,variance,1000,10000,9000,1.5892075797161707,1.5816283729827392,0.02484001578651069,0.007579206733431487,0.01726080905307925,-0.9534719540829398,0.9458927655779232
0.65,0,7,variance,0,20,20,0.006319587887939628,0.005926896894984748,0.00014825399312200452,0.00039269099295488,-0.00024443699983287513,-0.002229826252044852,0.0018371345517420555
0.65,0,7,variance,20,100,80,0.02285928746974878,0.021023016610866065,0.0005000088918640682,0.001836270858882716,-0.0013362619670186475,-0.006969506648478091,0.0051332360196154675
0.65,0,7,variance,100,1000,900,0.1584144685210613,0.15221383260527951,0.0023869042305491206,0.006200635915781794,-0.003813731685232663,-0.044863161609368894,0.038662532610737654
0.65,0,7,variance,1000,10000,9000,1.5987492765774232,1.5936385609167718,0.02347097597424335,0.005110715660651355,0.018360260313591947,-0.6927633058450311,0.6876526015577624
0.65,0,8,variance,0,20,20,0.006871296325854807,0.006179194924710916,0.0002009948094669329,0.0006921014011438912,-0.0004911065916769581,-0.0022120249101800337,0.0015199229689775407
0.65,0,8,variance,20,100,80,0.018831070803374025,0.016390749421202066,0.0004115172580229602,0.0024403213821719595,-0.0020288041241489987,-0.006329929466229144,0.0038896067420246747
0.65,0,8,variance,100,1000,900,0.1137341518998,0.10606895450383395,0.0015089409184419595,0.00766519739596605,-0.0061562564775240886,-0.03737148243752606,0.029706283999777823
0.65,0,8,variance,1000,10000,9000,1.3361326173510222,1.3365729235257262,0.020591493004971113,-0.00044030617470403044,0.021031799179675126,-0.7423886375620816,0.7428289458867413
0.65,0,9,variance,0,20,20,0.006320075486360291,0.005368137677431466,0.00020441190362632347,0.0009519378089288249,-0.0007475259053025011,-0.003384544651704055,0.0024326077899379213
0.65,0,9,variance,20,100,80,0.0188287752304806,0.01684130657679773,0.0004324438311250839,0.0019874686536828674,-0.0015550248225577844,-0.01039176501063967,0.00840429477536561
0.65,0,9,variance,100,1000,900,0.14275396146610422,0.1339702546304738,0.0026708980607504733,0.008783706835630428,-0.006112808774879963,-0.07888307896526464,0.0700993572501595
0.65,0,9,variance,1000,10000,9000,1.7031118999582535,1.6824071680970156,0.03437569862264398,0.02070473186123789,0.013670966761406111,-1.3959847979958422,1.3752800470872704
0.8,0,0,full,0,20,20,0.01331826655080992,0.0088008158663325,0.000787928831886465,0.00451745068447742,-0.0037295218525909557,0.0,0.0
0.8,0,0,full,20,100,80,0.030428539084547124,0.024838389758530775,0.0015479846404953296,0.0055901493260163485,-0.004042164685521019,0.0,0.0
0.8,0,0,full,100,1000,900,0.22000973153028655,0.19286696283024277,0.011949434197894002,0.027142768700043785,-0.015193334502149797,0.0,0.0
0.8,0,0,full,1000,10000,9000,1.62058568211787,1.4977839331473954,0.0942413261011184,0.12280174897047447,-0.028560422869356117,0.0,0.0
0.8,0,1,full,0,20,20,0.014868118397727975,0.008841584832088566,0.0009973629175539078,0.006026533565639409,-0.005029170648085501,0.0,0.0
0.8,0,1,full,20,100,80,0.03425693111373914,0.027313528688191258,0.001971220532447141,0.006943402425547883,-0.004972181893100742,0.0,0.0
0.8,0,1,full,100,1000,900,0.2764673110881707,0.2458871649055414,0.018140022272928834,0.030580146182629275,-0.012440123909700451,0.0,0.0
0.8,0,1,full,1000,10000,9000,2.2487643152695584,2.0719987521058387,0.16610249702010965,0.17676556316371972,-0.010663066143610234,0.0,0.0
0.8,0,2,full,0,20,20,0.012783772774423437,0.009982170971206355,0.0008519390573945136,0.002801601803217082,-0.0019496627458225682,0.0,0.0
0.8,0,2,full,20,100,80,0.033888597700346065,0.02998999428312269,0.001980641175040611,0.0038986034172233744,-0.0019179622421827622,0.0,0.0
0.8,0,2,full,100,1000,900,0.2830356789222251,0.25341610774430634,0.016202996135606162,0.029619571177918746,-0.013416575042312584,0.0,0.0
0.8,0,2,full,1000,10000,9000,2.4689712285394925,2.3132105229750572,0.15614061645256572,0.15576070556443522,0.00037991088813038587,0.0,0.0
0.8,0,3,full,0,20,20,0.01552214543344584,0.009960104832521976,0.0009338521296404304,0.0055620406009238635,-0.0046281884712834325,0.0,0.0
0.8,0,3,full,20,100,80,0.03272358157944979,0.02505799837998084,0.0016160818847570108,0.007665583199468948,-0.006049501314711936,0.0,0.0
0.8,0,3,full,100,1000,900,0.2259510182950999,0.19994689465000934,0.01285291357030196,0.026004123645090554,-0.013151210074788588,0.0,0.0
0.8,0,3,full,1000,10000,9000,1.691033366732754,1.5643390812896865,0.10565438336034463,0.1266942854430675,-0.021039902082722772,0.0,0.0
0.8,0,4,full,0,20,20,0.016618537538298638,0.011149645792694972,0.0012971043343379446,0.005468891745603666,-0.004171787411265721,0.0,0.0
0.8,0,4,full,20,100,80,0.03484682093655623,0.027130295798376797,0.00222704491951345,0.0077165251381794316,-0.005489480218665983,0.0,0.0
0.8,0,4,full,100,1000,900,0.29016965786134447,0.257947941084065,0.02412625423343056,0.032221716777279474,-0.008095462543848908,0.0,0.0
0.8,0,4,full,1000,10000,9000,2.0445605725273,1.8603652627092682,0.16551155538518642,0.18419530981803178,-0.018683754432845312,0.0,0.0
0.8,0,5,full,0,20,20,0.010354379556537662,0.0071587075210032295,0.0006015315974575988,0.0031956720355344323,-0.0025941404380768335,0.0,0.0
0.8,0,5,full,20,100,80,0.02676307842135166,0.021362375750788802,0.0013320595849428591,0.005400702670562859,-0.004068643085620001,0.0,0.0
0.8,0,5,full,100,1000,900,0.2088441496311452,0.1817835816261456,0.01417212219589084,0.02706056800499959,-0.01288844580910875,0.0,0.0
0.8,0,5,full,1000,10000,9000,1.5063484696232063,1.3703383539867153,0.10829059159422125,0.136010115636491,-0.02771952404226985,0.0,0.0
0.8,0,6,full,0,20,20,0.012284860196497745,0.008297541931178393,0.000829619782900121,0.003987318265319352,-0.00315769848241923,0.0,0.0
0.8,0,6,full,20,100,80,0.031651868845119,0.02636989417127944,0.0023521449827876724,0.005281974673839562,-0.002929829691051891,0.0,0.0
0.8,0,6,full,100,1000,900,0.24829481979425028,0.21713282862516267,0.01956217477987384,0.031161991169087605,-0.011599816389213757,0.0,0.0
0.8,0,6,full,1000,10000,9000,1.878823809979194,1.7074300500788635,0.15209221314720128,0.17139375990033057,-0.01930154675312923,0.0,0.0
0.8,0,7,full,0,20,20,0.014360494330441254,0.010400432435266404,0.0010129874022664098,0.00396006189517485,-0.0029470744929084407,0.0,0.0
0.8,0,7,full,20,100,80,0.04178321663450075,0.03391672223606001,0.0030798136906538586,0.00786649439844074,-0.004786680707786879,0.0,0.0
0.8,0,7,full,100,1000,900,0.30405784244909884,0.2740285949164906,0.022575059179483957,0.030029247532608216,-0.00745418835312428,0.0,0.0
0.8,0,7,full,1000,10000,9000,2.3368777899321818,2.1524949560869118,0.1702883444773567,0.18438283384527,-0.014094489367913354,0.0,0.0
0.8,0,8,full,0,20,20,0.012679560559076725,0.008786755499847716,0.0008043743953862004,0.0038928050592290098,-0.0030884306638428102,0.0,0.0
0.8,0,8,full,20,100,80,0.032195200509246,0.023664540402072907,0.0019670376968156447,0.008530660107173092,-0.0065636224103574475,0.0,0.0
0.8,0,8,full,100,1000,900,0.21801920219467333,0.19143766968071949,0.012716431088138922,0.026581532513953843,-0.01386510142581493,0.0,0.0
0.8,0,8,full,1000,10000,9000,1.6064867277053025,1.4794973029502303,0.10287098922235609,0.12698942475507224,-0.024118435532716198,0.0,0.0
0.8,0,9,full,0,20,20,0.01110065406009492,0.007228457122312017,0.0007154235419097354,0.003872196937782903,-0.0031567733958731675,0.0,0.0
0.8,0,9,full,20,100,80,0.033099373479490934,0.026733227933590287,0.0021912913419307465,0.006366145545900648,-0.004174854203969902,0.0,0.0
0.8,0,9,full,100,1000,900,0.25594458884754784,0.22165515874015923,0.02293317490042348,0.03428943010738861,-0.011356255206965121,0.0,0.0
0.8,0,9,full,1000,10000,9000,1.81119723904105,1.622495138007848,0.15830119629544073,0.18870210103320195,-0.030400904737761136,0.0,0.0
0.8,0,0,centered,0,20,20,0.011700829781412087,0.00990472373210023,0.0003612794733419126,0.0017961060493118571,-0.0014348265759699438,0.0,0.0
0.8,0,0,centered,20,100,80,0.03259604214799785,0.02977420455568931,0.000727001871279551,0.0028218375923085397,-0.0020948357210289897,0.0,0.0
0.8,0,0,centered,100,1000,900,0.2922170171699747,0.27542657679603666,0.005667426349432697,0.016790440373938065,-0.011123014024505384,0.0,0.0
0.8,0,0,centered,1000,10000,9000,2.530364841507695,2.457599326392271,0.04469840805923059,0.07276551511542406,-0.028067107056193308,0.0,0.0
0.8,0,1,centered,0,20,20,0.012969148060841748,0.009401537211052307,0.00044190154983394316,0.0035676108497894408,-0.003125709299955497,0.0,0.0
0.8,0,1,centered,20,100,80,0.03485291005693126,0.031264725347174026,0.0008547446934434033,0.0035881847097572334,-0.002733440016313829,0.0,0.0
0.8,0,1,centered,100,1000,900,0.345499014733854,0.32689607283422506,0.007773426803565525,0.018602941899628966,-0.010829515096063447,0.0,0.0
0.8,0,1,centered,1000,10000,9000,3.0991553856753953,3.0174819009562093,0.07087187027641258,0.08167348471918601,-0.010801614442773388,0.0,0.0
0.8,0,2,centered,0,20,20,0.013239025969170981,0.012013730508528534,0.0003779794721769259,0.0012252954606424473,-0.0008473159884655208,0.0,0.0
0.8,0,2,centered,20,100,80,0.039031433452574954,0.037061015855085144,0.0008938738698851341,0.0019704175974898097,-0.0010765437276046771,0.0,0.0
