a,start,seed,geometry,phase,expected_linear,expected_injection,fullbatch_injection,noise_injection,expected_net,q,self_variance_rate
0.55,0,4,variance,1000,4.35334915577804e-06,3.965378539898866e-06,5.604373163899987e-07,3.4049412235088673e-06,8.318727695676904e-06,-0.001539939460952604,-0.008891914094543107
0.55,0,4,variance,5000,7.77779191811988e-06,3.1112499132529834e-06,3.316816456726181e-07,2.7795682675803656e-06,1.0889041831372862e-05,0.006780740803742834,-0.01731605932228549
0.55,0,4,variance,9999,-3.191273528638402e-06,4.039869648466166e-06,9.55463479558329e-07,3.084406168907838e-06,8.485961198277641e-07,0.008632883290629636,-0.025245860104281523
0.55,0,5,variance,0,-0.00010064329006208835,2.6300159524492038e-05,4.96474041690897e-06,2.133541910758307e-05,-7.434313053759632e-05,0.08130577287709036,-0.027374101156480413
0.55,0,5,variance,20,-0.00011175329483009957,2.3913883395614017e-05,5.568277086158499e-06,1.834560630945552e-05,-8.783941143448556e-05,0.06507091384720227,-0.023563272112322942
0.55,0,5,variance,100,-3.8544000806324566e-05,1.2028248841479177e-05,3.503601352625198e-06,8.524647488853978e-06,-2.6515751964845385e-05,0.04022276975405393,-0.01749108029102594
0.55,0,5,variance,1000,-2.3504827874231405e-05,4.442379062505413e-06,9.598122601517065e-07,3.4825668023537065e-06,-1.9062448811726002e-05,0.011800852232791155,-0.010866451791046835
0.55,0,5,variance,5000,3.814360814939006e-06,4.606154852816488e-06,7.522909560965202e-07,3.853863896719967e-06,8.420515667755491e-06,0.017664408958357462,-0.022070534833182286
0.55,0,5,variance,9999,-1.3751700267758805e-05,5.525295655367977e-06,1.4148099289526662e-06,4.11048572641531e-06,-8.226404612390825e-06,0.0176360574087614,-0.03222197981919399
0.55,0,6,variance,0,-3.764823894715001e-05,1.3789909377447444e-05,1.510765601787693e-06,1.2279143775659752e-05,-2.385832956970258e-05,0.06544290076657032,-0.026591423725788318
0.55,0,6,variance,20,-0.00017433451013855572,1.6133040022276098e-05,2.501250757778033e-06,1.3631789264498068e-05,-0.0001582014701162796,0.05100252176584528,-0.023533500291041457
0.55,0,6,variance,100,-0.00011111508545211611,7.5910093397019895e-06,1.2493998706190797e-06,6.34160946908291e-06,-0.00010352407611241412,0.023772405088602143,-0.015182416469448807
0.55,0,6,variance,1000,-6.893168852874202e-06,2.5567956594262374e-06,2.2691067584815455e-07,2.329884983578083e-06,-4.336373193447964e-06,-0.006773562681069546,-0.010811267656437407
0.55,0,6,variance,5000,1.4635778935039633e-05,2.6833705453642028e-06,3.1899607321948395e-07,2.364374472144718e-06,1.7319149480403832e-05,0.0021034779273777604,-0.020910161156707654
0.55,0,6,variance,9999,6.7479127636122575e-06,3.2162032055476804e-06,5.735719922045513e-07,2.642631213343129e-06,9.964115969159943e-06,0.002972410869631818,-0.029045469055610583
0.55,0,7,variance,0,-8.882501201326545e-05,2.5789906511751735e-05,8.033365676881032e-06,1.7756540834870704e-05,-6.303510550151372e-05,0.04931236813327199,-0.021501639186884667
0.55,0,7,variance,20,-4.814110920932324e-05,1.726179234561136e-05,3.2100460366866548e-06,1.4051746308924705e-05,-3.0879316863711885e-05,0.03706527908730573,-0.020047789014801927
0.55,0,7,variance,100,-2.3746183493859812e-05,6.137084477412835e-06,7.712556585428627e-07,5.365828818869973e-06,-1.760909901644697e-05,0.010601362761627061,-0.013581246046305877
0.55,0,7,variance,1000,-1.4983716419756798e-05,2.27784045520396e-06,1.5803523858606095e-07,2.119805216617898e-06,-1.2705875964552834e-05,-0.007796153438154204,-0.00884656191657436
0.55,0,7,variance,5000,-9.356868876518916e-06,1.996382003853377e-06,2.196951641425201e-07,1.7766868397108568e-06,-7.36048687266554e-06,0.002588915135000374,-0.01473843658064317
0.55,0,7,variance,9999,6.162225841409394e-06,2.3046539529387446e-06,4.453891412417271e-07,1.8592648116970178e-06,8.466879794348138e-06,0.0032412544009342925,-0.021311868142983432
0.55,0,8,variance,0,-2.6184186521025816e-05,2.396835009329839e-05,7.058245193084718e-06,1.6910104900213674e-05,-2.215836427727413e-06,0.08556254578773417,-0.02251292614683641
0.55,0,8,variance,20,-9.0656374768542e-05,1.411668949685453e-05,2.352644689292798e-06,1.1764044807561735e-05,-7.653968527168747e-05,0.07783403338101084,-0.02028718108010694
0.55,0,8,variance,100,-3.171786099466618e-05,4.799880123863118e-06,5.574160844728261e-07,4.242464039390292e-06,-2.6917980870803074e-05,0.05022572658779359,-0.012925940543654367
0.55,0,8,variance,1000,1.4924372640153226e-06,1.9924683780193105e-06,1.717479921038125e-07,1.820720385915498e-06,3.4849056420346295e-06,0.01864729511269456,-0.009502100250909503
0.55,0,8,variance,5000,5.387016960118627e-06,2.5355614600550134e-06,3.908344399642233e-07,2.1447270200907907e-06,7.922578420173635e-06,0.024698195356127772,-0.018163864050823854
0.55,0,8,variance,9999,8.370992696492895e-06,2.6872526175287447e-06,4.905012106473007e-07,2.1967514068814437e-06,1.1058245314021636e-05,0.027941845559399842,-0.02515275159750232
0.55,0,9,variance,0,-0.00012300187808411038,2.7820481663903476e-05,5.296533169595977e-06,2.25239484943075e-05,-9.51813964202069e-05,0.06085661691654612,-0.03355143392887043
0.55,0,9,variance,20,-5.309997001119252e-05,1.4425649481691596e-05,1.739398670372351e-06,1.2686250811319247e-05,-3.867432052950093e-05,0.048389526663478476,-0.027777445174069708
0.55,0,9,variance,100,-2.3419007153524213e-05,1.0308730478449207e-05,2.5216544623035975e-06,7.787076016145608e-06,-1.3110276675075025e-05,0.02209019254820886,-0.016220583057831
0.55,0,9,variance,1000,-6.177075635622484e-05,6.642081232131449e-06,1.9473910631642787e-06,4.694690168967169e-06,-5.512867512409339e-05,-0.004095002278790599,-0.01293989859332722
0.55,0,9,variance,5000,-1.889766414548748e-05,5.733893843834175e-06,1.1678233260501736e-06,4.566070517784002e-06,-1.3163770301653293e-05,0.014466793907276777,-0.026786142451006932
0.55,0,9,variance,9999,1.6348749315770704e-06,4.839933202621477e-06,7.563588100262549e-07,4.083574392595223e-06,6.47480813419855e-06,0.015524877958141137,-0.03602568494836529
0.6,0,0,full,0,-0.0001804748275313837,0.00016568011663531238,5.0630812099046764e-05,0.00011504930453626563,-1.479471089607131e-05,0.06166252624441848,-0.014195718471328595
0.6,0,0,full,20,-0.00021689524925199243,0.0001476953941694245,5.4599961756222266e-05,9.30954324132022e-05,-6.919985508256798e-05,0.05282641483991437,-0.0126587258513204
0.6,0,0,full,100,-0.00024951212640618675,6.913699477577598e-05,1.8539946997667512e-05,5.059704777810846e-05,-0.00018037513163041076,0.03307177853139101,-0.009845100333767643
0.6,0,0,full,1000,-3.016143202251567e-05,2.6995206332578903e-05,5.1796768173951364e-06,2.1815529515183772e-05,-3.166225689936774e-06,0.0025627644842958802,-0.005929864641627316
0.6,0,0,full,5000,-1.81196303317073e-05,3.91180294246526e-05,9.577342154835272e-06,2.9540687269817332e-05,2.0998399092945304e-05,0.011014347925074539,-0.011555353993848303
0.6,0,0,full,9999,-8.818976097021067e-06,3.1614972733723e-05,5.147567860758109e-06,2.646740487296489e-05,2.2795996636701936e-05,0.01270911878971212,-0.016821486506841267
0.6,0,1,full,0,-0.0003561439306311003,0.00024306199488725202,9.313677543299562e-05,0.00014992521945425642,-0.0001130819357438482,0.0723951959840761,-0.0172675775788716
0.6,0,1,full,20,-0.00027234768483061966,0.00013207353302310893,2.74456236744184e-05,0.00010462790934869052,-0.00014027415180751078,0.059994339674550375,-0.013876125262628904
0.6,0,1,full,100,-0.00019969905655473912,0.00010618542140935481,3.3078586626338195e-05,7.310683478301663e-05,-9.351363514538428e-05,0.041009308737037016,-0.011543848424882786
0.6,0,1,full,1000,-7.154675129065638e-05,3.9534177244541355e-05,7.2537316766847734e-06,3.2280445567856587e-05,-3.201257404611504e-05,0.007058724844039664,-0.008402570010565328
0.6,0,1,full,5000,-3.4287374957370754e-05,5.4172935172701656e-05,1.6656903024069523e-05,3.7516032148632136e-05,1.988556021533091e-05,0.014149077001178378,-0.013237620183944948
0.6,0,1,full,9999,-1.0862443947013598e-05,4.648759868294277e-05,7.42962865356877e-06,3.9057970029374e-05,3.5625154735929174e-05,0.014616327952051218,-0.016625545410391022
0.6,0,2,full,0,-0.00016021007386801884,0.00023882457367675947,9.92147327331152e-05,0.00013960984094364427,7.861449980874061e-05,0.06693006861371885,-0.015847893293472626
0.6,0,2,full,20,-0.00030209537383242503,0.0001411879358727846,4.3605613891280475e-05,9.758232198150414e-05,-0.0001609074379596404,0.061420954464138706,-0.0149107394674957
0.6,0,2,full,100,-0.00019852030222027917,7.057875831899649e-05,1.711965765718152e-05,5.345910066181497e-05,-0.00012794154390128264,0.04832292391671001,-0.011887548674843831
0.6,0,2,full,1000,-4.320469690719466e-05,2.4486576948985073e-05,2.6520212867325023e-06,2.183455566225257e-05,-1.8718119958209584e-05,0.02344643741644346,-0.007040718116346424
0.6,0,2,full,5000,1.993146413119172e-05,2.403438622859326e-05,3.743695389379158e-06,2.0290690839214103e-05,4.3965850359784985e-05,0.021941206341465312,-0.012818224391565798
0.6,0,2,full,9999,2.577014798167076e-05,2.2197357024010475e-05,4.007716276038784e-06,1.818964074797169e-05,4.796750500568123e-05,0.020083768206735037,-0.017342367194068366
0.6,0,3,full,0,-0.00018687867591127538,0.00019229659469943117,6.553888858925512e-05,0.00012675770611017607,5.417918788155826e-06,0.06907924302808059,-0.01813848372371487
0.6,0,3,full,20,-0.00024738114300597937,0.0001158902415354478,2.3670156270509284e-05,9.222008526493852e-05,-0.00013149090147053158,0.05823481818346191,-0.016748195117098567
0.6,0,3,full,100,-0.0001643499574890216,9.87049713605347e-05,4.215036207087887e-05,5.655460928965583e-05,-6.564498612848692e-05,0.03697773689078427,-0.012709664744784493
0.6,0,3,full,1000,-0.0001228137180514763,3.0131014919548012e-05,6.045656719564916e-06,2.408535819998309e-05,-9.268270313192827e-05,0.0019130981152554538,-0.006514538623405315
0.6,0,3,full,5000,1.5438334724338907e-05,3.121532332127833e-05,3.831452846674728e-06,2.738387047460361e-05,4.665365804561726e-05,0.00966243216230555,-0.0124931067947464
0.6,0,3,full,9999,-4.498492049624811e-06,4.2241632923952375e-05,1.1382577137643419e-05,3.0859055786308966e-05,3.774314087432758e-05,0.013730660632606188,-0.018438474063722326
0.6,0,4,full,0,-0.00037103408559659124,0.00038502995753430223,0.00018938540422054745,0.00019564455331375484,1.3995871937710965e-05,0.07677405396008513,-0.01753847898160302
0.6,0,4,full,20,-0.00017411739984694998,0.00020491125544986184,5.365295944812059e-05,0.00015125829600174122,3.0793855602911845e-05,0.05746373445491372,-0.015403613669227238
0.6,0,4,full,100,-0.00025367084092077914,0.00010620131686406444,2.3370063949450002e-05,8.283125291461443e-05,-0.00014746952405671472,0.03273162511363387,-0.010347858367549602
0.6,0,4,full,1000,-0.00022166064470535926,5.563134790543702e-05,1.0594633620368127e-05,4.5036714285068905e-05,-0.00016602929679992222,0.003562017418032546,-0.006256753999949555
0.6,0,4,full,5000,4.293591204827987e-06,5.046002533902315e-05,6.575968819114142e-06,4.388405651990901e-05,5.4753616543851145e-05,0.012703647849277999,-0.011773900943236808
0.6,0,4,full,9999,-8.320325275889985e-05,7.2018677412687e-05,2.2496435251001344e-05,4.952224216168567e-05,-1.1184575346212867e-05,0.015135579798923932,-0.01780749165265125
0.6,0,5,full,0,-0.0003333067957553629,0.00018441759074625433,4.016095087955085e-05,0.00014425663986670345,-0.0001488892050091086,0.07739978302156135,-0.017465649347359245
0.6,0,5,full,20,-0.00033879020726538346,0.00016198210578915773,4.416468109308428e-05,0.00011781742469607342,-0.00017680810147622568,0.06552662373474342,-0.01470888658507802
0.6,0,5,full,100,-0.0002365181156850874,9.543408218806573e-05,3.4638676558913605e-05,6.0795405629152124e-05,-0.00014108403349702168,0.04070445308063913,-0.010481653809424512
0.6,0,5,full,1000,-0.00014577763792440065,3.848218274303238e-05,9.115352443294388e-06,2.936683029973798e-05,-0.00010729545518136827,0.011091298618714478,-0.006090705587590152
0.6,0,5,full,5000,-5.4302983454458274e-05,4.6699255360375906e-05,7.3607572121024555e-06,3.933849814827345e-05,-7.6037280940823775e-06,0.019230617729255686,-0.013679549825562657
0.6,0,5,full,9999,-6.040426408809884e-06,5.4075627320135664e-05,1.3780188963796193e-05,4.0295438356339474e-05,4.803520091132578e-05,0.017505625251377468,-0.020113404101957846
0.6,0,6,full,0,-0.00020330817039603826,0.00021366984935781159,5.440693472384905e-05,0.00015926291463396253,1.036167896177332e-05,0.0687990157450018,-0.019970181371496438
0.6,0,6,full,20,-0.0005313684152920469,0.0002011462664189344,5.072355300056373e-05,0.00015042271341837068,-0.0003302221488731125,0.056885653298585054,-0.018738188039626645
0.6,0,6,full,100,-0.00030915993017655637,0.00011794652560100632,3.4324256562959495e-05,8.362226903804683e-05,-0.00019121340457555006,0.03212288087110791,-0.012446808325734518
0.6,0,6,full,1000,-3.034453139258124e-05,4.096959431433307e-05,3.507958782888304e-06,3.746163553144477e-05,1.0625062921751818e-05,0.000503611148547348,-0.0076409553531599774
0.6,0,6,full,5000,3.431359960323088e-05,4.8588207835606015e-05,7.877763501138878e-06,4.071044433446713e-05,8.29018074388369e-05,0.007868943539761218,-0.014987709811096208
0.6,0,6,full,9999,-2.6166346015450043e-05,5.5032972870544024e-05,1.0964502215842494e-05,4.4068470654701544e-05,2.8866626855093977e-05,0.009769952287011144,-0.021413930775045796
0.6,0,7,full,0,-0.0002602329656424409,0.00027086672113292115,0.00011512344477411205,0.0001557432763588091,1.0633755490480266e-05,0.04861238683914982,-0.015171343694999046
0.6,0,7,full,20,-0.0004670657690583138,0.00015917402181768299,3.8274967655187844e-05,0.00012089905416249514,-0.00030789174724063083,0.04034728390997712,-0.015312046724284253
0.6,0,7,full,100,-9.50204294260503e-05,7.169381086688699e-05,1.235329522719503e-05,5.934051563969196e-05,-2.3326618559163305e-05,0.017233190192634744,-0.010541584008638381
0.6,0,7,full,1000,-4.732503524014259e-05,3.220344402545614e-05,2.362210339991278e-06,2.9841233685464863e-05,-1.5121591214686463e-05,-0.007699638829061452,-0.006342660602570595
0.6,0,7,full,5000,2.8016627514648365e-05,3.431119348152549e-05,5.1162961873263096e-06,2.919489729419918e-05,6.232782099617384e-05,0.0031387162729708306,-0.010616064448471768
0.6,0,7,full,9999,-1.1245150614548177e-05,3.6777230122589194e-05,6.339391364091236e-06,3.043783875849796e-05,2.553207950804102e-05,0.003206768641524091,-0.01524544580030412
0.6,0,8,full,0,-0.0003477843934647461,0.0003260981329663243,0.00016346290495478755,0.0001626352280115367,-2.1686260498421782e-05,0.07998900177537632,-0.017460211892505403
0.6,0,8,full,20,-0.00023218810250171933,0.00013332137200107948,2.0161582240167154e-05,0.00011315978976091234,-9.886673050063985e-05,0.07231021968495054,-0.015794308858749072
0.6,0,8,full,100,-0.00014778222959335098,5.7763307887705005e-05,7.488414126046278e-06,5.0274893761658724e-05,-9.001892170564596e-05,0.04917178472025807,-0.00976764368011402
0.6,0,8,full,1000,-3.48591951002301e-05,2.6327712892728455e-05,3.4825399746785603e-06,2.2845172918049893e-05,-8.531482207501637e-06,0.01537003702616888,-0.006870337419435648
0.6,0,8,full,5000,1.2044776852170192e-05,3.704643203401085e-05,8.124547408697778e-06,2.892188462531308e-05,4.909120888618105e-05,0.0192664947747134,-0.014177371815713286
0.6,0,8,full,9999,-2.695143243857255e-05,4.3676239948345115e-05,1.0725992990561987e-05,3.2950246957783136e-05,1.6724807509772585e-05,0.023235362959279842,-0.018977429423970904
0.6,0,9,full,0,-0.0003626884823692588,0.00024869555674945855,5.14627202161182e-05,0.00019723283653334039,-0.00011399292561980028,0.06101296242468055,-0.020981481896207455
0.6,0,9,full,20,-0.0001237631851160099,0.00013683090497472748,1.8479541137946902e-05,0.0001183513638367806,1.306771985871763e-05,0.052443997953233026,-0.01829834791426978
0.6,0,9,full,100,-0.00032428250759793684,9.775316646467204e-05,2.5980826954996642e-05,7.177233950967541e-05,-0.00022652934113326492,0.02935293393274147,-0.010975695050394058
0.6,0,9,full,1000,-0.00010714699821209142,7.722926877078082e-05,3.074632865805089e-05,4.648294011272993e-05,-2.9917729441310643e-05,-0.0006370765835323898,-0.01030213353854906
0.6,0,9,full,5000,-2.2935721551796177e-05,6.631569491532415e-05,1.2034749756682796e-05,5.4280945158641364e-05,4.3379973363528e-05,0.017973670578317506,-0.016666595552613017
0.6,0,9,full,9999,-5.836614161217656e-05,7.275387231071802e-05,1.1961977947467647e-05,6.079189436325037e-05,1.4387730698541468e-05,0.01718734334585758,-0.022135360610604237
0.6,0,0,centered,0,-1.2963902323138807e-05,7.780312571724124e-05,2.0829704169573898e-05,5.697342154766735e-05,6.483922339410242e-05,0.06166252624441848,-0.014195718471328595
0.6,0,0,centered,20,-0.00013694098019517448,6.941774233843114e-05,2.220218844734064e-05,4.7215553891090506e-05,-6.752323785674332e-05,0.05282641483991437,-0.0126587258513204
0.6,0,0,centered,100,-8.608392845817797e-05,3.241588847220887e-05,7.435295788425566e-06,2.4980592683783306e-05,-5.366803998596908e-05,0.03307177853139101,-0.009845100333767643
0.6,0,0,centered,1000,-8.226350593042008e-06,1.273975851530326e-05,2.0948705187780426e-06,1.064488799652522e-05,4.5134079222612525e-06,0.0025627644842958802,-0.005929864641627316
0.6,0,0,centered,5000,-3.193265689985756e-05,1.8401024108491633e-05,3.898215665492992e-06,1.4502808442998644e-05,-1.3531632791365922e-05,0.011014347925074539,-0.011555353993848303
0.6,0,0,centered,9999,-1.3195381780901897e-05,1.4868394194485302e-05,2.13225011170334e-06,1.2736144082781963e-05,1.6730124135834068e-06,0.01270911878971212,-0.016821486506841267
0.6,0,1,centered,0,-0.0002005520081849596,0.00010354678333229778,3.453478429347676e-05,6.901199903882102e-05,-9.700522485266188e-05,0.0723951959840761,-0.0172675775788716
0.6,0,1,centered,20,-0.00011002697868048417,5.6392684329020186e-05,1.0475443491463375e-05,4.591724083755681e-05,-5.363429435146398e-05,0.059994339674550375,-0.013876125262628904
