arm,seed,band,window,window_lo,window_hi,window_hi_used,complete,n_increments,C1_cos,C1_energy,C1_energy_sym,n_pairs_1,n_cos_1,C2_cos,C2_energy,C2_energy_sym,n_pairs_2,n_cos_2,C3_cos,C3_energy,C3_energy_sym,n_pairs_3,n_cos_3,C4_cos,C4_energy,C4_energy_sym,n_pairs_4,n_cos_4,C5_cos,C5_energy,C5_energy_sym,n_pairs_5,n_cos_5,C6_cos,C6_energy,C6_energy_sym,n_pairs_6,n_cos_6,C2_minus_C13_cos,C3_minus_C2_cos,C2_minus_C13_energy,C3_minus_C2_energy,C2_minus_C13_energy_sym,C3_minus_C2_energy_sym,even_odd_pattern_cos,r_b,r_window,r_status,q20,qA,qB,q_points,status
LR_abab,0,low,early,5,14,14,True,10,-0.1750788158,-0.1804374911,-0.1755938789,9,9,0.3918847869,0.4162005479,0.3961502554,8,8,-0.1509088098,-0.1630455674,-0.1512320102,7,7,0.3755001611,0.4187602071,0.3772765184,6,6,-0.1421694109,-0.163196407,-0.1421539322,5,5,0.3661384012,0.4275186514,0.3673737239,4,4,0.5548785998,-0.5427935968,0.5879420772,-0.5792461153,0.5595631999,-0.5473822656,-0.1751;+0.3919;-0.1509;+0.3755;-0.1422;+0.3661,3.327791193,t6-50,ok,0.5111762522,0.5257775556,0.5111762522,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_abab,0,low,late,26,50,50,True,25,-0.1412664584,-0.1406195757,-0.1409430385,24,24,0.2054895119,0.204958096,0.2050808658,23,23,-0.116868628,-0.1170336989,-0.1165999856,22,22,0.1997670845,0.1999125034,0.1993621201,21,21,-0.1101082198,-0.1096613495,-0.1099720951,20,20,0.1970663121,0.1967615797,0.1968194208,19,19,0.3345570551,-0.32235814,0.3337847333,-0.321991795,0.3338523778,-0.3216808514,-0.1413;+0.2055;-0.1169;+0.1998;-0.1101;+0.1971,3.327791193,t6-50,ok,0.5111762522,0.5257775556,0.5111762522,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_abab,0,low,all,2,50,50,True,49,-0.1511434685,-0.1566008086,-0.1507620741,48,48,0.2760681308,0.323915467,0.3056230077,47,47,-0.127302046,-0.1370788655,-0.1274394166,46,46,0.2635285351,0.3057294989,0.2813446277,45,45,-0.1203960097,-0.1307500848,-0.1195592162,44,44,0.2547165281,0.2957259329,0.2682836148,43,43,0.4152908881,-0.4033701768,0.470755304,-0.4609943325,0.4447237531,-0.4330624244,-0.1511;+0.2761;-0.1273;+0.2635;-0.1204;+0.2547,3.327791193,t6-50,ok,0.5111762522,0.5257775556,0.5111762522,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_abab,0,mu,early,5,14,14,True,10,0.02619197954,0.02993561821,0.02978834601,9,9,0.524218479,0.5372354718,0.5215302387,8,8,0.01835154994,0.0201342637,0.01953280336,7,7,0.4736486932,0.4940956559,0.4699486199,6,6,0.0406131933,0.04671530272,0.04355721413,5,5,0.4594664692,0.4949191621,0.4616607397,4,4,0.5019467142,-0.505866929,0.5122005309,-0.5171012081,0.496869664,-0.5019974354,+0.0262;+0.5242;+0.0184;+0.4736;+0.0406;+0.4595,10.37837002,t6-50,ok,1.110779802,1.174680778,1.110779802,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_abab,0,mu,late,26,50,50,True,25,-0.1014562723,-0.1000598997,-0.09992690676,24,24,0.530693996,0.5178461339,0.5192401933,23,23,-0.07979775583,-0.07934681277,-0.07919266568,22,22,0.5315137462,0.5222611615,0.5222122294,21,21,-0.07386173082,-0.07051059672,-0.07096807878,20,20,0.4965898735,0.4795859214,0.4833708934,19,19,0.62132101,-0.6104917518,0.6075494901,-0.5971929467,0.6087999796,-0.598432859,-0.1015;+0.5307;-0.0798;+0.5315;-0.0739;+0.4966,10.37837002,t6-50,ok,1.110779802,1.174680778,1.110779802,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_abab,0,mu,all,2,50,50,True,49,-0.03913392523,-0.03818069324,-0.0376854978,48,48,0.5284210359,0.5266273193,0.5215367616,47,47,-0.02177754639,-0.01956031406,-0.0193091982,46,46,0.5126438881,0.5144478135,0.5074936956,45,45,-0.01893096839,-0.01857594172,-0.01836795597,44,44,0.4833718329,0.4813907556,0.4762059281,43,43,0.5588767717,-0.5501985823,0.5554978229,-0.5461876333,0.5500341096,-0.5408459598,-0.0391;+0.5284;-0.0218;+0.5126;-0.0189;+0.4834,10.37837002,t6-50,ok,1.110779802,1.174680778,1.110779802,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_abab,0,comp,early,5,14,14,True,10,-0.01321996132,-0.01300911321,-0.01320686198,9,9,0.01865482841,0.01809091995,0.01856954472,8,8,-0.007891541987,-0.007655820367,-0.007840397191,7,7,0.01858933087,0.01818153992,0.01839216618,6,6,-0.01057827979,-0.0102441239,-0.01034315364,5,5,0.0166055242,0.0160721177,0.01634025604,4,4,0.02921058006,-0.0265463704,0.02842338673,-0.02574674031,0.02909317431,-0.02640994192,-0.0132;+0.0187;-0.0079;+0.0186;-0.0106;+0.0166,1.055001795,t6-50,ok,0.04426274643,0.04410902743,0.04426274643,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_abab,0,comp,late,26,50,50,True,25,-0.007883109642,-0.007747681751,-0.007809626632,24,24,0.00901833234,0.008658072558,0.008730742748,23,23,-0.005424007625,-0.005276203404,-0.005273431928,22,22,0.007607633969,0.00741009166,0.007442959781,21,21,-0.005383379725,-0.005216409253,-0.005337207531,20,20,0.008162111825,0.007971385298,0.008154812044,19,19,0.01567189097,-0.01444233996,0.01517001514,-0.01393427596,0.01527227203,-0.01400417468,-0.0079;+0.0090;-0.0054;+0.0076;-0.0054;+0.0082,1.055001795,t6-50,ok,0.04426274643,0.04410902743,0.04426274643,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_abab,0,comp,all,2,50,50,True,49,-0.01000136302,-0.009711270365,-0.009738210593,48,48,0.01279953218,0.01218276061,0.0122382664,47,47,-0.00602974052,-0.005840171863,-0.005865006619,46,46,0.01108673103,0.01057554441,0.01065732899,45,45,-0.006397215696,-0.006167308193,-0.006277361795,44,44,0.01084811651,0.01050140722,0.01069412578,43,43,0.02081508395,-0.0188292727,0.01995848172,-0.01802293247,0.02003987501,-0.01810327302,-0.0100;+0.0128;-0.0060;+0.0111;-0.0064;+0.0108,1.055001795,t6-50,ok,0.04426274643,0.04410902743,0.04426274643,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_abab,0,all,early,5,14,14,True,10,-0.4483198751,-0.4539993792,-0.4485664882,9,9,0.3779869887,0.3868321427,0.3793508117,8,8,-0.351459063,-0.3620794414,-0.3512446799,7,7,0.3823157203,0.399628512,0.3825321616,6,6,-0.3273524459,-0.3485162827,-0.3273047573,5,5,0.3653455396,0.3898735607,0.3655592654,4,4,0.7778764577,-0.7294460517,0.794871553,-0.7489115841,0.7792563957,-0.7305954916,-0.4483;+0.3780;-0.3515;+0.3823;-0.3274;+0.3653,0.7279963622,t6-50,ok,0.3065644839,0.3155301863,0.3065644839,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_abab,0,all,late,26,50,50,True,25,-0.4021688323,-0.4003338171,-0.4017774522,24,24,0.2559947373,0.2544297916,0.2553415685,23,23,-0.2932940381,-0.2921128321,-0.2931654488,22,22,0.2702282979,0.2681502069,0.2699636696,21,21,-0.2760211915,-0.2727877173,-0.2757587083,20,20,0.268914214,0.2657861617,0.2686847873,19,19,0.6037261725,-0.5492887754,0.6006531162,-0.5465426237,0.602813019,-0.5485070173,-0.4022;+0.2560;-0.2933;+0.2702;-0.2760;+0.2689,0.7279963622,t6-50,ok,0.3065644839,0.3155301863,0.3065644839,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_abab,0,all,all,2,50,50,True,49,-0.4150182972,-0.4183973449,-0.4125913085,48,48,0.3021991176,0.3134673273,0.3069363433,47,47,-0.3110140808,-0.3174488261,-0.3094221577,46,46,0.3058408308,0.3165104573,0.3077005835,45,45,-0.2883881504,-0.2948592591,-0.2863149876,44,44,0.299236859,0.3093940044,0.2998167872,43,43,0.6652153066,-0.6132131984,0.6813904128,-0.6309161534,0.6679430764,-0.616358501,-0.4150;+0.3022;-0.3110;+0.3058;-0.2884;+0.2992,0.7279963622,t6-50,ok,0.3065644839,0.3155301863,0.3065644839,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_aaaa,0,top,early,5,14,14,True,10,-0.3276204819,-0.3314086492,-0.3333221417,9,9,-0.03401266954,-0.03211513445,-0.0331073865,8,8,-0.03289988897,-0.03098930172,-0.03258072099,7,7,-0.003330337665,-0.00486970916,-0.005592644262,6,6,-0.03309925192,-0.02765123375,-0.03393987929,5,5,0.04526020987,0.04017273233,0.04944317126,4,4,0.1462475159,0.001112780569,0.149083841,0.001125832732,0.1498440448,0.0005266655067,-0.3276;-0.0340;-0.0329;-0.0033;-0.0331;+0.0453,0.2303089899,t6-50,ok,0.01660273615,0.02622089667,0.01660273615,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_aaaa,0,top,late,26,50,50,True,25,0.580759457,-0.2884232896,-0.2694359272,24,24,0.6364799649,-0.06598633017,-0.05725577077,23,23,0.6301455227,-0.03390268902,-0.02689712776,22,22,0.615483019,-0.00642020111,-0.004593997714,21,21,0.5884901244,-0.02585431807,-0.01619576349,20,20,0.5738184306,0.02813856866,0.01458191202,19,19,0.03102747501,-0.006334442166,0.09517665915,0.03208364116,0.09091075671,0.03035864302,+0.5808;+0.6365;+0.6301;+0.6155;+0.5885;+0.5738,0.2303089899,t6-50,ok,0.01660273615,0.02622089667,0.01660273615,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_aaaa,0,top,all,2,50,50,True,49,0.2782412717,-0.2817073951,-0.2796979956,48,48,0.3724748277,-0.04044221529,-0.03986563849,47,47,0.3432265551,-0.02604779707,-0.02543737558,46,46,0.3157194463,-0.008834371052,-0.008484712496,45,45,0.2811341923,-0.004352139493,-0.004127867638,44,44,0.2562063762,0.01032426398,0.009630243889,43,43,0.06174091429,-0.0292482726,0.1134353808,0.01439441822,0.1127020471,0.0144282629,+0.2782;+0.3725;+0.3432;+0.3157;+0.2811;+0.2562,0.2303089899,t6-50,ok,0.01660273615,0.02622089667,0.01660273615,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_aaaa,0,mid1,early,5,14,14,True,10,-0.04606527959,-0.0452099281,-0.04397555793,9,9,0.004440165359,0.004173887543,0.004083344754,8,8,0.02288961161,0.02230178936,0.02188146158,7,7,0.04111547537,0.04053170775,0.04242443018,6,6,0.03412042221,0.03419329923,0.03579409969,5,5,0.05477132142,0.06140303774,0.06547689268,4,4,0.01602799935,0.01844944625,0.01562795691,0.01812790182,0.01513039293,0.01779811683,-0.0461;+0.0044;+0.0229;+0.0411;+0.0341;+0.0548,1.176307846,t6-50,ok,0.1143809484,0.1154336839,0.1143809484,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_aaaa,0,mid1,late,26,50,50,True,25,0.6395480046,-0.06981194531,-0.06436271315,24,24,0.6279288086,-0.03313569715,-0.02820923095,23,23,0.6076127723,-0.01451123743,-0.0113670121,22,22,0.5832433006,-0.004061778477,-0.0028705645,21,21,0.5524671547,-0.01395694352,-0.008542790121,20,20,0.5235307935,0.01465039975,0.00746021069,19,19,0.004348420106,-0.02031603623,0.009025894218,0.01862445972,0.009655631674,0.01684221885,+0.6395;+0.6279;+0.6076;+0.5832;+0.5525;+0.5235,1.176307846,t6-50,ok,0.1143809484,0.1154336839,0.1143809484,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_aaaa,0,mid1,all,2,50,50,True,49,0.3984306715,-0.04492350928,-0.04427039149,48,48,0.3776539028,-0.00136096802,-0.001324342099,47,47,0.3432031355,0.01406883664,0.01346393269,46,46,0.3080350535,0.02296194065,0.02126287673,45,45,0.2694183104,0.01947255663,0.0177057631,44,44,0.2456536752,0.03043846028,0.02711558554,43,43,0.00683699931,-0.03445076731,0.0140663683,0.01542980466,0.0140788873,0.01478827479,+0.3984;+0.3777;+0.3432;+0.3080;+0.2694;+0.2457,1.176307846,t6-50,ok,0.1143809484,0.1154336839,0.1143809484,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_aaaa,0,mid2,early,5,14,14,True,10,0.08957876049,0.09344144023,0.0890098214,9,9,0.1039862249,0.1082596529,0.1036027799,8,8,0.1133451102,0.1163456441,0.1113739672,7,7,0.1095100491,0.1095433416,0.110559439,6,6,0.10870655,0.1089831407,0.1094544441,5,5,0.1212421887,0.1352272483,0.1369660374,4,4,0.002524289591,0.009358885252,0.003366110684,0.008085991268,0.003410885644,0.007771187245,+0.0896;+0.1040;+0.1133;+0.1095;+0.1087;+0.1212,2.333704807,t6-50,ok,0.1554324746,0.1556502486,0.1554324746,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_aaaa,0,mid2,late,26,50,50,True,25,0.6540924655,0.02490470893,0.02296838646,24,24,0.6193147864,0.03201622409,0.02731403262,23,23,0.5857549323,0.04620154219,0.03615170382,22,22,0.5484316818,0.05351281794,0.03744933063,21,21,0.5068117408,0.04042264532,0.02448086426,20,20,0.4669149765,0.04580949789,0.02301376022,19,19,-0.0006089125183,-0.03355985408,-0.003536901477,0.01418531811,-0.002246012517,0.008837671201,+0.6541;+0.6193;+0.5858;+0.5484;+0.5068;+0.4669,2.333704807,t6-50,ok,0.1554324746,0.1556502486,0.1554324746,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_aaaa,0,mid2,all,2,50,50,True,49,0.4470415179,0.07102694264,0.06971015313,48,48,0.395597425,0.07447511052,0.07197025105,47,47,0.3502224044,0.0799569278,0.07580644694,46,46,0.3050328794,0.07609164045,0.0692022074,45,45,0.2632022629,0.07081233732,0.06317115317,44,44,0.2331555965,0.07376390331,0.06442587082,43,43,-0.003034536152,-0.04537502059,-0.001016824696,0.005481817277,-0.0007880489862,0.003836195891,+0.4470;+0.3956;+0.3502;+0.3050;+0.2632;+0.2332,2.333704807,t6-50,ok,0.1554324746,0.1556502486,0.1554324746,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_aaaa,0,low,early,5,14,14,True,10,0.126580636,0.1312205405,0.1249006409,9,9,0.1310083993,0.135299868,0.1296596479,8,8,0.1339984287,0.1390323358,0.1335491377,7,7,0.1286424226,0.126741665,0.1286039476,6,6,0.1290427017,0.1273418488,0.1292193743,5,5,0.1298176406,0.1438203707,0.1467285368,4,4,0.0007188669112,0.002990029422,0.0001734298866,0.003732467735,0.0004347586074,0.003889489787,+0.1266;+0.1310;+0.1340;+0.1286;+0.1290;+0.1298,2.587497927,t6-50,ok,0.1623209237,0.162467968,0.1623209237,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_aaaa,0,low,late,26,50,50,True,25,0.6416401399,0.04176658014,0.03902288173,24,24,0.6027404921,0.04925951074,0.0424008161,23,23,0.5625751369,0.04932185285,0.03896740676,22,22,0.5235046672,0.05490232138,0.03865584025,21,21,0.4801964181,0.04308748383,0.02621089992,20,20,0.4363635442,0.04017572998,0.0202529428,19,19,0.0006328536918,-0.0401653552,0.00371529424,6.23421126e-05,0.003405671858,-0.003433409346,+0.6416;+0.6027;+0.5626;+0.5235;+0.4802;+0.4364,2.587497927,t6-50,ok,0.1623209237,0.162467968,0.1623209237,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_aaaa,0,low,all,2,50,50,True,49,0.4530664552,0.09748597797,0.09577172056,48,48,0.3974578122,0.09457031559,0.09156763323,47,47,0.3480571553,0.09357408069,0.08897727817,46,46,0.3015314665,0.08639443369,0.07898582451,45,45,0.2565063032,0.07842984954,0.07047567634,44,44,0.2240033677,0.07905795373,0.0696445379,43,43,-0.00310399302,-0.04940065689,-0.0009597137448,-0.0009962348938,-0.0008068661333,-0.00259035506,+0.4531;+0.3975;+0.3481;+0.3015;+0.2565;+0.2240,2.587497927,t6-50,ok,0.1623209237,0.162467968,0.1623209237,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_aaaa,0,mu,early,5,14,14,True,10,0.1584392477,0.1314935226,0.1230361248,9,9,0.2228030017,0.2239848746,0.211051206,8,8,0.2079404484,0.2132474357,0.2027833509,7,7,0.2250442301,0.210217836,0.2220140526,6,6,0.1076150801,0.08917862495,0.09895620272,5,5,0.2590845519,0.289819228,0.3128815126,4,4,0.03961315367,-0.01486255332,0.0516143954,-0.01073743885,0.04814146822,-0.008267855175,+0.1584;+0.2228;+0.2079;+0.2250;+0.1076;+0.2591,4.384954001,t6-50,ok,0.2680730663,0.2599094589,0.2680730663,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_aaaa,0,mu,late,26,50,50,True,25,0.6844633453,0.1357270599,0.1219667482,24,24,0.6597451082,0.1884221232,0.1517960645,23,23,0.6046297248,0.1672530807,0.1189522504,22,22,0.5514023163,0.1748741923,0.111366344,21,21,0.5011991566,0.1674538261,0.09322326767,20,20,0.4605174538,0.3109331947,0.1487569904,19,19,0.01519857319,-0.05511538342,0.03693205291,-0.02116904254,0.03133656516,-0.03284381408,+0.6845;+0.6597;+0.6046;+0.5514;+0.5012;+0.4605,4.384954001,t6-50,ok,0.2680730663,0.2599094589,0.2680730663,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_aaaa,0,mu,all,2,50,50,True,49,0.4982379574,0.1622706445,0.1594457644,48,48,0.4407006532,0.175806173,0.1701814242,47,47,0.3613300508,0.1432260068,0.1359067262,46,46,0.3230187638,0.1797778622,0.1635607413,45,45,0.2386922169,0.1390205645,0.1243352085,44,44,0.1880644923,0.1731940037,0.1525843415,43,43,0.01091664908,-0.07937060239,0.02305784737,-0.0325801662,0.02250517889,-0.03427469799,+0.4982;+0.4407;+0.3613;+0.3230;+0.2387;+0.1881,4.384954001,t6-50,ok,0.2680730663,0.2599094589,0.2680730663,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_aaaa,0,comp,early,5,14,14,True,10,0.002629443105,0.002929333615,0.002855100518,9,9,0.004157343492,0.004038849866,0.004066983435,8,8,0.003501727857,0.002998569076,0.003081329964,7,7,0.001414583941,0.001986846507,0.00208728471,6,6,0.003802034426,0.002945292626,0.003157254645,5,5,0.003674507288,0.003783981434,0.004047776924,4,4,0.001091758011,-0.0006556156353,0.00107489852,-0.001040280789,0.001098768194,-0.0009856534704,+0.0026;+0.0042;+0.0035;+0.0014;+0.0038;+0.0037,1.047022832,t6-50,ok,0.01990993687,0.01990084336,0.01990993687,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_aaaa,0,comp,late,26,50,50,True,25,0.6308655032,0.001269579937,0.001206162134,24,24,0.5814388876,6.097846172e-05,5.354045301e-05,23,23,0.5365744634,-0.001240386778,-0.0009828869068,22,22,0.4934891566,0.001521995709,0.001076111831,21,21,0.4502069521,0.001692819366,0.001002393772,20,20,0.4063535443,0.002522755091,0.001235020813,19,19,-0.002281095729,-0.0448644242,4.638188208e-05,-0.00130136524,-5.809716051e-05,-0.00103642736,+0.6309;+0.5814;+0.5366;+0.4935;+0.4502;+0.4064,1.047022832,t6-50,ok,0.01990993687,0.01990084336,0.01990993687,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_aaaa,0,comp,all,2,50,50,True,49,0.396377291,0.002252725169,0.0022278028,48,48,0.3403250629,0.002273233839,0.002233931946,47,47,0.2917013948,0.001375112929,0.001337735957,46,46,0.2481637761,0.001074987223,0.001018589466,45,45,0.2075266232,0.001239913236,0.001163638924,44,44,0.1801407339,0.001713681455,0.001585387295,43,43,-0.003714279969,-0.04862366814,0.0004593147904,-0.0008981209105,0.0004511625672,-0.0008961959887,+0.3964;+0.3403;+0.2917;+0.2482;+0.2075;+0.1801,1.047022832,t6-50,ok,0.01990993687,0.01990084336,0.01990993687,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_aaaa,0,all,early,5,14,14,True,10,-0.07811131011,-0.08076514639,-0.0787750444,9,9,0.02361667142,0.02314818719,0.02281667591,8,8,0.03435844043,0.03371602024,0.03344918768,7,7,0.04942371285,0.04666670411,0.04950457084,6,6,0.03925763963,0.03701033746,0.03983154575,5,5,0.07083630275,0.07496847622,0.08152617494,4,4,0.04549310626,0.01074176901,0.04667275026,0.01056783305,0.04547960428,0.01063251176,-0.0781;+0.0236;+0.0344;+0.0494;+0.0393;+0.0708,1.198640698,t6-50,ok,0.1274618754,0.128806418,0.1274618754,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_aaaa,0,all,late,26,50,50,True,25,0.6237975552,-0.1198677871,-0.1110941947,24,24,0.6251394509,-0.02847970692,-0.02442716376,23,23,0.5998997515,-0.007080608137,-0.005571255938,22,22,0.5679219133,0.008006556985,0.005670674479,21,21,0.5277043039,-0.005810407973,-0.003575076481,20,20,0.4942368298,0.02571361641,0.0131276185,19,19,0.01329079751,-0.02523969933,0.03499449068,0.02139909878,0.03390556157,0.01885590783,+0.6238;+0.6251;+0.5999;+0.5679;+0.5277;+0.4942,1.198640698,t6-50,ok,0.1274618754,0.128806418,0.1274618754,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_aaaa,0,all,all,2,50,50,True,49,0.3848722326,-0.07886003788,-0.07779732888,48,48,0.3875054774,0.008004096811,0.00780391905,47,47,0.3502198447,0.01991066348,0.01912119472,46,46,0.3101527601,0.02714073987,0.02528681137,45,45,0.2661955912,0.02531808971,0.02319877173,44,44,0.2331055463,0.0351229946,0.03156390071,43,43,0.01995943875,-0.03728563274,0.03747878401,0.01190656667,0.03714198613,0.01131727567,+0.3849;+0.3875;+0.3502;+0.3102;+0.2662;+0.2331,1.198640698,t6-50,ok,0.1274618754,0.128806418,0.1274618754,"{""q20"": [20, 50], ""qA"": [19, 49], ""qB"": [20, 50]}",ok
LR_abc,0,top,early,2,6,6,True,5,-0.2875169828,-0.284754514,-0.2895069326,4,4,-0.3175097521,-0.3041845312,-0.3167094823,3,3,0.3153032914,0.2967104557,0.3154863884,2,2,-0.06808582352,-0.06370863776,-0.06808582352,1,1,,,,0,0,,,,0,0,-0.3314029064,0.6328130435,-0.310162502,0.6008949869,-0.3296992102,0.6321958708,-0.2875;-0.3175;+0.3153;-0.0681;nan;nan,0.1669065209,t4-12,ok,,,,{},ok
LR_abc,0,top,late,4,12,12,True,9,-0.3485667825,-0.3467910376,-0.3492623659,8,8,-0.346370652,-0.340133488,-0.3470683702,7,7,0.4349910144,0.4240654605,0.4356206557,6,6,-0.1592646044,-0.1535755648,-0.1597098148,5,5,-0.2344323287,-0.223108634,-0.2345579145,4,4,0.3277290163,0.3107252921,0.3285241218,3,3,-0.3895827679,0.7813616664,-0.3787706995,0.7641989485,-0.3902475151,0.7826890259,-0.3486;-0.3464;+0.4350;-0.1593;-0.2344;+0.3277,0.1669065209,t4-12,ok,,,,{},ok
LR_abc,0,top,all,2,12,12,True,11,-0.327857323,-0.3278426988,-0.3312590789,10,10,-0.3439015379,-0.3356068708,-0.3447065833,9,9,0.4050690837,0.394810427,0.408708138,8,8,-0.132387082,-0.128504556,-0.1350350521,7,7,-0.2377670636,-0.2214737288,-0.2379599525,6,6,0.3056831522,0.2809361081,0.3063277627,5,5,-0.3825074183,0.7489706216,-0.3690907349,0.7304172977,-0.3834311129,0.7534147213,-0.3279;-0.3439;+0.4051;-0.1324;-0.2378;+0.3057,0.1669065209,t4-12,ok,,,,{},ok
LR_abc,0,mid1,early,2,6,6,True,5,-0.1677575853,-0.1692609964,-0.164922071,4,4,-0.1692300603,-0.180204542,-0.1679950796,3,3,0.297181367,0.3303351006,0.2972171505,2,2,-0.06215521971,-0.06900014575,-0.06215521971,1,1,,,,0,0,,,,0,0,-0.2339419512,0.4664114273,-0.2607415941,0.5105396426,-0.2341426194,0.4652122301,-0.1678;-0.1692;+0.2972;-0.0622;nan;nan,0.5815107207,t4-12,ok,,,,{},ok
LR_abc,0,mid1,late,4,12,12,True,9,-0.2180954757,-0.221992171,-0.2166671435,8,8,-0.2039232466,-0.2118841534,-0.2032330295,7,7,0.3345190731,0.3553894296,0.3341267248,6,6,-0.1378903903,-0.1485447353,-0.137136014,5,5,-0.1477084596,-0.1626122031,-0.1470934054,4,4,0.2906437511,0.3281196672,0.2899156935,3,3,-0.2621350454,0.5384423198,-0.2785827827,0.567273583,-0.2619628202,0.5373597543,-0.2181;-0.2039;+0.3345;-0.1379;-0.1477;+0.2906,0.5815107207,t4-12,ok,,,,{},ok
LR_abc,0,mid1,all,2,12,12,True,11,-0.2025012253,-0.202428995,-0.1976534241,10,10,-0.1945912258,-0.2020663393,-0.1920991231,9,9,0.3251846466,0.3484458235,0.323505576,8,8,-0.1204695854,-0.1290789494,-0.1176793858,7,7,-0.1388404693,-0.1539297722,-0.1374611001,6,6,0.2702548737,0.3066648667,0.2679030343,5,5,-0.2559329365,0.5197758724,-0.2750747536,0.5505121628,-0.255025199,0.5156046991,-0.2025;-0.1946;+0.3252;-0.1205;-0.1388;+0.2703,0.5815107207,t4-12,ok,,,,{},ok
LR_abc,0,mid2,early,2,6,6,True,5,-0.1343878046,-0.1378631715,-0.1303857042,4,4,-0.114054922,-0.1291084084,-0.1129183174,3,3,0.4245149027,0.5172130519,0.4238333138,2,2,-0.08143910807,-0.1018618092,-0.08143910807,1,1,,,,0,0,,,,0,0,-0.259118471,0.5385698247,-0.3187833486,0.6463214603,-0.2596421221,0.5367516311,-0.1344;-0.1141;+0.4245;-0.0814;nan;nan,0.9978245969,t4-12,ok,,,,{},ok
LR_abc,0,mid2,late,4,12,12,True,9,-0.1700839082,-0.1757496258,-0.1688299826,8,8,-0.1532928913,-0.1635269022,-0.1520514536,7,7,0.4578196175,0.5092538889,0.4580829182,6,6,-0.1343992596,-0.1544878438,-0.1343209114,5,5,-0.1306678188,-0.1549076405,-0.1299761135,4,4,0.4066255073,0.5039697397,0.4072133395,3,3,-0.297160746,0.6111125088,-0.3302790338,0.6727807911,-0.2966779215,0.6101343719,-0.1701;-0.1533;+0.4578;-0.1344;-0.1307;+0.4066,0.9978245969,t4-12,ok,,,,{},ok
LR_abc,0,mid2,all,2,12,12,True,11,-0.1583038944,-0.1589764414,-0.1518649162,10,10,-0.1429260876,-0.1522172063,-0.1383872247,9,9,0.4494934388,0.511635192,0.4467322535,8,8,-0.1224939202,-0.1416217995,-0.1193958239,7,7,-0.1230617341,-0.1486967248,-0.1209288117,6,6,0.3930283671,0.4998792184,0.3906641786,5,5,-0.2885208598,0.5924195265,-0.3285465816,0.6638523983,-0.2858208933,0.5851194782,-0.1583;-0.1429;+0.4495;-0.1225;-0.1231;+0.3930,0.9978245969,t4-12,ok,,,,{},ok
