arm,step,mode,metric,seed,value
LR_a0p7_q0,200000,new,tangent,5,-0.0004780780935170408
LR_a0p7_q0,200000,new,tangent,6,0.00018604723106547023
LR_a0p7_q0,200000,new,tangent,7,-2.2644449503960792e-05
LR_a0p7_q0,200000,new,tangent,8,0.0003714913825852122
LR_a0p7_q0,200000,new,tangent,9,0.0027792989516050278
LR_a0p7_q0,200000,new,h,0,0.011522358039961735
LR_a0p7_q0,200000,new,h,1,-0.0634035054819673
LR_a0p7_q0,200000,new,h,2,0.0017463137983435857
LR_a0p7_q0,200000,new,h,3,-0.005047358176997048
LR_a0p7_q0,200000,new,h,4,0.012167834452938679
LR_a0p7_q0,200000,new,h,5,0.010448703336558722
LR_a0p7_q0,200000,new,h,6,-0.003959474321177404
LR_a0p7_q0,200000,new,h,7,0.00034009500027531027
LR_a0p7_q0,200000,new,h,8,-0.009371408428790839
LR_a0p7_q0,200000,new,h,9,-0.05729641846148481
LR_a0p7_q0,200000,new,hself,0,-0.0011626498600640653
LR_a0p7_q0,200000,new,hself,1,-0.001306163200768354
LR_a0p7_q0,200000,new,hself,2,0.015600094760028443
LR_a0p7_q0,200000,new,hself,3,0.007466868957200301
LR_a0p7_q0,200000,new,hself,4,0.01427168680959539
LR_a0p7_q0,200000,new,hself,5,0.0056533244794046205
LR_a0p7_q0,200000,new,hself,6,0.007928831031446502
LR_a0p7_q0,200000,new,hself,7,-0.00147562528624609
LR_a0p7_q0,200000,new,hself,8,-0.004454033120411339
LR_a0p7_q0,200000,new,hself,9,0.0035637330467078224
LR_a0p7_q0,200000,new,hrest,0,0.012685007900025788
LR_a0p7_q0,200000,new,hrest,1,-0.062097342281198946
LR_a0p7_q0,200000,new,hrest,2,-0.013853780961684858
LR_a0p7_q0,200000,new,hrest,3,-0.01251422713419735
LR_a0p7_q0,200000,new,hrest,4,-0.0021038523566567153
LR_a0p7_q0,200000,new,hrest,5,0.0047953788571541015
LR_a0p7_q0,200000,new,hrest,6,-0.01188830535262391
LR_a0p7_q0,200000,new,hrest,7,0.0018157202865214
LR_a0p7_q0,200000,new,hrest,8,-0.004917375308379495
LR_a0p7_q0,200000,new,hrest,9,-0.060860151508192614
LR_a0p7_q0,200000,new,common,0,-0.0005327754576067563
LR_a0p7_q0,200000,new,common,1,0.0029316769648949233
LR_a0p7_q0,200000,new,common,2,-8.074676466489892e-05
LR_a0p7_q0,200000,new,common,3,0.00023338179156805113
LR_a0p7_q0,200000,new,common,4,-0.0005626212574079318
LR_a0p7_q0,200000,new,common,5,-0.00048313137660065326
LR_a0p7_q0,200000,new,common,6,0.00018307977724970096
LR_a0p7_q0,200000,new,common,7,-1.5725450361205058e-05
LR_a0p7_q0,200000,new,common,8,0.0004333189783508442
LR_a0p7_q0,200000,new,common,9,0.0026492950018716104
LR_a0p7_q0,200000,new,correlation,0,-9.409097318166005e-06
LR_a0p7_q0,200000,new,correlation,1,7.998598528315963e-06
LR_a0p7_q0,200000,new,correlation,2,-5.0880557807023705e-06
LR_a0p7_q0,200000,new,correlation,3,8.601977543812684e-06
LR_a0p7_q0,200000,new,correlation,4,-6.274400189835798e-06
LR_a0p7_q0,200000,new,correlation,5,-1.1471694590040604e-05
LR_a0p7_q0,200000,new,correlation,6,2.3537871146189743e-06
LR_a0p7_q0,200000,new,correlation,7,-1.0916957851845426e-05
LR_a0p7_q0,200000,new,correlation,8,-5.905504597465403e-05
LR_a0p7_q0,200000,new,correlation,9,0.00015234468981763675
LR_a0p7_q0,200000,new,loss,0,3.425060450752094
LR_a0p7_q0,200000,new,loss,1,5.416858190341008
LR_a0p7_q0,200000,new,loss,2,1.429972481141882
LR_a0p7_q0,200000,new,loss,3,1.898650848527068
LR_a0p7_q0,200000,new,loss,4,2.1987041989728175
LR_a0p7_q0,200000,new,loss,5,1.5567478284543543
LR_a0p7_q0,200000,new,loss,6,2.5556917280520315
LR_a0p7_q0,200000,new,loss,7,0.9750049493148903
LR_a0p7_q0,200000,new,loss,8,2.203402713443025
LR_a0p7_q0,200000,new,loss,9,2.6853021576030582
LR_a0p7_q0,200000,new,h_pos,0,-0.000865774293374843
LR_a0p7_q0,200000,new,h_pos,1,-8.222929808871261e-05
LR_a0p7_q0,200000,new,h_pos,2,-0.0002329385176412554
LR_a0p7_q0,200000,new,h_pos,3,0.00011279274986049698
LR_a0p7_q0,200000,new,h_pos,4,-0.0006271796182093255
LR_a0p7_q0,200000,new,h_pos,5,-0.000380024613590156
LR_a0p7_q0,200000,new,h_pos,6,-0.00038288802591870117
LR_a0p7_q0,200000,new,h_pos,7,-0.00020628395635205018
LR_a0p7_q0,200000,new,h_pos,8,7.98555111235701e-05
LR_a0p7_q0,200000,new,h_pos,9,0.0008166214071416536
LR_a0p7_q0,200000,new,h_neg,0,0.0003235897384499208
LR_a0p7_q0,200000,new,h_neg,1,0.003021904861511952
LR_a0p7_q0,200000,new,h_neg,2,0.00014710369719565406
LR_a0p7_q0,200000,new,h_neg,3,0.0001291910192513669
LR_a0p7_q0,200000,new,h_neg,4,5.82839606115579e-05
LR_a0p7_q0,200000,new,h_neg,5,-0.00011457845760053785
LR_a0p7_q0,200000,new,h_neg,6,0.0005683215902830211
LR_a0p7_q0,200000,new,h_neg,7,0.0001796415481389998
LR_a0p7_q0,200000,new,h_neg,8,0.00029440842125262004
LR_a0p7_q0,200000,new,h_neg,9,0.0019850182845475937
LR_a0p7_q0,200000,new,hs_pos,0,-0.0028375572812459004
LR_a0p7_q0,200000,new,hs_pos,1,-0.0010769602568346044
LR_a0p7_q0,200000,new,hs_pos,2,-0.0018570280758923392
LR_a0p7_q0,200000,new,hs_pos,3,-0.002052756089724562
LR_a0p7_q0,200000,new,hs_pos,4,-0.0015235797070517153
LR_a0p7_q0,200000,new,hs_pos,5,-0.0014419226604862263
LR_a0p7_q0,200000,new,hs_pos,6,-0.002067697546979063
LR_a0p7_q0,200000,new,hs_pos,7,-0.0011215814329983249
LR_a0p7_q0,200000,new,hs_pos,8,-0.0014569983598061726
LR_a0p7_q0,200000,new,hs_pos,9,-0.0022356954937686265
LR_a0p7_q0,200000,new,hs_neg,0,0.0028443695380482447
LR_a0p7_q0,200000,new,hs_neg,1,0.0011409566759545428
LR_a0p7_q0,200000,new,hs_neg,2,0.0011385183583877652
LR_a0p7_q0,200000,new,hs_neg,3,0.0016546535098532224
LR_a0p7_q0,200000,new,hs_neg,4,0.000867124418808909
LR_a0p7_q0,200000,new,hs_neg,5,0.001185685530849588
LR_a0p7_q0,200000,new,hs_neg,6,0.0017079305628944614
LR_a0p7_q0,200000,new,hs_neg,7,0.001194999087530975
LR_a0p7_q0,200000,new,hs_neg,8,0.001656019466780424
LR_a0p7_q0,200000,new,hs_neg,9,0.002057909985728478
LR_a0p7_q0,200000,new,hr_pos,0,0.0019717829878710576
LR_a0p7_q0,200000,new,hr_pos,1,0.0009947309587458918
LR_a0p7_q0,200000,new,hr_pos,2,0.0016240895582510836
LR_a0p7_q0,200000,new,hr_pos,3,0.0021655488395850597
LR_a0p7_q0,200000,new,hr_pos,4,0.0008964000888423899
LR_a0p7_q0,200000,new,hr_pos,5,0.0010618980468960698
LR_a0p7_q0,200000,new,hr_pos,6,0.0016848095210603617
LR_a0p7_q0,200000,new,hr_pos,7,0.0009152974766462749
LR_a0p7_q0,200000,new,hr_pos,8,0.0015368538709297427
LR_a0p7_q0,200000,new,hr_pos,9,0.0030523169009102798
LR_a0p7_q0,200000,new,hr_neg,0,-0.002520779799598324
LR_a0p7_q0,200000,new,hr_neg,1,0.0018809481855574085
LR_a0p7_q0,200000,new,hr_neg,2,-0.0009914146611921108
LR_a0p7_q0,200000,new,hr_neg,3,-0.0015254624906018558
LR_a0p7_q0,200000,new,hr_neg,4,-0.0008088404581973511
LR_a0p7_q0,200000,new,hr_neg,5,-0.0013002639884501259
LR_a0p7_q0,200000,new,hr_neg,6,-0.0011396089726114402
LR_a0p7_q0,200000,new,hr_neg,7,-0.0010153575393919755
LR_a0p7_q0,200000,new,hr_neg,8,-0.001361611045527804
LR_a0p7_q0,200000,new,hr_neg,9,-7.28917011808842e-05
LR_a0p7_q0,1000000,old,force,0,0.00012022038317397871
LR_a0p7_q0,1000000,old,force,1,5.903192274043684e-05
LR_a0p7_q0,1000000,old,force,2,-0.0001776461947073906
LR_a0p7_q0,1000000,old,force,3,0.0007802857983266593
LR_a0p7_q0,1000000,old,force,4,-0.0005539914897772316
LR_a0p7_q0,1000000,old,force,5,-0.000452143860543953
LR_a0p7_q0,1000000,old,force,6,-7.604696428294192e-06
LR_a0p7_q0,1000000,old,force,7,0.00021992646479968478
LR_a0p7_q0,1000000,old,force,8,0.0022654674119738628
LR_a0p7_q0,1000000,old,force,9,-0.00020869766374736882
LR_a0p7_q0,1000000,old,bias,0,1.4758662198704015e-05
LR_a0p7_q0,1000000,old,bias,1,6.902883412710272e-06
LR_a0p7_q0,1000000,old,bias,2,-2.1363870721145063e-05
LR_a0p7_q0,1000000,old,bias,3,8.871076111922854e-05
LR_a0p7_q0,1000000,old,bias,4,-6.20957325138459e-05
LR_a0p7_q0,1000000,old,bias,5,-4.8384102768918324e-05
LR_a0p7_q0,1000000,old,bias,6,-1.3106119882418458e-06
LR_a0p7_q0,1000000,old,bias,7,2.6558307870344844e-05
LR_a0p7_q0,1000000,old,bias,8,0.00025364079465727566
LR_a0p7_q0,1000000,old,bias,9,-2.5126040218786875e-05
LR_a0p7_q0,1000000,old,radial,0,-7.918648709199063e-07
LR_a0p7_q0,1000000,old,radial,1,5.89092507846465e-06
LR_a0p7_q0,1000000,old,radial,2,-1.804266086522379e-05
LR_a0p7_q0,1000000,old,radial,3,9.950183856665701e-06
LR_a0p7_q0,1000000,old,radial,4,-4.7924613903232415e-06
LR_a0p7_q0,1000000,old,radial,5,-1.4525241452594296e-06
LR_a0p7_q0,1000000,old,radial,6,1.8898449152312888e-06
LR_a0p7_q0,1000000,old,radial,7,1.842404823524506e-06
LR_a0p7_q0,1000000,old,radial,8,1.3287115906813637e-05
LR_a0p7_q0,1000000,old,radial,9,-5.665553204931196e-06
LR_a0p7_q0,1000000,old,tangent,0,0.00012101224804489865
LR_a0p7_q0,1000000,old,tangent,1,5.31409976619722e-05
LR_a0p7_q0,1000000,old,tangent,2,-0.00015960353384216687
LR_a0p7_q0,1000000,old,tangent,3,0.0007703356144699939
LR_a0p7_q0,1000000,old,tangent,4,-0.0005491990283869083
LR_a0p7_q0,1000000,old,tangent,5,-0.0004506913363986936
LR_a0p7_q0,1000000,old,tangent,6,-9.49454134352545e-06
LR_a0p7_q0,1000000,old,tangent,7,0.00021808405997616028
LR_a0p7_q0,1000000,old,tangent,8,0.0022521802960670497
LR_a0p7_q0,1000000,old,tangent,9,-0.0002030321105424376
LR_a0p7_q0,1000000,old,h,0,-0.002951732439740803
LR_a0p7_q0,1000000,old,h,1,-0.0013805766825420538
LR_a0p7_q0,1000000,old,h,2,0.004272774144229014
LR_a0p7_q0,1000000,old,h,3,-0.017742152223845706
LR_a0p7_q0,1000000,old,h,4,0.012419146502769178
LR_a0p7_q0,1000000,old,h,5,0.009676820553783666
LR_a0p7_q0,1000000,old,h,6,0.00026212239764836925
LR_a0p7_q0,1000000,old,h,7,-0.005311661574068971
LR_a0p7_q0,1000000,old,h,8,-0.05072815893145515
LR_a0p7_q0,1000000,old,h,9,0.005025208043757374
LR_a0p7_q0,1000000,old,hself,0,0.0006191553585295881
LR_a0p7_q0,1000000,old,hself,1,0.003477819444106804
LR_a0p7_q0,1000000,old,hself,2,0.005937774727633195
LR_a0p7_q0,1000000,old,hself,3,-0.0025916942146496516
LR_a0p7_q0,1000000,old,hself,4,-0.012273078630063912
LR_a0p7_q0,1000000,old,hself,5,0.0028529823824245916
LR_a0p7_q0,1000000,old,hself,6,0.007284059181583023
LR_a0p7_q0,1000000,old,hself,7,-0.0037375692954363243
LR_a0p7_q0,1000000,old,hself,8,0.0061276099405486555
LR_a0p7_q0,1000000,old,hself,9,-0.0027386193504334876
LR_a0p7_q0,1000000,old,hrest,0,-0.003570887798270395
LR_a0p7_q0,1000000,old,hrest,1,-0.004858396126648855
LR_a0p7_q0,1000000,old,hrest,2,-0.0016650005834041863
LR_a0p7_q0,1000000,old,hrest,3,-0.015150458009196063
LR_a0p7_q0,1000000,old,hrest,4,0.024692225132833083
LR_a0p7_q0,1000000,old,hrest,5,0.006823838171359072
LR_a0p7_q0,1000000,old,hrest,6,-0.007021936783934659
LR_a0p7_q0,1000000,old,hrest,7,-0.0015740922786326478
LR_a0p7_q0,1000000,old,hrest,8,-0.05685576887200379
LR_a0p7_q0,1000000,old,hrest,9,0.007763827394190863
LR_a0p7_q0,1000000,old,common,0,0.00013648340000037328
LR_a0p7_q0,1000000,old,common,1,6.383566378093597e-05
LR_a0p7_q0,1000000,old,common,2,-0.00019756626135438937
LR_a0p7_q0,1000000,old,common,3,0.0008203688200978285
LR_a0p7_q0,1000000,old,common,4,-0.000574241525749374
LR_a0p7_q0,1000000,old,common,5,-0.00044744074787817347
LR_a0p7_q0,1000000,old,common,6,-1.212012158203635e-05
LR_a0p7_q0,1000000,old,common,7,0.0002456027590847385
LR_a0p7_q0,1000000,old,common,8,0.0023455891575769896
LR_a0p7_q0,1000000,old,common,9,-0.0002323576047365113
LR_a0p7_q0,1000000,old,correlation,0,-1.6263016826394533e-05
LR_a0p7_q0,1000000,old,correlation,1,-4.8037410404991346e-06
LR_a0p7_q0,1000000,old,correlation,2,1.9920066646998767e-05
LR_a0p7_q0,1000000,old,correlation,3,-4.0083021771168766e-05
LR_a0p7_q0,1000000,old,correlation,4,2.025003597214289e-05
LR_a0p7_q0,1000000,old,correlation,5,-4.70311266577961e-06
LR_a0p7_q0,1000000,old,correlation,6,4.515425153742123e-06
LR_a0p7_q0,1000000,old,correlation,7,-2.567629428505372e-05
LR_a0p7_q0,1000000,old,correlation,8,-8.012174560312709e-05
LR_a0p7_q0,1000000,old,correlation,9,2.36599409891425e-05
LR_a0p7_q0,1000000,old,loss,0,0.24234765051094137
LR_a0p7_q0,1000000,old,loss,1,0.45072243606135876
LR_a0p7_q0,1000000,old,loss,2,0.4788234065521097
LR_a0p7_q0,1000000,old,loss,3,0.3337138466191351
LR_a0p7_q0,1000000,old,loss,4,0.30273502548646275
LR_a0p7_q0,1000000,old,loss,5,0.3355342764604888
LR_a0p7_q0,1000000,old,loss,6,0.16871109888032007
LR_a0p7_q0,1000000,old,loss,7,0.25364430729226983
LR_a0p7_q0,1000000,old,loss,8,0.4489131021359357
LR_a0p7_q0,1000000,old,loss,9,0.6652099310231597
LR_a0p7_q0,1000000,old,h_pos,0,-6.712585727299363e-05
LR_a0p7_q0,1000000,old,h_pos,1,0.00017355220033808983
LR_a0p7_q0,1000000,old,h_pos,2,0.00016285984866324385
LR_a0p7_q0,1000000,old,h_pos,3,0.00021087767818622774
LR_a0p7_q0,1000000,old,h_pos,4,-0.0003584189432289283
LR_a0p7_q0,1000000,old,h_pos,5,-6.373753591620558e-05
LR_a0p7_q0,1000000,old,h_pos,6,7.757128838379737e-05
LR_a0p7_q0,1000000,old,h_pos,7,3.1873551072207436e-05
LR_a0p7_q0,1000000,old,h_pos,8,0.000782931893458365
LR_a0p7_q0,1000000,old,h_pos,9,8.084139355893319e-05
LR_a0p7_q0,1000000,old,h_neg,0,0.00018734624044697236
LR_a0p7_q0,1000000,old,h_neg,1,-0.00011452027759765295
LR_a0p7_q0,1000000,old,h_neg,2,-0.0003405060433706345
LR_a0p7_q0,1000000,old,h_neg,3,0.0005694081201404319
LR_a0p7_q0,1000000,old,h_neg,4,-0.00019557254654830307
LR_a0p7_q0,1000000,old,h_neg,5,-0.00038840632462774737
LR_a0p7_q0,1000000,old,h_neg,6,-8.517598481209152e-05
LR_a0p7_q0,1000000,old,h_neg,7,0.00018805291372747738
LR_a0p7_q0,1000000,old,h_neg,8,0.0014825355185154978
LR_a0p7_q0,1000000,old,h_neg,9,-0.00028953905730630196
LR_a0p7_q0,1000000,old,hs_pos,0,-0.002895100370827198
LR_a0p7_q0,1000000,old,hs_pos,1,-0.0016261067558478082
LR_a0p7_q0,1000000,old,hs_pos,2,-0.002183191538948587
LR_a0p7_q0,1000000,old,hs_pos,3,-0.0017502291419317258
LR_a0p7_q0,1000000,old,hs_pos,4,-0.0015950558332832306
LR_a0p7_q0,1000000,old,hs_pos,5,-0.0018047480104804497
LR_a0p7_q0,1000000,old,hs_pos,6,-0.0019153015894149434
LR_a0p7_q0,1000000,old,hs_pos,7,-0.0011833772570293592
LR_a0p7_q0,1000000,old,hs_pos,8,-0.002357674731437715
LR_a0p7_q0,1000000,old,hs_pos,9,-0.0018657090832622009
LR_a0p7_q0,1000000,old,hs_neg,0,0.0028673083925432187
LR_a0p7_q0,1000000,old,hs_neg,1,0.0015149640084168576
LR_a0p7_q0,1000000,old,hs_neg,2,0.0019262583443049334
LR_a0p7_q0,1000000,old,hs_neg,3,0.0018626637122634282
LR_a0p7_q0,1000000,old,hs_neg,4,0.0021498803520913832
LR_a0p7_q0,1000000,old,hs_neg,5,0.001707928221635439
LR_a0p7_q0,1000000,old,hs_neg,6,0.0016249298995480417
LR_a0p7_q0,1000000,old,hs_neg,7,0.0013474614558553692
LR_a0p7_q0,1000000,old,hs_neg,8,0.002095869883145662
LR_a0p7_q0,1000000,old,hs_neg,9,0.0019957943927630738
LR_a0p7_q0,1000000,old,hr_pos,0,0.002827974513554205
LR_a0p7_q0,1000000,old,hr_pos,1,0.0017996589561858987
LR_a0p7_q0,1000000,old,hr_pos,2,0.0023460513876118303
LR_a0p7_q0,1000000,old,hr_pos,3,0.001961106820117954
LR_a0p7_q0,1000000,old,hr_pos,4,0.0012366368900543023
LR_a0p7_q0,1000000,old,hr_pos,5,0.001741010474564244
LR_a0p7_q0,1000000,old,hr_pos,6,0.0019928728777987405
LR_a0p7_q0,1000000,old,hr_pos,7,0.001215250808101567
LR_a0p7_q0,1000000,old,hr_pos,8,0.003140606624896079
LR_a0p7_q0,1000000,old,hr_pos,9,0.0019465504768211334
LR_a0p7_q0,1000000,old,hr_neg,0,-0.002679962152096246
LR_a0p7_q0,1000000,old,hr_neg,1,-0.0016294842860145105
LR_a0p7_q0,1000000,old,hr_neg,2,-0.0022667643876755684
LR_a0p7_q0,1000000,old,hr_neg,3,-0.0012932555921229961
LR_a0p7_q0,1000000,old,hr_neg,4,-0.0023454528986396874
LR_a0p7_q0,1000000,old,hr_neg,5,-0.0020963345462631858
LR_a0p7_q0,1000000,old,hr_neg,6,-0.0017101058843601337
LR_a0p7_q0,1000000,old,hr_neg,7,-0.0011594085421278914
LR_a0p7_q0,1000000,old,hr_neg,8,-0.0006133343646301634
LR_a0p7_q0,1000000,old,hr_neg,9,-0.0022853334500693755
LR_a0p7_q0,1000000,input_only,force,0,-7.395253613363349e-05
LR_a0p7_q0,1000000,input_only,force,1,2.13292612701718e-06
LR_a0p7_q0,1000000,input_only,force,2,-8.213234803730421e-05
LR_a0p7_q0,1000000,input_only,force,3,0.0004300694217657719
LR_a0p7_q0,1000000,input_only,force,4,-0.0010519791929558204
LR_a0p7_q0,1000000,input_only,force,5,-0.0004353162708028587
LR_a0p7_q0,1000000,input_only,force,6,2.013406743541914e-05
LR_a0p7_q0,1000000,input_only,force,7,0.00010703157771564805
LR_a0p7_q0,1000000,input_only,force,8,0.002734608171669417
LR_a0p7_q0,1000000,input_only,force,9,-0.001667083916061245
LR_a0p7_q0,1000000,input_only,bias,0,-6.705743449468995e-06
LR_a0p7_q0,1000000,input_only,bias,1,3.4631646945539747e-07
LR_a0p7_q0,1000000,input_only,bias,2,-9.556894138433836e-06
LR_a0p7_q0,1000000,input_only,bias,3,4.6739123053869714e-05
LR_a0p7_q0,1000000,input_only,bias,4,-0.00011283233580673102
LR_a0p7_q0,1000000,input_only,bias,5,-4.428116293494958e-05
LR_a0p7_q0,1000000,input_only,bias,6,1.9301004331720342e-06
LR_a0p7_q0,1000000,input_only,bias,7,1.3234434552746042e-05
LR_a0p7_q0,1000000,input_only,bias,8,0.0002914532174943519
LR_a0p7_q0,1000000,input_only,bias,9,-0.00018400217358705703
LR_a0p7_q0,1000000,input_only,radial,0,-2.0811949876320853e-05
LR_a0p7_q0,1000000,input_only,radial,1,8.025805173039389e-06
LR_a0p7_q0,1000000,input_only,radial,2,-1.1968120968874045e-05
LR_a0p7_q0,1000000,input_only,radial,3,4.838518092346766e-06
LR_a0p7_q0,1000000,input_only,radial,4,3.4027145796129813e-06
LR_a0p7_q0,1000000,input_only,radial,5,-1.929215505219952e-06
LR_a0p7_q0,1000000,input_only,radial,6,2.612968006172749e-06
LR_a0p7_q0,1000000,input_only,radial,7,4.7589233136853425e-06
LR_a0p7_q0,1000000,input_only,radial,8,1.4420171487894674e-05
LR_a0p7_q0,1000000,input_only,radial,9,-9.968391088342705e-06
LR_a0p7_q0,1000000,input_only,tangent,0,-5.314058625731263e-05
LR_a0p7_q0,1000000,input_only,tangent,1,-5.892879046022201e-06
LR_a0p7_q0,1000000,input_only,tangent,2,-7.016422706843018e-05
LR_a0p7_q0,1000000,input_only,tangent,3,0.00042523090367342506
LR_a0p7_q0,1000000,input_only,tangent,4,-0.0010553819075354335
LR_a0p7_q0,1000000,input_only,tangent,5,-0.00043338705529763895
LR_a0p7_q0,1000000,input_only,tangent,6,1.7521099429246395e-05
LR_a0p7_q0,1000000,input_only,tangent,7,0.0001022726544019627
LR_a0p7_q0,1000000,input_only,tangent,8,0.002720188000181522
LR_a0p7_q0,1000000,input_only,tangent,9,-0.0016571155249729026
LR_a0p7_q0,1000000,input_only,h,0,0.001341148689893796
LR_a0p7_q0,1000000,input_only,h,1,-6.926329389107913e-05
LR_a0p7_q0,1000000,input_only,h,2,0.0019113788276867662
LR_a0p7_q0,1000000,input_only,h,3,-0.009347824610773948
LR_a0p7_q0,1000000,input_only,h,4,0.022566467161346207
LR_a0p7_q0,1000000,input_only,h,5,0.008856232586989912
LR_a0p7_q0,1000000,input_only,h,6,-0.00038602008663440657
LR_a0p7_q0,1000000,input_only,h,7,-0.0026468869105492096
LR_a0p7_q0,1000000,input_only,h,8,-0.058290643498870365
LR_a0p7_q0,1000000,input_only,h,9,0.0368004347174114
LR_a0p7_q0,1000000,input_only,hself,0,0.004264203969510823
LR_a0p7_q0,1000000,input_only,hself,1,0.003185608381057057
LR_a0p7_q0,1000000,input_only,hself,2,0.005431022475785569
LR_a0p7_q0,1000000,input_only,hself,3,-0.0011298185473568483
LR_a0p7_q0,1000000,input_only,hself,4,-0.01108755459553049
LR_a0p7_q0,1000000,input_only,hself,5,0.003376152610222398
LR_a0p7_q0,1000000,input_only,hself,6,0.006322378504673863
LR_a0p7_q0,1000000,input_only,hself,7,-0.0025662193404398796
LR_a0p7_q0,1000000,input_only,hself,8,0.005308760447519516
LR_a0p7_q0,1000000,input_only,hself,9,-0.0005238565800744239
LR_a0p7_q0,1000000,input_only,hrest,0,-0.0029230552796170256
LR_a0p7_q0,1000000,input_only,hrest,1,-0.0032548716749481385
LR_a0p7_q0,1000000,input_only,hrest,2,-0.003519643648098803
LR_a0p7_q0,1000000,input_only,hrest,3,-0.008218006063417094
LR_a0p7_q0,1000000,input_only,hrest,4,0.0336540217568767
LR_a0p7_q0,1000000,input_only,hrest,5,0.005480079976767516
LR_a0p7_q0,1000000,input_only,hrest,6,-0.0067083985913082705
LR_a0p7_q0,1000000,input_only,hrest,7,-8.06675701093267e-05
LR_a0p7_q0,1000000,input_only,hrest,8,-0.06359940394638988
LR_a0p7_q0,1000000,input_only,hrest,9,0.03732429129748582
LR_a0p7_q0,1000000,input_only,common,0,-6.201257628852874e-05
LR_a0p7_q0,1000000,input_only,common,1,3.2026242345697966e-06
LR_a0p7_q0,1000000,input_only,common,2,-8.837910834300596e-05
LR_a0p7_q0,1000000,input_only,common,3,0.0004322285002219329
LR_a0p7_q0,1000000,input_only,common,4,-0.0010434374480255259
LR_a0p7_q0,1000000,input_only,common,5,-0.0004094980691314373
LR_a0p7_q0,1000000,input_only,common,6,1.7848953103936922e-05
LR_a0p7_q0,1000000,input_only,common,7,0.00012238782895917285
LR_a0p7_q0,1000000,input_only,common,8,0.0026952663818113854
LR_a0p7_q0,1000000,input_only,common,9,-0.0017015934046397294
LR_a0p7_q0,1000000,input_only,correlation,0,-1.1939959845104736e-05
LR_a0p7_q0,1000000,input_only,correlation,1,-1.0696981075525561e-06
LR_a0p7_q0,1000000,input_only,correlation,2,6.246760305701748e-06
LR_a0p7_q0,1000000,input_only,correlation,3,-2.1590784561610442e-06
LR_a0p7_q0,1000000,input_only,correlation,4,-8.541744930294607e-06
