arm,iv,seed,task,bin,step,mean,star,star_W,bias
SNA,l2,1,16,12-20,20,-0.22060892833023027,-0.18482508349651716,-0.21035813707579173,0.025533053579274566
SNA,l2,1,16,12-20,25,-0.28346650195927126,-0.20697495764531587,-0.23216575317262134,0.025190795527305455
SNA,l2,1,16,12-20,30,-0.2755491073964773,-0.20042357593082832,-0.22579486534849985,0.025371289417671507
SNA,l2,1,16,12-20,35,-0.23241077296092935,-0.18123308572362717,-0.2070917230358215,0.025858637312194333
SNA,l2,1,16,12-20,40,-0.18008185718285433,-0.1591635191323489,-0.18559252664672882,0.026429007514379918
SNA,l2,1,16,12-20,45,-0.20818022343927495,-0.16783563091086198,-0.19406643392563075,0.026230803014768753
SNA,l2,1,16,12-20,50,-0.2295255442424498,-0.17474924951101656,-0.20080594854350436,0.026056699032487814
SNA,l2,1,16,12-20,55,-0.22905347576587545,-0.1747531924088215,-0.20091019524552017,0.026157002836698667
SNA,l2,1,16,12-20,60,-0.19876550409712995,-0.1635677726691993,-0.19014207410306522,0.026574301433865914
SNA,l2,1,16,12-20,65,-0.18195555181809162,-0.15793710098316463,-0.18475831865978928,0.026821217676624657
SNA,l2,1,16,12-20,70,-0.23605647983327288,-0.1821021761617638,-0.20852885727193354,0.02642668111016974
SNA,l2,1,16,12-20,75,-0.2717034412381597,-0.19659830463785866,-0.22274418037935348,0.02614587574149482
SNA,l2,1,16,12-20,80,-0.2752324334546693,-0.1984967517536328,-0.22464586467082462,0.026149112917191814
SNA,l2,1,16,12-20,85,-0.25314793276911307,-0.18942900600623408,-0.2158163915992046,0.026387385592970533
SNA,l2,1,16,12-20,90,-0.22795136950031364,-0.1782387154307785,-0.20489563436611072,0.026656918935332216
SNA,l2,1,16,12-20,95,-0.24317489822823402,-0.18284813294679253,-0.2094186943036496,0.02657056135685707
SNA,l2,1,16,12-20,100,-0.26986772699898526,-0.1940909711774542,-0.22044610144303747,0.026355130265583285
SNA,l2,1,16,12-20,625,-0.2686558390622313,-0.16356795871571964,-0.19095613971352438,0.02738818099780474
SNA,l2,1,17,12-20,0,-0.1690838285439422,-0.16356795871571964,-0.19095613971352438,0.02738818099780474
SNA,l2,1,17,12-20,20,-0.3865878728711945,-0.23591893860970245,-0.2620380910196583,0.02611915240995586
SNA,l2,1,17,12-20,25,-0.37114892419056383,-0.22512596565176882,-0.2516274546714887,0.026501489019719885
SNA,l2,1,17,12-20,30,-0.38100236575795393,-0.22473695703473853,-0.2514480147980524,0.026711057763313874
SNA,l2,1,17,12-20,35,-0.3731420427285327,-0.21758126858431495,-0.24455456497248376,0.02697329638816882
SNA,l2,1,17,12-20,40,-0.3522443169529674,-0.20741754910669377,-0.23469171925288657,0.027274170146192774
SNA,l2,1,17,12-20,45,-0.30906447174603374,-0.1908030266516714,-0.2186122033142298,0.027809176662558457
SNA,l2,1,17,12-20,50,-0.3035197478014502,-0.1883116830053745,-0.21623763470742913,0.02792595170205459
SNA,l2,1,17,12-20,55,-0.3215242106200859,-0.1942721041572727,-0.22208201019456422,0.027809906037291512
SNA,l2,1,17,12-20,60,-0.3071520936597533,-0.1876049330898503,-0.21561120937151723,0.028006276281666943
SNA,l2,1,17,12-20,65,-0.28380996735483854,-0.17814503815791943,-0.20639910743756595,0.0282540692796465
SNA,l2,1,17,12-20,70,-0.2691063562199012,-0.17203504183785095,-0.200387985856403,0.02835294401855208
SNA,l2,1,17,12-20,75,-0.2911452526169397,-0.18114364415248013,-0.20926604468798352,0.0281224005355034
SNA,l2,1,17,12-20,80,-0.2927215935817396,-0.18191128279406932,-0.20993438077076226,0.028023097976692952
SNA,l2,1,17,12-20,85,-0.2896168398940208,-0.18100075014086492,-0.2090179058546159,0.02801715571375098
SNA,l2,1,17,12-20,90,-0.27902790213831674,-0.17688101828043698,-0.20496740926526372,0.028086390984826723
SNA,l2,1,17,12-20,95,-0.3033168540038821,-0.1850781462836695,-0.21286610897823457,0.027787962694565068
SNA,l2,1,17,12-20,100,-0.33318527346711846,-0.19409531865229937,-0.22157638215253528,0.027481063500235905
SNA,l2,1,17,12-20,625,-0.2664806934896368,-0.1416715655894658,-0.17007137033736208,0.02839980474789627
SNA,l2,1,18,12-20,0,-0.18458337661765245,-0.1416715655894658,-0.17007137033736208,0.02839980474789627
SNA,l2,1,18,12-20,20,-0.30853933606200273,-0.18771912548066966,-0.21544028543475932,0.02772115995408967
SNA,l2,1,18,12-20,25,-0.3757922525173613,-0.21236669121624105,-0.2395201576753719,0.02715346645913087
SNA,l2,1,18,12-20,30,-0.3814949092043738,-0.21438411777682792,-0.24155858787551712,0.0271744700986892
SNA,l2,1,18,12-20,35,-0.3240097665030732,-0.19028784101270632,-0.21807222073921495,0.027784379726508632
SNA,l2,1,18,12-20,40,-0.2698790869753067,-0.16791367071397034,-0.1962877536117601,0.028374082897789775
SNA,l2,1,18,12-20,45,-0.24074907099467105,-0.15473959201359036,-0.18347981016960774,0.028740218156017364
SNA,l2,1,18,12-20,50,-0.23164246227265445,-0.14865661312247178,-0.17752203695828578,0.028865423835814
SNA,l2,1,18,12-20,55,-0.23922171697642852,-0.150029698281511,-0.17886776735257293,0.02883806907106191
SNA,l2,1,18,12-20,60,-0.27090579213250066,-0.16176983798668798,-0.19037095236814194,0.028601114381453952
SNA,l2,1,18,12-20,65,-0.3180471426399712,-0.18022103987619764,-0.20846988126417407,0.028248841387976426
SNA,l2,1,18,12-20,70,-0.29287767189519576,-0.1709802540548568,-0.19946754473957268,0.028487290684715845
SNA,l2,1,18,12-20,75,-0.297602997685803,-0.17381992135163912,-0.20216404068949217,0.028344119337853045
SNA,l2,1,18,12-20,80,-0.303408657108869,-0.17608086889648583,-0.20430330896439736,0.02822244006791152
SNA,l2,1,18,12-20,85,-0.2761615013996212,-0.1640075628412714,-0.19243956251126376,0.028431999669992367
SNA,l2,1,18,12-20,90,-0.26299585480650906,-0.15867092372332967,-0.18715443096654755,0.0284835072432179
SNA,l2,1,18,12-20,95,-0.29824718839748376,-0.17315689422725014,-0.20125451642623418,0.028097622198984026
SNA,l2,1,18,12-20,100,-0.31158038027875207,-0.17886150329976416,-0.20683561987205948,0.027974116572295316
SNA,l2,1,18,12-20,625,-0.26015845252299813,-0.15639867430245183,-0.18382571649197169,0.027427042189519853
SNA,l2,1,19,12-20,0,-0.10658453164102367,-0.15639867430245183,-0.18382571649197169,0.027427042189519853
SNA,l2,1,19,12-20,20,-0.2890886167619843,-0.2188548924615686,-0.24528491830617052,0.026430025844601916
SNA,l2,1,19,12-20,25,-0.2987003122145987,-0.22148212743106707,-0.24796835279352675,0.02648622536245966
SNA,l2,1,19,12-20,30,-0.2719066761266744,-0.2094522858257168,-0.2363334689053935,0.026881183079676702
SNA,l2,1,19,12-20,35,-0.255765535845327,-0.20167315577974335,-0.22881709389478458,0.027143938115041236
SNA,l2,1,19,12-20,40,-0.23933915612456097,-0.19482249180907388,-0.22215577425381638,0.027333282444742507
SNA,l2,1,19,12-20,45,-0.24288207811819973,-0.19582543653502818,-0.22324458466152883,0.027419148126500658
SNA,l2,1,19,12-20,50,-0.2676698613870756,-0.20366684689545717,-0.23092927285829273,0.02726242596283555
SNA,l2,1,19,12-20,55,-0.2973778404417881,-0.21342377453055228,-0.24040513521004464,0.026981360679492354
SNA,l2,1,19,12-20,60,-0.32396627761268576,-0.22187063482743022,-0.24858264438764516,0.02671200956021494
SNA,l2,1,19,12-20,65,-0.3115205329702196,-0.214998123446357,-0.24169812445085825,0.026700001004501248
SNA,l2,1,19,12-20,70,-0.3087144380902717,-0.2133152147779958,-0.23999173984530098,0.026676525067305192
SNA,l2,1,19,12-20,75,-0.3078090350043841,-0.21392356565361476,-0.24060653330199053,0.02668296764837578
SNA,l2,1,19,12-20,80,-0.32876138109302644,-0.22348538003258253,-0.25001749322990036,0.02653211319731781
SNA,l2,1,19,12-20,85,-0.3253085407464117,-0.22355625872388887,-0.25021590174297276,0.026659643019083887
SNA,l2,1,19,12-20,90,-0.334645113365705,-0.22770598886508417,-0.25437069044087585,0.026664701575791695
SNA,l2,1,19,12-20,95,-0.3370309689291411,-0.23003105826814985,-0.25673724232293293,0.026706184054783078
SNA,l2,1,19,12-20,100,-0.3302267156048056,-0.22906626173529485,-0.25591683270469484,0.026850570969399995
SNA,l2,1,19,12-20,625,-0.27352606242199473,-0.18555401677980066,-0.21278922848652093,0.027235211706720292
SNA,l2,1,20,12-20,0,-0.22435461646580546,-0.18555401677980066,-0.21278922848652093,0.027235211706720292
SNA,l2,1,20,12-20,20,-0.42310703019071966,-0.2600071542827038,-0.2856389972862064,0.02563184300350258
SNA,l2,1,20,12-20,25,-0.4444157025207485,-0.26594416261427656,-0.29151872329540174,0.02557456068112515
SNA,l2,1,20,12-20,30,-0.4258794311003517,-0.255699720298388,-0.2815038802027525,0.025804159904364497
SNA,l2,1,20,12-20,35,-0.41470552216795165,-0.24920771775292017,-0.27517059577037367,0.025962878017453478
SNA,l2,1,20,12-20,40,-0.3830565815331804,-0.23545693704791748,-0.26174684779026114,0.026289910742343638
SNA,l2,1,20,12-20,45,-0.36989930021314016,-0.22908518013859877,-0.2555503684788245,0.026465188340225723
SNA,l2,1,20,12-20,50,-0.37873085403924023,-0.2314359914725291,-0.257873946587636,0.02643795511510689
SNA,l2,1,20,12-20,55,-0.37887090322979133,-0.2302268343693517,-0.2566636982714057,0.02643686390205403
SNA,l2,1,20,12-20,60,-0.393563528295995,-0.2358490780111802,-0.2621798977167978,0.026330819705617615
SNA,l2,1,20,12-20,65,-0.3974379167189966,-0.23680464676388369,-0.26313367548205724,0.026329028718173504
SNA,l2,1,20,12-20,70,-0.3964436057881546,-0.23537730583803657,-0.26171443051308324,0.026337124675046654
SNA,l2,1,20,12-20,75,-0.40947675972653824,-0.23914182257988714,-0.2653790874580328,0.026237264878145653
SNA,l2,1,20,12-20,80,-0.4317204079679198,-0.24557199651968123,-0.27159898589172093,0.02602698937203968
SNA,l2,1,20,12-20,85,-0.4378739576115293,-0.24634821489815054,-0.27232662847569133,0.025978413577540778
SNA,l2,1,20,12-20,90,-0.4350484098718781,-0.2446996556838925,-0.27072838230169816,0.02602872661780566
SNA,l2,1,20,12-20,95,-0.4198873662489131,-0.23981839891795836,-0.2660481710468216,0.02622977212886326
SNA,l2,1,20,12-20,100,-0.4205029162389464,-0.24110196900440406,-0.26731462795697647,0.026212658952572382
SNA,l2,1,20,12-20,625,-0.31295162555817757,-0.1792775773491252,-0.2083495752107359,0.029071997861610726
SNA,l2,2,2,2-6,0,0.07732605301703858,0.08573024517908422,0.0781940574754212,0.007536187703663017
SNA,l2,2,2,2-6,20,-0.06528784766000055,0.03473484681252684,0.028114884526322735,0.0066199622862040996
SNA,l2,2,2,2-6,25,0.020556705060177382,0.07242738017585544,0.06525749519095009,0.007169884984905366
SNA,l2,2,2,2-6,30,0.10663465623091195,0.10810511510488424,0.10039361259183636,0.00771150251304789
SNA,l2,2,2,2-6,35,0.1297860639781286,0.11638174911380027,0.10854514224259454,0.007836606871205732
SNA,l2,2,2,2-6,40,0.1351156528046623,0.11739424206742602,0.10950441979297955,0.007889822274446488
SNA,l2,2,2,2-6,45,0.12186143409556915,0.1102045873048901,0.10237705452235062,0.007827532782539493
SNA,l2,2,2,2-6,50,0.1262882337745435,0.11092620394653702,0.10303911704390836,0.007887086902628652
SNA,l2,2,2,2-6,55,0.11116011255667307,0.10270054775020934,0.09487908216433379,0.007821465585875558
SNA,l2,2,2,2-6,60,0.09827532092151316,0.09652725971721893,0.08875390741024247,0.0077733523069764485
SNA,l2,2,2,2-6,65,0.10917484512485316,0.10068011811179552,0.09277364222894922,0.00790647588284628
SNA,l2,2,2,2-6,70,0.10995314778006347,0.10234808582378224,0.09440294001341006,0.007945145810372195
SNA,l2,2,2,2-6,75,0.10201864938814015,0.1009250795188294,0.09299370748344733,0.007931372035382083
SNA,l2,2,2,2-6,80,0.10872164844889363,0.10582271002000494,0.09781710792362289,0.008005602096382063
SNA,l2,2,2,2-6,85,0.10217600432040756,0.10511265663929578,0.09719426660541274,0.007918390033883043
SNA,l2,2,2,2-6,90,0.09025464679571504,0.10177823186337033,0.094053231291125,0.007725000572245335
SNA,l2,2,2,2-6,95,0.06939346030945738,0.0928627143852676,0.08533228444372375,0.007530429941543844
SNA,l2,2,2,2-6,100,0.05333484018450549,0.08581444361500229,0.07840027150267172,0.007414172112330562
SNA,l2,2,2,2-6,625,-0.08950113960303777,0.024821391583666544,0.017196679207975386,0.007624712375691161
SNA,l2,2,3,2-6,0,0.010850630864243174,0.024821391583666544,0.017196679207975386,0.007624712375691161
SNA,l2,2,3,2-6,20,-0.2589501893637561,-0.08635067549463375,-0.09210471460175715,0.00575403910712339
SNA,l2,2,3,2-6,25,-0.20116151223419954,-0.06332642342651475,-0.06957807137663571,0.006251647950120969
SNA,l2,2,3,2-6,30,-0.13062760950428845,-0.03572820434763517,-0.04255563728607914,0.006827432938443963
SNA,l2,2,3,2-6,35,-0.08031396978663605,-0.016197078754306628,-0.023444700659423456,0.00724762190511683
SNA,l2,2,3,2-6,40,-0.05029119431182021,-0.0044935817133118896,-0.012005577559019022,0.007511995845707133
SNA,l2,2,3,2-6,45,-0.010505867560368802,0.00954924094530539,0.0016915891953594464,0.007857651749945944
SNA,l2,2,3,2-6,50,-0.007291721817892771,0.008813715131584408,0.0009277788401617126,0.007885936291422695
SNA,l2,2,3,2-6,55,-0.026795919851734695,-0.0009437564960556033,-0.008746719149278106,0.0078029626532224935
SNA,l2,2,3,2-6,60,-0.02214161460768473,0.0004153511983776781,-0.007468541812352725,0.00788389301073039
SNA,l2,2,3,2-6,65,-0.0352668470893275,-0.0069341913010269925,-0.014698608514647611,0.007764417213620618
SNA,l2,2,3,2-6,70,-0.07638359964276809,-0.025582006001837295,-0.032936046427108095,0.007354040425270796
SNA,l2,2,3,2-6,75,-0.07810007593276316,-0.027605858463722998,-0.03495634037121085,0.007350481907487847
SNA,l2,2,3,2-6,80,-0.06340566433710836,-0.02102688563696208,-0.028552781013564496,0.007525895376602421
SNA,l2,2,3,2-6,85,-0.06563976935064797,-0.019914714328072586,-0.027415661370935703,0.0075009470428631176
SNA,l2,2,3,2-6,90,-0.07399909977500813,-0.021911102578787568,-0.02932078217495439,0.007409679596166825
SNA,l2,2,3,2-6,95,-0.07631765502734138,-0.02201731483761504,-0.029391779417240096,0.007374464579625055
SNA,l2,2,3,2-6,100,-0.07249699569274307,-0.02017944330088282,-0.0276145832965332,0.007435139995650388
SNA,l2,2,3,2-6,625,-0.06856371685395815,0.006313988143749953,-0.0043876722001615475,0.010701660343911498
SNA,l2,2,4,2-6,0,-0.03187322469521369,0.006313988143749953,-0.0043876722001615475,0.010701660343911498
SNA,l2,2,4,2-6,20,-0.1360639883024067,-0.04915879455544637,-0.059517349283164364,0.010358554727718001
SNA,l2,2,4,2-6,25,-0.08249488958135257,-0.028951128852089524,-0.03976132796221797,0.010810199110128451
SNA,l2,2,4,2-6,30,-0.030261002162830085,-0.009075431266224525,-0.02030256401061318,0.011227132744388656
SNA,l2,2,4,2-6,35,0.004454608183648539,0.003086803954387305,-0.008416243617363053,0.011503047571750358
SNA,l2,2,4,2-6,40,0.00439937939523336,0.0011342714079283756,-0.010386923615741488,0.011521195023669861
SNA,l2,2,4,2-6,45,0.012177778345068448,0.0031654111858924637,-0.00843227791558003,0.011597689101472497
SNA,l2,2,4,2-6,50,0.03533958836710623,0.012188286803546434,0.00043451856949839663,0.01175376823404804
SNA,l2,2,4,2-6,55,0.025910509901231053,0.008558057613577008,-0.0031411752494524504,0.011699232863029464
SNA,l2,2,4,2-6,60,0.03077209252497769,0.010671545791800775,-0.0010594507938831254,0.011730996585683898
SNA,l2,2,4,2-6,65,0.014677389947031445,0.003273948580598143,-0.008312120196070843,0.01158606877666898
SNA,l2,2,4,2-6,70,0.017502621059057387,0.0045176050137920275,-0.007055951058752274,0.011573556072544306
SNA,l2,2,4,2-6,75,0.027800971721611178,0.00959010895296915,-0.002072637222164948,0.01166274617513409
SNA,l2,2,4,2-6,80,0.026301393505562324,0.00999291043095617,-0.0016791151940557115,0.011672025625011883
SNA,l2,2,4,2-6,85,0.02109441399455851,0.007940260352821346,-0.0037315626402634437,0.011671822993084788
SNA,l2,2,4,2-6,90,0.005509981534633859,0.002274190241161422,-0.009326050794760076,0.0116002410359215
SNA,l2,2,4,2-6,95,-0.002133418766341637,6.362696384852206e-05,-0.0115491867696696,0.011612813733518124
SNA,l2,2,4,2-6,100,0.0003426760751654445,0.0011008130554573815,-0.010629828836023975,0.011730641891481354
SNA,l2,2,4,2-6,625,-0.11192879530239275,-0.044330092404028354,-0.057111750483794556,0.012781658079766202
SNA,l2,2,5,2-6,0,-0.06905648441228586,-0.044330092404028354,-0.057111750483794556,0.012781658079766202
SNA,l2,2,5,2-6,20,-0.3018488026069101,-0.13038606693690466,-0.14187166498347006,0.011485598046565428
SNA,l2,2,5,2-6,25,-0.25766129472152915,-0.11336858955914736,-0.12525476751897016,0.011886177959822816
SNA,l2,2,5,2-6,30,-0.2455632233530308,-0.10803027290958334,-0.12003380988890193,0.012003536979318597
SNA,l2,2,5,2-6,35,-0.2583044129270432,-0.11205373076105583,-0.12397161120572686,0.011917880444671028
SNA,l2,2,5,2-6,40,-0.2912701315433005,-0.12610487577272875,-0.13777122441548567,0.01166634864275693
SNA,l2,2,5,2-6,45,-0.3091244683845426,-0.1349726513516086,-0.14649238851966376,0.011519737168055145
SNA,l2,2,5,2-6,50,-0.3281539281849494,-0.14337746726991843,-0.15468475541349852,0.01130728814358008
SNA,l2,2,5,2-6,55,-0.33313903966313674,-0.1452093158572178,-0.1564403606134955,0.011231044756277698
SNA,l2,2,5,2-6,60,-0.30545064054614,-0.13352699199049,-0.14499338613733614,0.011466394146846142
SNA,l2,2,5,2-6,65,-0.27786065939620513,-0.12290255887781257,-0.13459954655727357,0.011696987679461018
SNA,l2,2,5,2-6,70,-0.27534909749107156,-0.12300628678877555,-0.13469338049243387,0.01168709370365832
SNA,l2,2,5,2-6,75,-0.27816496804146273,-0.12531038841659012,-0.1370013498930055,0.011690961476415396
SNA,l2,2,5,2-6,80,-0.2723920847552553,-0.12441499607754601,-0.13620290157720524,0.011787905499659246
SNA,l2,2,5,2-6,85,-0.2468147572677603,-0.11513550194980776,-0.12718386384669425,0.012048361896886491
SNA,l2,2,5,2-6,90,-0.20567361069597861,-0.09932805954817647,-0.11176788357483652,0.012439824026660062
SNA,l2,2,5,2-6,95,-0.19669277781974967,-0.09624107235151609,-0.10876788600679287,0.012526813655276782
SNA,l2,2,5,2-6,100,-0.20674602969956665,-0.10249445798817663,-0.11490229022496252,0.012407832236785907
SNA,l2,2,5,2-6,625,-0.19002444336410362,-0.10224913339973937,-0.1170863538124766,0.014837220412737225
SNA,l2,2,6,2-6,0,-0.06853153250908942,-0.10224913339973937,-0.1170863538124766,0.014837220412737225
SNA,l2,2,6,2-6,20,-0.3337700994770415,-0.20339910933830022,-0.21680184969964383,0.013402740361343604
SNA,l2,2,6,2-6,25,-0.30544437191754636,-0.19201763848375666,-0.20575152973013136,0.013733891246374696
SNA,l2,2,6,2-6,30,-0.3020274626369006,-0.18919857789933153,-0.20308628846014323,0.013887710560811683
SNA,l2,2,6,2-6,35,-0.26048114829450975,-0.17156894972733613,-0.18591890499938205,0.014349955272045918
SNA,l2,2,6,2-6,40,-0.19400668521706785,-0.14540624740456298,-0.1603789948914626,0.014972747486899607
SNA,l2,2,6,2-6,45,-0.1514866288982941,-0.12851787547124766,-0.14387832805523867,0.015360452583990991
SNA,l2,2,6,2-6,50,-0.1923418236246524,-0.1452101546597408,-0.16025584346252464,0.015045688802783843
SNA,l2,2,6,2-6,55,-0.28276061816724285,-0.18219819703073178,-0.19651552659626056,0.01431732956552878
SNA,l2,2,6,2-6,60,-0.31833377797553664,-0.19739001134970136,-0.21146574631369117,0.014075734963989816
SNA,l2,2,6,2-6,65,-0.3209346370817085,-0.19918391948662356,-0.21327185927288267,0.014087939786259085
SNA,l2,2,6,2-6,70,-0.3064207975847754,-0.19415674161679916,-0.20840591266683176,0.014249171050032601
SNA,l2,2,6,2-6,75,-0.2918880969927583,-0.1881411154140203,-0.20253340808585718,0.014392292671836913
SNA,l2,2,6,2-6,80,-0.2847001679726376,-0.1842418141768037,-0.1986575589038155,0.01441574472701177
SNA,l2,2,6,2-6,85,-0.2750623042719518,-0.1800397229168392,-0.19451262473652048,0.014472901819681283
SNA,l2,2,6,2-6,90,-0.26474839138400585,-0.17502760032819423,-0.18958928917449158,0.014561688846297329
SNA,l2,2,6,2-6,95,-0.2689483874856687,-0.17430580534748344,-0.18880452766441352,0.014498722316930071
SNA,l2,2,6,2-6,100,-0.26151530511274884,-0.16968497209095101,-0.18423811302422713,0.014553140933276153
SNA,l2,2,6,2-6,625,-0.16591046304221393,-0.10582104336581988,-0.12281489509167595,0.016993851725856074
SNA,l2,2,7,7-11,0,-0.12331724587471707,-0.10582104336581988,-0.12281489509167595,0.016993851725856074
SNA,l2,2,7,7-11,20,-0.3388675324439701,-0.19030041404096504,-0.20575003942342687,0.015449625382461817
