arm,seed,window,term,total,error,per_task,unit_median,delta,delta_error,signed_share,share_error
cap12_bfix,2,1-50,upstream_rotation,17.23728885822895,1.4766944343402678e-09,0.3517814052699786,17.117505548903942,-13.982584562907741,1.4295267102629287e-11,-1.2327684328085609,1.068700207293602e-10
cap12_bfix,2,1-50,self_growth,0.04018806151059261,2.3155947730111695e-11,0.000820164520624339,0.022420108684472827,-13.982584562907741,1.4295267102629287e-11,-0.0028741511506536043,1.6589950767638729e-12
cap12_bfix,2,1-50,self_rotation,1.6750488060725564,4.025099630883661e-10,0.03418466951168482,1.1410000309915493,-13.982584562907741,1.4295267102629287e-11,-0.11979536390690151,2.8909008485710225e-11
cap12_bfix,3,1-50,self,3.1214028850140507,3.729973686634806e-10,0.0637020996941643,2.5266933695284015,-12.860726309581576,1.470950901278233e-11,-0.24270813404127295,2.928044836891131e-11
cap12_bfix,3,1-50,upstream,16.493298180867573,7.131527088280255e-10,0.3365979220585219,17.158066741714258,-12.860726309581576,1.470950901278233e-11,-1.2824546439946891,5.691893291841176e-11
cap12_bfix,3,1-50,cross,-32.4754273754632,7.002226524626788e-10,-0.6627638239890449,-32.20062958009029,-12.860726309581576,1.470950901278233e-11,2.5251627780359622,5.7335032629778135e-11
cap12_bfix,3,1-50,bias,0.0,7.028234892895359e-16,0.0,0.0,-12.860726309581576,1.470950901278233e-11,-0.0,5.464881783284032e-17
cap12_bfix,3,1-50,upstream_growth,0.24722151797133943,7.567504148888912e-10,0.005045337101455907,0.3178189485316765,-12.860726309581576,1.470950901278233e-11,-0.019222982592138126,5.886395408387955e-11
cap12_bfix,3,1-50,upstream_rotation,16.246076662896236,1.5204097859915529e-09,0.331552584957066,17.35554935455484,-12.860726309581576,1.470950901278233e-11,-1.2632316614025512,1.196661113946725e-10
cap12_bfix,3,1-50,self_growth,0.02459667474048929,2.397939013333671e-11,0.0005019729538875365,0.018079001613531265,-12.860726309581576,1.470950901278233e-11,-0.0019125416518788777,1.866731694221893e-12
cap12_bfix,3,1-50,self_rotation,3.0968062102735625,4.124792538334599e-10,0.06320012674027678,2.4554714682034446,-12.860726309581576,1.470950901278233e-11,-0.24079559238939416,3.2348218333130605e-11
cap12_bfix,4,1-50,self,-0.3465063239315487,3.625547366632455e-10,-0.007071557631256095,-0.5949965020471623,-11.33583301307933,1.4243854837629433e-11,0.030567345472692502,3.2021481927838656e-11
cap12_bfix,4,1-50,upstream,12.237607240789739,6.869178961291612e-10,0.24974708654672936,11.915869230781377,-11.33583301307933,1.4243854837629433e-11,-1.0795507684940258,6.195364896460142e-11
cap12_bfix,4,1-50,cross,-23.226933929937527,6.804125139813561e-10,-0.4740190597946434,-22.96903783206197,-11.33583301307933,1.4243854837629433e-11,2.0489834230213337,6.259800354446095e-11
cap12_bfix,4,1-50,bias,0.0,7.050156860251117e-16,0.0,0.0,-11.33583301307933,1.4243854837629433e-11,-0.0,6.219354900628372e-17
cap12_bfix,4,1-50,upstream_growth,0.3258534195461433,7.284683394079731e-10,0.006650069786655985,0.17432896250657126,-11.33583301307933,1.4243854837629433e-11,-0.02874543222100857,6.429856725206744e-11
cap12_bfix,4,1-50,upstream_rotation,11.911753821243595,1.462779989970101e-09,0.24309701676007336,11.622222245216934,-11.33583301307933,1.4243854837629433e-11,-1.0508053362730172,1.3036085035918766e-10
cap12_bfix,4,1-50,self_growth,0.019928161921976023,2.2846543057061072e-11,0.0004066971820811433,0.015589906315069776,-11.33583301307933,1.4243854837629433e-11,-0.001757979488493067,2.0176360791317716e-12
cap12_bfix,4,1-50,self_rotation,-0.36643448585352417,4.0072991867038976e-10,-0.007478254813337228,-0.574659037156545,-11.33583301307933,1.4243854837629433e-11,0.03232532496118552,3.5391346725620044e-11
cap12_bfix,5,1-50,self,7.791716189488186,3.8410812782679426e-10,0.1590146161120038,7.341485399689247,-11.360227584181157,1.5325395828082884e-11,-0.685876768907162,3.473700882576388e-11
cap12_bfix,5,1-50,upstream,17.944286577935262,7.461305747267182e-10,0.36620993016194414,16.54584389391286,-11.360227584181157,1.5325395828082884e-11,-1.5795710468795756,6.78102716488232e-11
cap12_bfix,5,1-50,cross,-37.0962303516046,7.212334229590153e-10,-0.757065925542951,-37.2915325105551,-11.360227584181157,1.5325395828082884e-11,3.2654478157867373,6.789316640767254e-11
cap12_bfix,5,1-50,bias,0.0,7.241723973625124e-16,0.0,0.0,-11.360227584181157,1.5325395828082884e-11,-0.0,6.374629310876505e-17
cap12_bfix,5,1-50,upstream_growth,2.0264138785784005,8.19892613763657e-10,0.04135538527711021,1.8258465924420682,-11.360227584181157,1.5325395828082884e-11,-0.17837792980486877,7.241285837166177e-11
cap12_bfix,5,1-50,upstream_rotation,15.917872699356863,1.5907990565283838e-09,0.32485454488483395,15.253136334025207,-11.360227584181157,1.5325395828082884e-11,-1.401193117074707,1.419227432701477e-10
cap12_bfix,5,1-50,self_growth,-0.03846710605272691,2.537195443312144e-11,-0.0007850429806678961,-0.046088323307105834,-11.360227584181157,1.5325395828082884e-11,0.0033861210761562052,2.2379703365343177e-12
cap12_bfix,5,1-50,self_rotation,7.830183295540914,4.253411292573676e-10,0.15979965909267171,7.4994411854131044,-11.360227584181157,1.5325395828082884e-11,-0.6892628899833183,3.837117011709557e-11
cap12_bfix,6,1-50,self,-2.1663081194406075,3.719869640893559e-10,-0.04421036978450219,-1.175115145968801,-11.647095210294003,1.505690613696904e-11,0.1859955705973768,3.2178643316617316e-11
cap12_bfix,6,1-50,upstream,11.521326002468228,7.181511994470973e-10,0.23512910209118834,10.096287056678658,-11.647095210294003,1.505690613696904e-11,-0.9892016674067697,6.293816458038199e-11
cap12_bfix,6,1-50,cross,-21.002113093321626,6.968032846671595e-10,-0.4286145529249311,-20.757387565978334,-11.647095210294003,1.505690613696904e-11,1.803206096809393,6.215767178381664e-11
cap12_bfix,6,1-50,bias,0.0,7.333764405603539e-16,0.0,0.0,-11.647095210294003,1.505690613696904e-11,-0.0,6.296646737403894e-17
cap12_bfix,6,1-50,upstream_growth,-0.2241877119889967,7.61267877036915e-10,-0.004575259428346872,-0.054256786699442526,-11.647095210294003,1.505690613696904e-11,0.019248379784073014,6.538606487069404e-11
cap12_bfix,6,1-50,upstream_rotation,11.745513714457223,1.5254795543318124e-09,0.23970436151953517,11.724947349600239,-11.647095210294003,1.505690613696904e-11,-1.0084500471908424,1.322789045881995e-10
cap12_bfix,6,1-50,self_growth,0.06361337985891775,2.4333790425293256e-11,0.0012982322420187296,0.03377349489548674,-11.647095210294003,1.505690613696904e-11,-0.005461737773268532,2.0963196333490997e-12
cap12_bfix,6,1-50,self_rotation,-2.229921499299525,4.1179449275910154e-10,-0.04550860202652091,-1.2001099464274037,-11.647095210294003,1.505690613696904e-11,0.1914573083706453,3.5603512083040923e-11
cap12_bfix,7,1-50,self,-4.321145997912322,3.779264423783988e-10,-0.08818665301861882,-4.569201389327654,-26.34910837592159,1.8043704659606828e-11,0.1639959097007276,1.4455366399810461e-11
cap12_bfix,7,1-50,upstream,5.8834845888099006,7.341381434794347e-10,0.12007111405734491,7.033568799149922,-26.34910837592159,1.8043704659606828e-11,-0.2232897031986996,2.8014905081590895e-11
cap12_bfix,7,1-50,cross,-27.91144696681917,7.111682105517959e-10,-0.569621366669779,-29.16178079902924,-26.34910837592159,1.8043704659606828e-11,1.059293793497972,2.7715734562403128e-11
cap12_bfix,7,1-50,bias,0.0,6.235979025524127e-16,0.0,0.0,-26.34910837592159,1.8043704659606828e-11,-0.0,2.3666755385267534e-17
cap12_bfix,7,1-50,upstream_growth,-8.261930067717142,7.885661786089576e-10,-0.1686108177085131,-8.120976086078159,-26.34910837592159,1.8043704659606828e-11,0.31355634315380027,3.014237911153742e-11
cap12_bfix,7,1-50,upstream_rotation,14.145414656527041,1.5615074035099274e-09,0.288681931765858,15.017478900427255,-26.34910837592159,1.8043704659606828e-11,-0.5368460463524998,5.962993673483712e-11
cap12_bfix,7,1-50,self_growth,0.1133242436885907,2.4827060644373357e-11,0.002312739667114096,0.04897623886985016,-26.34910837592159,1.8043704659606828e-11,-0.004300875842620503,9.451810134930117e-13
cap12_bfix,7,1-50,self_rotation,-4.434470241600911,4.1840403919151773e-10,-0.09049939268573287,-4.6863956205614645,-26.34910837592159,1.8043704659606828e-11,0.16829678554334804,1.5994515753539918e-11
cap12_bfix,8,1-50,self,2.147993628019614,3.931128792255234e-10,0.043836604653461515,1.8999191930827921,-17.265525624603143,1.6580263238528176e-11,-0.12440939677844223,2.2888145246265436e-11
cap12_bfix,8,1-50,upstream,15.709923530488766,7.62374378640089e-10,0.3206106842956891,15.075465462692485,-17.265525624603143,1.6580263238528176e-11,-0.9099012605849853,4.502976289968329e-11
cap12_bfix,8,1-50,cross,-35.12344278311153,7.385336942347392e-10,-0.7168049547573782,-34.39719630374505,-17.265525624603143,1.6580263238528176e-11,2.0343106573634278,4.47288438660986e-11
cap12_bfix,8,1-50,bias,0.0,7.596270479688029e-16,0.0,0.0,-17.265525624603143,1.6580263238528176e-11,-0.0,4.399675193711303e-17
cap12_bfix,8,1-50,upstream_growth,0.8657063114662839,8.324154332746466e-10,0.017667475744209876,1.9779450752274197,-17.265525624603143,1.6580263238528176e-11,-0.050140744642761644,4.8260730327603956e-11
cap12_bfix,8,1-50,upstream_rotation,14.844217219022482,1.6268835632448325e-09,0.3029432085514792,12.976583273618079,-17.265525624603143,1.6580263238528176e-11,-0.8597605159422237,9.50530150453917e-11
cap12_bfix,8,1-50,self_growth,0.037640185508235134,2.6094853533848545e-11,0.0007681670511884721,0.015237165729338142,-17.265525624603143,1.6580263238528176e-11,-0.0021800775908379167,1.5134786244719879e-12
cap12_bfix,8,1-50,self_rotation,2.110353442511381,4.354564854474032e-10,0.04306843760227308,1.9711799358475577,-17.265525624603143,1.6580263238528176e-11,-0.12222931918760442,2.5338545929253986e-11
cap12_bfix,9,1-50,self,0.9817085979131673,3.9169025130044895e-10,0.02003486934516668,-0.11401177239100901,-13.932436551246957,1.5373973152348636e-11,-0.07046208997989689,2.8191310337378678e-11
cap12_bfix,9,1-50,upstream,15.451216291248368,7.420842531098675e-10,0.31533094471935447,14.96740801982202,-13.932436551246957,1.5373973152348636e-11,-1.1090103467842802,5.448694211132149e-11
cap12_bfix,9,1-50,cross,-30.36536144040848,7.347562357847285e-10,-0.6197012538858874,-29.958949499116294,-13.932436551246957,1.5373973152348636e-11,2.1794724367641765,5.514231160652623e-11
cap12_bfix,9,1-50,bias,0.0,7.829419236516849e-16,0.0,0.0,-13.932436551246957,1.5373973152348636e-11,-0.0,5.619562097216054e-17
cap12_bfix,9,1-50,upstream_growth,0.7313531525437574,7.942254457685889e-10,0.014925574541709336,0.7643698827514351,-13.932436551246957,1.5373973152348636e-11,-0.05249283927141238,5.7063425162088485e-11
cap12_bfix,9,1-50,upstream_rotation,14.71986313870461,1.5787193112425631e-09,0.3004053701776451,15.273256155101581,-13.932436551246957,1.5373973152348636e-11,-1.0565175075128679,1.144784554665825e-10
cap12_bfix,9,1-50,self_growth,-0.0006598550888463725,2.5192890350137243e-11,-1.3466430384619847e-05,0.023655969359589676,-13.932436551246957,1.5373973152348636e-11,4.7361069000333275e-05,1.8082708260366803e-12
cap12_bfix,9,1-50,self_rotation,0.9823684530020157,4.331993734712368e-10,0.020048335775551342,-0.010517164484951103,-13.932436551246957,1.5373973152348636e-11,-0.07050945104889736,3.117067796049414e-11
cap12_bfix,0,30-50,self,6.586184375892402,1.5557216327870972e-10,0.3293092187946201,6.454381367426218,1.160292754703593,1.636775528253445e-11,,
cap12_bfix,0,30-50,upstream,6.4619508142835445,2.992471873123181e-10,0.32309754071417723,6.119968322003988,1.160292754703593,1.636775528253445e-11,,
cap12_bfix,0,30-50,cross,-11.887842435472352,2.919559847332631e-10,-0.5943921217736177,-11.378136827565733,1.160292754703593,1.636775528253445e-11,,
cap12_bfix,0,30-50,bias,0.0,3.003476958863372e-16,0.0,0.0,1.160292754703593,1.636775528253445e-11,,
cap12_bfix,0,30-50,upstream_growth,0.7139208578861025,3.237670711550858e-10,0.03569604289430513,0.6869808172572919,1.160292754703593,1.636775528253445e-11,,
cap12_bfix,0,30-50,upstream_rotation,5.748029956397442,6.371252165022938e-10,0.2874014978198721,5.923679495402711,1.160292754703593,1.636775528253445e-11,,
cap12_bfix,0,30-50,self_growth,0.013519006445882881,1.0236295145184106e-11,0.0006759503222941441,0.002329344328324255,1.160292754703593,1.636775528253445e-11,,
cap12_bfix,0,30-50,self_rotation,6.572665369446522,1.7221870923110035e-10,0.3286332684723261,6.679768712569654,1.160292754703593,1.636775528253445e-11,,
cap12_bfix,1,30-50,self,6.122223569959084,1.6507480326122011e-10,0.3061111784979542,6.896902660108305,0.3802075744132766,1.697273829694124e-11,,
cap12_bfix,1,30-50,upstream,11.000650227242636,3.181797909455019e-10,0.5500325113621318,10.752113453879186,0.3802075744132766,1.697273829694124e-11,,
cap12_bfix,1,30-50,cross,-16.742666222788444,3.096852826399746e-10,-0.8371333111394221,-15.71330521187015,0.3802075744132766,1.697273829694124e-11,,
cap12_bfix,1,30-50,bias,0.0,2.518665695553346e-16,0.0,0.0,0.3802075744132766,1.697273829694124e-11,,
cap12_bfix,1,30-50,upstream_growth,1.4771961504348605,3.3506302256523436e-10,0.07385980752174302,1.3891894557607256,0.3802075744132766,1.697273829694124e-11,,
cap12_bfix,1,30-50,upstream_rotation,9.523454076807777,6.776851537994756e-10,0.47617270384038884,9.120462092112948,0.3802075744132766,1.697273829694124e-11,,
cap12_bfix,1,30-50,self_growth,-0.052912331527074245,1.1044639558587864e-11,-0.002645616576353712,-0.0026319398252921955,0.3802075744132766,1.697273829694124e-11,,
cap12_bfix,1,30-50,self_rotation,6.175135901486158,1.8284090612338048e-10,0.30875679507430787,6.926026700197917,0.3802075744132766,1.697273829694124e-11,,
cap12_bfix,2,30-50,self,5.413700298061056,1.492255579497027e-10,0.2706850149030528,4.114086862311597,-2.0988724464369595,1.4562264982346323e-11,-2.579337447233318,8.899404758734167e-11
cap12_bfix,2,30-50,upstream,8.110489435851715,2.806841633009922e-10,0.4055244717925858,7.367408496404892,-2.0988724464369595,1.4562264982346323e-11,-3.864212639324539,1.6054179601172727e-10
cap12_bfix,2,30-50,cross,-15.623062180349736,2.8093381761898215e-10,-0.7811531090174868,-15.366404969291985,-2.0988724464369595,1.4562264982346323e-11,7.44355008655786,1.8549507453907804e-10
cap12_bfix,2,30-50,bias,0.0,2.753216089050286e-16,0.0,0.0,-2.0988724464369595,1.4562264982346323e-11,-0.0,1.3117596039450814e-16
cap12_bfix,2,30-50,upstream_growth,0.21340451421270346,3.005532155314933e-10,0.010670225710635172,0.12432298373513899,-2.0988724464369595,1.4562264982346323e-11,-0.10167579005335861,1.4390291774806416e-10
cap12_bfix,2,30-50,upstream_rotation,7.897084921639016,5.990152030592737e-10,0.3948542460819508,7.083360314005354,-2.0988724464369595,1.4562264982346323e-11,-3.7625368492711826,3.1150398850163185e-10
cap12_bfix,2,30-50,self_growth,0.047256625571158464,9.397576252301563e-12,0.0023628312785579234,0.039492420252848846,-2.0988724464369595,1.4562264982346323e-11,-0.022515244149963087,4.633656736440709e-12
cap12_bfix,2,30-50,self_rotation,5.366443672489899,1.6477219834148004e-10,0.26832218362449495,4.160964321187487,-2.0988724464369595,1.4562264982346323e-11,-2.5568222030833554,9.624497044343277e-11
cap12_bfix,3,30-50,self,7.060650823770809,1.5028192997031545e-10,0.35303254118854044,6.2964254608253,1.7913144989710903,1.5256219896469615e-11,,
cap12_bfix,3,30-50,upstream,7.135909660438776,2.8486925768468185e-10,0.3567954830219388,6.0823113901235,1.7913144989710903,1.5256219896469615e-11,,
cap12_bfix,3,30-50,cross,-12.405245985238496,2.8230470371291577e-10,-0.6202622992619248,-11.693829293086612,1.7913144989710903,1.5256219896469615e-11,,
cap12_bfix,3,30-50,bias,0.0,2.868667303222586e-16,0.0,0.0,1.7913144989710903,1.5256219896469615e-11,,
cap12_bfix,3,30-50,upstream_growth,0.7151190661007122,2.9941970910080653e-10,0.03575595330503561,0.8794859256699633,1.7913144989710903,1.5256219896469615e-11,,
cap12_bfix,3,30-50,upstream_rotation,6.420790594338063,6.065219024616e-10,0.3210395297169032,5.554286188428621,1.7913144989710903,1.5256219896469615e-11,,
cap12_bfix,3,30-50,self_growth,-0.021381664904036656,9.573047749305267e-12,-0.0010690832452018328,-0.014002729209020163,1.7913144989710903,1.5256219896469615e-11,,
cap12_bfix,3,30-50,self_rotation,7.082032488674847,1.660816623035315e-10,0.3541016244337424,6.298396610051455,1.7913144989710903,1.5256219896469615e-11,,
cap12_bfix,4,30-50,self,6.61975724433068,1.4840089504239583e-10,0.330987862216534,6.539016032290663,3.132724534711758,1.47366573993249e-11,,
cap12_bfix,4,30-50,upstream,6.288506256645784,2.8054439151023163e-10,0.3144253128322892,5.515346831922296,3.132724534711758,1.47366573993249e-11,,
cap12_bfix,4,30-50,cross,-9.775538966264705,2.786553631902438e-10,-0.48877694831323526,-8.392071367976293,3.132724534711758,1.47366573993249e-11,,
cap12_bfix,4,30-50,bias,0.0,2.8776150450004475e-16,0.0,0.0,3.132724534711758,1.47366573993249e-11,,
cap12_bfix,4,30-50,upstream_growth,0.7004186572396486,2.965928134580933e-10,0.03502093286198243,0.724822894819773,3.132724534711758,1.47366573993249e-11,,
cap12_bfix,4,30-50,upstream_rotation,5.588087599406134,5.969520671213946e-10,0.2794043799703067,4.695971079116466,3.132724534711758,1.47366573993249e-11,,
cap12_bfix,4,30-50,self_growth,-0.04016123384519437,9.36357319221928e-12,-0.0020080616922597185,-0.02468935978040946,3.132724534711758,1.47366573993249e-11,,
cap12_bfix,4,30-50,self_rotation,6.659918478175872,1.640475279382519e-10,0.33299592390879357,6.635288699017927,3.132724534711758,1.47366573993249e-11,,
cap12_bfix,5,30-50,self,8.448052305498532,1.5645771582412746e-10,0.4224026152749266,8.539886758769562,1.780695427765853,1.629166178610457e-11,,
cap12_bfix,5,30-50,upstream,8.094580966992536,2.989864024243469e-10,0.4047290483496268,7.976133155614757,1.780695427765853,1.629166178610457e-11,,
cap12_bfix,5,30-50,cross,-14.76193784472522,2.9393942616911794e-10,-0.738096892236261,-14.175148982873896,1.780695427765853,1.629166178610457e-11,,
cap12_bfix,5,30-50,bias,0.0,2.9558057035204496e-16,0.0,0.0,1.780695427765853,1.629166178610457e-11,,
cap12_bfix,5,30-50,upstream_growth,1.3238777552880194,3.220911863716547e-10,0.06619388776440097,1.4632831199051992,1.780695427765853,1.629166178610457e-11,,
cap12_bfix,5,30-50,upstream_rotation,6.77070321170452,6.370999360520483e-10,0.338535160585226,6.160444931474691,1.780695427765853,1.629166178610457e-11,,
