arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,gate_zero_frac_l1,sink_ratio_l1,p_pos_l1,fold_mean_l1,onesided_frac_l1,skew_l1,bias_over_sd_l1,bias_share_l1,abs_zbar_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,gate_zero_frac_l2,sink_ratio_l2,p_pos_l2,fold_mean_l2,onesided_frac_l2,skew_l2,bias_over_sd_l2,bias_share_l2,abs_zbar_l2,r_a1,w_norm_l1,w_norm_l2,w_norm_l3,s_l1,s_l2
CS,raw,8,8,0.001,28,none,0.1203854167,0.1208333373,0.1208333373,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56893847,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.4140501,4.411786556,-13.82043362,0,0,1,-2.389126539,0,0,1,-0.8049185872,0.06529861689,-2.662768148e+11,13.82043362,0.6883199811,14.53116512,4.586557388,15.58906937,23.22437286,2.64697796e-22
CS,raw,8,8,0.001,29,none,0.1067875,0.1091666669,0.1091666669,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56637428,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.4346323,4.421256065,-13.85612869,0,0,1,-2.390024424,0,0,1,-0.805564642,0.06515875459,-2.662768148e+11,13.85612869,0.6882973313,14.53116512,4.586557388,15.58906937,23.17142487,2.64697796e-22
CS,raw,8,8,0.001,30,none,0.11475,0.1150000021,0.1150000021,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56807106,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.44784069,4.42065239,-13.8650198,0,0,1,-2.387751579,0,0,1,-0.8050389886,0.06516765803,-2.662768148e+11,13.8650198,0.6882591248,14.53116512,4.586557388,15.58906937,23.14517784,2.64697796e-22
CS,raw,8,8,0.001,31,none,0.1138166667,0.1141666695,0.1141666695,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56703015,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.43859196,4.413876057,-13.84842491,0,0,1,-2.390586376,0,0,1,-0.8044567704,0.06526770443,-2.662768148e+11,13.84842491,0.6882657409,14.53116512,4.586557388,15.58906937,23.19913864,2.64697796e-22
CS,raw,8,8,0.001,32,none,0.1139375,0.1141666695,0.1141666695,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56907323,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.41418743,4.407844067,-13.80609703,0,0,1,-2.390811682,0,0,1,-0.8038839698,0.06535702199,-2.662768148e+11,13.80609703,0.6882475615,14.53116512,4.586557388,15.58906937,23.25852585,2.64697796e-22
CS,raw,8,8,0.001,33,none,0.1129354167,0.113333337,0.113333337,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56831264,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.42197418,4.412320137,-13.84581375,0,0,1,-2.392320395,0,0,1,-0.8043236732,0.06529071927,-2.662768148e+11,13.84581375,0.6881943345,14.53116512,4.586557388,15.58906937,23.21049881,2.64697796e-22
CS,raw,8,8,0.001,34,none,0.1136229167,0.1141666695,0.1141666695,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56681218,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.41774178,4.414853573,-13.82960033,0,0,1,-2.387748241,0,0,1,-0.8047595024,0.0652532503,-2.662768148e+11,13.82960033,0.6882451177,14.53116512,4.586557388,15.58906937,23.19019508,2.64697796e-22
CS,raw,8,8,0.001,35,none,0.10966875,0.1099999994,0.1099999994,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56386447,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.43456078,4.419227123,-13.85447311,0,0,1,-2.390004396,0,0,1,-0.806317389,0.06518866867,-2.662768148e+11,13.85447311,0.688223958,14.53116512,4.586557388,15.58906937,23.15415001,2.64697796e-22
CS,raw,8,8,0.001,36,none,0.1131083333,0.113333337,0.113333337,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56592587,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.41204071,4.412090778,-13.81344795,0,0,1,-2.391133308,0,0,1,-0.8055977225,0.06529410928,-2.662768148e+11,13.81344795,0.688308537,14.53116512,4.586557388,15.58906937,23.21257401,2.64697796e-22
CS,raw,8,8,0.001,37,none,0.1180104167,0.1183333397,0.1183333397,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56396281,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.45201874,4.432328224,-13.87791061,0,0,1,-2.388747692,0,0,1,-0.8058490753,0.0649959892,-2.662768148e+11,13.87791061,0.688303709,14.53116512,4.586557388,15.58906937,23.09243584,2.64697796e-22
CS,raw,8,8,0.001,38,none,0.10571875,0.1075000018,0.1075000018,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56633698,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.44247055,4.426567078,-13.85835934,0,0,1,-2.388455629,0,0,1,-0.8067418337,0.0650805831,-2.662768148e+11,13.85835934,0.6881564856,14.53116512,4.586557388,15.58906937,23.13378143,2.64697796e-22
CS,raw,8,8,0.001,39,none,0.113725,0.1141666695,0.1141666695,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56843448,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.4066782,4.410991192,-13.82180977,0,0,1,-2.389262915,0,0,1,-0.8058539033,0.0653103888,-2.662768148e+11,13.82180977,0.6883130074,14.53116512,4.586557388,15.58906937,23.23894501,2.64697796e-22
CS,raw,8,8,0.001,40,none,0.1123583333,0.1125000045,0.1125000045,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56753323,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.44908619,4.429795742,-13.85916328,0,0,1,-2.390519619,0,0,1,-0.8054901958,0.06503314525,-2.662768148e+11,13.85916328,0.6883535385,14.53116512,4.586557388,15.58906937,23.16461372,2.64697796e-22
CS,raw,8,8,0.001,41,none,0.1121354167,0.1125000045,0.1125000045,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56626577,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.41726208,4.413503647,-13.83393955,0,0,1,-2.388871431,0,0,1,-0.8054920435,0.06527321041,-2.662768148e+11,13.83393955,0.6882685423,14.53116512,4.586557388,15.58906937,23.17585182,2.64697796e-22
CS,raw,8,8,0.001,42,none,0.1146583333,0.1150000021,0.1150000021,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56571204,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.4362793,4.413600922,-13.8446846,0,0,1,-2.387548447,0,0,1,-0.8065459132,0.06527177244,-2.662768148e+11,13.8446846,0.6882641315,14.53116512,4.586557388,15.58906937,23.17028999,2.64697796e-22
CS,raw,8,8,0.001,43,none,0.1111895833,0.1116666719,0.1116666719,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56483664,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.42387676,4.417527676,-13.84232426,0,0,1,-2.390504122,0,0,1,-0.8062847853,0.06521374732,-2.662768148e+11,13.84232426,0.6882945299,14.53116512,4.586557388,15.58906937,23.15397072,2.64697796e-22
CS,raw,8,8,0.001,44,none,0.1089,0.1091666669,0.1091666669,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56495754,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.43721199,4.41958046,-13.84492397,0,0,1,-2.387584686,0,0,1,-0.8057281375,0.06518346071,-2.662768148e+11,13.84492397,0.688174963,14.53116512,4.586557388,15.58906937,23.13817215,2.64697796e-22
CS,raw,8,8,0.001,45,none,0.109775,0.1099999994,0.1099999994,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56743588,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.44632053,4.418067455,-13.83391666,0,0,1,-2.389163256,0,0,1,-0.8055796623,0.06520578265,-2.662768148e+11,13.83391666,0.6883126497,14.53116512,4.586557388,15.58906937,23.17834663,2.64697796e-22
CS,raw,8,8,0.001,46,none,0.1154020833,0.1158333346,0.1158333346,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56860625,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.4158926,4.412210464,-13.81133842,0,0,1,-2.391096115,0,0,1,-0.8054656386,0.0652923435,-2.662768148e+11,13.81133842,0.6883336902,14.53116512,4.586557388,15.58906937,23.22793198,2.64697796e-22
CS,raw,8,8,0.001,47,none,0.1164354167,0.1166666672,0.1166666672,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56729936,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.45359039,4.422850609,-13.8594389,0,0,1,-2.393210411,0,0,1,-0.8067843914,0.06513526291,-2.662768148e+11,13.8594389,0.6884435415,14.53116512,4.586557388,15.58906937,23.17366791,2.64697796e-22
CS,raw,8,8,0.001,48,none,0.1102625,0.1116666719,0.1116666719,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56605272,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.45321846,4.417200565,-13.85045433,0,0,1,-2.389886856,0,0,1,-0.8062962294,0.06521858275,-2.662768148e+11,13.85045433,0.6881293654,14.53116512,4.586557388,15.58906937,23.15267563,2.64697796e-22
CS,raw,8,8,0.001,49,none,0.1146479167,0.1150000021,0.1150000021,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.5678626,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.44325542,4.428719521,-13.84285641,0,0,1,-2.391162634,0,0,1,-0.8053485751,0.06504894793,-2.662768148e+11,13.84285641,0.6884079576,14.53116512,4.586557388,15.58906937,23.18364906,2.64697796e-22
CS,raw,8,8,0.001,50,none,0.1248020833,0.125,0.125,0,0,0.4124808609,24.94955444,-0.4629787803,0.5074999928,59.56809554,0.4931916595,0.01292434428,0.5074999928,0.4834583104,0,-0.01762666926,0.01762652583,1.000000715,1.217794299,1,1,-10.43437481,4.421034813,-13.84763908,0,0,1,-2.389116049,0,0,1,-0.805554986,0.06516201794,-2.662768148e+11,13.84763908,0.6881482601,14.53116512,4.586557388,15.58906937,23.16831779,2.64697796e-22
CS,raw,9,9,0.001,1,none,0.9813375,1,1,0,0,0.2830506265,12.25505161,-0.3100677729,0.5099999905,69.89342428,0.4899083376,0.01968157478,0.5099999905,0.4797416627,0,-0.06915842742,0.02271537296,0.9999995232,0.8040457368,0.01999999955,0.01999999955,4.597522259,2.492955446,-1.890390038,0.9883333445,24.40368464,0.04481666535,1.860384583,0.9883333445,0.0248166658,0.4399999976,0.4319374561,0.09533736855,0.05237243325,6.25361681,0.6822322607,9.568424225,3.423950195,7.51403141,9.758938789,5.177168846
CS,raw,9,9,0.001,2,none,0.9735458333,1,1,0,0,0.1667334735,13.5944643,-0.4503504038,0.5058333278,71.58450701,0.4964750111,0.0122032417,0.5058333278,0.4818750024,0,0.0005329100532,0.01659624092,0.9999998212,0.7696166635,0.04999999702,0.04999999702,0.6360795498,2.357448578,-6.565073013,0.6191666722,65.07925056,0.4620250165,0.2643147409,0.6191666722,0.1813749969,0.1299999952,-0.03488531709,0.06508082151,0.3661493659,8.417675018,0.6773813367,10.98082352,3.351928473,8.613983154,10.76699066,3.0219419
CS,raw,9,9,0.001,3,none,0.5234833333,0.6616666913,0.6616666913,0,0,0.28227368,19.76167297,-0.4082634449,0.5049999952,61.29829966,0.4979999959,0.01106971595,0.5049999952,0.4813166559,0,-0.02675260603,0.01545565482,1.000000358,0.9302461743,0.5500000119,0.5500000119,-6.707372665,3.162240982,-9.150807381,0,43.86257697,0.9711833596,-2.200382471,0,0.02881666645,0.7400000095,-0.7716670632,0.0492993556,-1.045608858e+11,9.150807381,0.6840313077,11.83392525,3.533409834,13.56891155,17.83894348,0.2780221999
CS,raw,9,9,0.001,4,none,0.1261270833,0.1258333325,0.1258333325,0,0,0.3047096729,21.31333923,-0.4258987308,0.4991666675,59.82807675,0.5004416704,0.01042562071,0.4991666675,0.4812916815,0,0.01020391472,0.01519597974,0.9999998808,0.9797552824,0.8899999857,0.8899999857,-8.057572365,3.596362591,-11.30613995,0,10.95755785,0.9998000264,-2.257284403,0,0.0001999999949,1,-0.8747273088,0.05316986889,-1.697141883e+11,11.30613995,0.6849745512,12.21857548,3.58062315,13.57556057,19.50496292,0.01989025995
CS,raw,9,9,0.001,5,none,0.11545,0.1158333346,0.1158333346,0,0,0.3533506989,24.48167801,-0.5779274106,0.5033333302,58.05692335,0.4982500076,0.01189043745,0.5033333302,0.4821833372,0,-0.02703706548,0.01519945078,0.999999702,1.108110785,0.9899999499,0.9899999499,-8.439124107,3.588823318,-11.38584328,0,1,0.9999916553,-2.337825775,0,8.333333426e-06,1,-0.7968201637,0.05682023615,-1.853816177e+11,11.38584328,0.6876290441,12.81328678,3.58062315,13.54973125,22.31476974,0.001231254428
CS,raw,9,9,0.001,6,none,0.1171833333,0.1174999997,0.1174999997,0,0,0.3533506989,24.48167801,-0.5779274106,0.5033333302,58.06083484,0.4982500076,0.01189044211,0.5033333302,0.4821833372,0,-0.02703706548,0.01519945078,0.9999998212,1.108110666,1,1,-8.424242973,3.581796885,-11.36407375,0,0,1,-2.343259096,0,0,1,-0.796967566,0.05702038482,-1.85699287e+11,11.36407375,0.6878014803,12.81328678,3.58062315,13.54973125,22.38487816,2.64697796e-22
CS,raw,9,9,0.001,7,none,0.11561875,0.1158333346,0.1158333346,0,0,0.3533506989,24.48167801,-0.5779274106,0.5033333302,58.05992036,0.4982500076,0.01189044211,0.5033333302,0.4821833372,0,-0.02703706548,0.01519945078,0.9999998212,1.108110666,1,1,-8.429306984,3.58790493,-11.38698101,0,0,1,-2.340922832,0,0,1,-0.7995189428,0.05692331493,-1.85699287e+11,11.38698101,0.6877188087,12.81328678,3.58062315,13.54973125,22.33378983,2.64697796e-22
CS,raw,9,9,0.001,8,none,0.1213791667,0.1216666698,0.1216666698,0,0,0.3533506989,24.48167801,-0.5779274106,0.5033333302,58.06126024,0.4982500076,0.01189044211,0.5033333302,0.4821833372,0,-0.02703706548,0.01519945078,0.9999998212,1.108110666,1,1,-8.415548325,3.582741261,-11.34417629,0,0,1,-2.34055686,0,0,1,-0.795504272,0.057005357,-1.85699287e+11,11.34417629,0.6878367662,12.81328678,3.58062315,13.54973125,22.39851379,2.64697796e-22
CS,raw,9,9,0.001,9,none,0.1020020833,0.1083333343,0.1083333343,0,0,0.3533506989,24.48167801,-0.5779274106,0.5033333302,58.05602646,0.4982500076,0.01189044211,0.5033333302,0.4821833372,0,-0.02703706548,0.01519945078,0.9999998212,1.108110666,1,1,-8.438944817,3.586462975,-11.37442207,0,0,1,-2.336625814,0,0,1,-0.8089948297,0.05694620311,-1.85699287e+11,11.37442207,0.6875520945,12.81328678,3.58062315,13.54973125,22.32301521,2.64697796e-22
CS,raw,9,9,0.001,10,none,0.1098145833,0.1099999994,0.1099999994,0,0,0.3533506989,24.48167801,-0.5779274106,0.5033333302,58.05967611,0.4982500076,0.01189044211,0.5033333302,0.4821833372,0,-0.02703706548,0.01519945078,0.9999998212,1.108110666,1,1,-8.4355793,3.592254877,-11.36773586,0,0,1,-2.337902784,0,0,1,-0.8011596799,0.05685438961,-1.85699287e+11,11.36773586,0.6876476407,12.81328678,3.58062315,13.54973125,22.3414402,2.64697796e-22
CS,raw,9,9,0.001,11,none,0.1093208333,0.1108333394,0.1108333394,0,0,0.3533506989,24.48167801,-0.5779274106,0.5033333302,58.05862087,0.4982500076,0.01189044211,0.5033333302,0.4821833372,0,-0.02703706548,0.01519945078,0.9999998212,1.108110666,1,1,-8.453683853,3.590210438,-11.38765526,0,0,1,-2.34168148,0,0,1,-0.8023867607,0.05688676611,-1.85699287e+11,11.38765526,0.6877368093,12.81328678,3.58062315,13.54973125,22.30220222,2.64697796e-22
CS,raw,9,9,0.001,12,none,0.1094208333,0.1108333394,0.1108333394,0,0,0.3533506989,24.48167801,-0.5779274106,0.5033333302,58.06215785,0.4982500076,0.01189044211,0.5033333302,0.4821833372,0,-0.02703706548,0.01519945078,0.9999998212,1.108110666,1,1,-8.418372154,3.578674793,-11.3534317,0,0,1,-2.343581438,0,0,1,-0.791883111,0.05707013234,-1.85699287e+11,11.3534317,0.6878290176,12.81328678,3.58062315,13.54973125,22.40355492,2.64697796e-22
CS,raw,9,9,0.001,13,none,0.1275,0.1274999976,0.1274999976,0,0,0.3533506989,24.48167801,-0.5779274106,0.5033333302,58.05869225,0.4982500076,0.01189044211,0.5033333302,0.4821833372,0,-0.02703706548,0.01519945078,0.9999998212,1.108110666,1,1,-8.435673714,3.587513685,-11.36815166,0,0,1,-2.342109203,0,0,1,-0.7997360229,0.05692952499,-1.85699287e+11,11.36815166,0.6877765059,12.81328678,3.58062315,13.54973125,22.36491966,2.64697796e-22
CS,raw,9,9,0.001,14,none,0.1254145833,0.1258333325,0.1258333325,0,0,0.3533506989,24.48167801,-0.5779274106,0.5033333302,58.06145889,0.4982500076,0.01189044211,0.5033333302,0.4821833372,0,-0.02703706548,0.01519945078,0.9999998212,1.108110666,1,1,-8.43135643,3.583573818,-11.35412598,0,0,1,-2.33805728,0,0,1,-0.8009631038,0.05699211359,-1.85699287e+11,11.35412598,0.6875819564,12.81328678,3.58062315,13.54973125,22.35970306,2.64697796e-22
CS,raw,9,9,0.001,15,none,0.1076958333,0.113333337,0.113333337,0,0,0.3533506989,24.48167801,-0.5779274106,0.5033333302,58.05958248,0.4982500076,0.01189044211,0.5033333302,0.4821833372,0,-0.02703706548,0.01519945078,0.9999998212,1.108110666,1,1,-8.436184883,3.581880808,-11.36675835,0,0,1,-2.342885017,0,0,1,-0.795080483,0.05701905489,-1.85699287e+11,11.36675835,0.687897563,12.81328678,3.58062315,13.54973125,22.35925484,2.64697796e-22
CS,raw,9,9,0.001,16,none,0.1083354167,0.1083333343,0.1083333343,0,0,0.3533506989,24.48167801,-0.5779274106,0.5033333302,58.06096577,0.4982500076,0.01189044211,0.5033333302,0.4821833372,0,-0.02703706548,0.01519945078,0.9999998212,1.108110666,1,1,-8.401429176,3.565791368,-11.31966496,0,0,1,-2.345035791,0,0,1,-0.7932062149,0.05727633089,-1.85699287e+11,11.31966496,0.6879740357,12.81328678,3.58062315,13.54973125,22.45675659,2.64697796e-22
CS,raw,9,9,0.001,17,none,0.1068229167,0.1083333343,0.1083333343,0,0,0.3533506989,24.48167801,-0.5779274106,0.5033333302,58.05988139,0.4982500076,0.01189044211,0.5033333302,0.4821833372,0,-0.02703706548,0.01519945078,0.9999998212,1.108110666,1,1,-8.435935974,3.588089228,-11.3688097,0,0,1,-2.339463949,0,0,1,-0.7997172475,0.0569203943,-1.85699287e+11,11.3688097,0.6876111627,12.81328678,3.58062315,13.54973125,22.36359596,2.64697796e-22
CS,raw,9,9,0.001,18,none,0.1032666667,0.1116666719,0.1116666719,0,0,0.3533506989,24.48167801,-0.5779274106,0.5033333302,58.05944765,0.4982500076,0.01189044211,0.5033333302,0.4821833372,0,-0.02703706548,0.01519945078,0.9999998212,1.108110666,1,1,-8.429606438,3.579364777,-11.35681057,0,0,1,-2.33981657,0,0,1,-0.8044723868,0.05705913529,-1.85699287e+11,11.35681057,0.6876184344,12.81328678,3.58062315,13.54973125,22.37906647,2.64697796e-22
CS,raw,9,9,0.001,19,none,0.1038645833,0.1041666716,0.1041666716,0,0,0.3533506989,24.48167801,-0.5779274106,0.5033333302,58.06033411,0.4982500076,0.01189044211,0.5033333302,0.4821833372,0,-0.02703706548,0.01519945078,0.9999998212,1.108110666,1,1,-8.447299957,3.595302582,-11.39675426,0,0,1,-2.338327885,0,0,1,-0.7999149561,0.05680618808,-1.85699287e+11,11.39675426,0.687679112,12.81328678,3.58062315,13.54973125,22.31679344,2.64697796e-22
CS,raw,9,9,0.001,20,none,0.1141666667,0.1141666695,0.1141666695,0,0,0.3533506989,24.48167801,-0.5779274106,0.5033333302,58.05756151,0.4982500076,0.01189044211,0.5033333302,0.4821833372,0,-0.02703706548,0.01519945078,0.9999998212,1.108110666,1,1,-8.44432354,3.584886074,-11.36442852,0,0,1,-2.33790493,0,0,1,-0.8073517084,0.05697125569,-1.85699287e+11,11.36442852,0.6875023842,12.81328678,3.58062315,13.54973125,22.32817841,2.64697796e-22
CS,raw,9,9,0.001,21,none,0.11945,0.1200000048,0.1200000048,0,0,0.3533506989,24.48167801,-0.5779274106,0.5033333302,58.05832008,0.4982500076,0.01189044211,0.5033333302,0.4821833372,0,-0.02703706548,0.01519945078,0.9999998212,1.108110666,1,1,-8.438130379,3.592809439,-11.38164234,0,0,1,-2.337846994,0,0,1,-0.8069904447,0.05684561282,-1.85699287e+11,11.38164234,0.6875600815,12.81328678,3.58062315,13.54973125,22.33444786,2.64697796e-22
CS,raw,9,9,0.001,22,none,0.1091479167,0.1150000021,0.1150000021,0,0,0.3533506989,24.48167801,-0.5779274106,0.5033333302,58.06282946,0.4982500076,0.01189044211,0.5033333302,0.4821833372,0,-0.02703706548,0.01519945078,0.9999998212,1.108110666,1,1,-8.438036919,3.582790375,-11.36602116,0,0,1,-2.345272779,0,0,1,-0.7925015092,0.05700457841,-1.85699287e+11,11.36602116,0.6878884435,12.81328678,3.58062315,13.54973125,22.37900925,2.64697796e-22
CS,raw,9,9,0.001,23,none,0.1121479167,0.1125000045,0.1125000045,0,0,0.3533506989,24.48167801,-0.5779274106,0.5033333302,58.0608193,0.4982500076,0.01189044211,0.5033333302,0.4821833372,0,-0.02703706548,0.01519945078,0.9999998212,1.108110666,1,1,-8.425343513,3.581587076,-11.37845802,0,0,1,-2.343896151,0,0,1,-0.7923231721,0.0570237264,-1.85699287e+11,11.37845802,0.6878916025,12.81328678,3.58062315,13.54973125,22.35981941,2.64697796e-22
CS,raw,9,9,0.001,24,none,0.1179666667,0.1183333397,0.1183333397,0,0,0.3533506989,24.48167801,-0.5779274106,0.5033333302,58.05747219,0.4982500076,0.01189044211,0.5033333302,0.4821833372,0,-0.02703706548,0.01519945078,0.9999998212,1.108110666,1,1,-8.424581528,3.584553003,-11.36738205,0,0,1,-2.338823557,0,0,1,-0.806257844,0.0569765456,-1.85699287e+11,11.36738205,0.6876433492,12.81328678,3.58062315,13.54973125,22.36301994,2.64697796e-22
