coord,binset,bin,lo,hi,n,depth_med,depth_mid,inc_med,inc_mean,inc_p_up,inc_frac_zero,ulp_med,med_over_ulp,lnmob_med,resid_med,inc_med_seed_n,inc_med_seed_med,inc_med_seed_min,inc_med_seed_max,inc_med_seed_mean,inc_med_seed_sd,inc_med_seed_se,inc_med_hi2se,inc_med_lo2se,inc_iqr,inc_frac_gt_1e3,key,arm,window,family,dial,pos
zbar,abs,6-10,6.0,10.0,375149,8.186784744262695,8.0,0.0006060600280761719,0.008081823135476075,0.5401640414875156,4.2649720511050275e-05,9.5367431640625e-07,635.5,-4.463687100860869,-3.068778405173643,10,0.0006122589111328125,0.00037670135498046875,0.0009100437164306641,0.0006229639053344727,0.0001569675873713159,4.963750949148405e-05,0.0007222389243174408,0.0005236888863515046,0.02247762680053711,0.8903182468832384,E_1216@15M,E_1216,15M,elu,1.0,3
zbar,abs,>10,10.0,inf,121497,10.974900245666504,10.974900245666504,5.054473876953125e-05,0.0009981896791593375,0.5265726725762776,0.0028642682535371246,9.5367431640625e-07,53.0,-6.589101423620545,-3.21467358948646,10,4.482269287109375e-05,2.1457672119140625e-05,9.822845458984375e-05,5.369186401367187e-05,2.5291056092227823e-05,7.997734168251742e-06,6.968733235017536e-05,3.7696395677168384e-05,0.0052623748779296875,0.6709548383910714,E_1216@15M,E_1216,15M,elu,1.0,3
zbar,abs,0-1,0.0,1.0,2606,0.007077275542542338,0.5,4.861905472353101e-05,0.003079089576544466,0.9662317728319263,0.0,4.656612873077393e-10,104408.625,-0.007075126397363427,-0.004269716070593918,9,4.8641697503626347e-05,2.5708461180329323e-05,0.0021454188972711563,0.0003118098312471476,0.0006922774619034349,0.00023075915396781165,0.0007733281391827709,-0.00014970847668847572,0.0015726557321613654,0.283960092095165,E_1216@15M,E_1216,15M,elu,1.0,4
zbar,abs,1-3,1.0,3.0,1759,2.5406622886657715,2.0,0.006516218185424805,0.024501044550966716,0.626492325184764,0.0,2.384185791015625e-07,27331.0,-1.9671174819734432,-1.562500258130107,10,0.0067026615142822266,0.0037631988525390625,0.010827839374542236,0.007263630628585815,0.0025797618408872768,0.0008157923237992688,0.008895215276184353,0.005632045980987278,0.05558115243911743,0.9528140989198408,E_1216@15M,E_1216,15M,elu,1.0,4
zbar,abs,3-6,3.0,6.0,48874,5.315462827682495,4.5,0.0011014938354492188,0.011808579324256399,0.5527683430863035,2.0460776691083194e-05,4.76837158203125e-07,2310.0,-3.255315909521014,-2.599471016990786,10,0.001176595687866211,0.0004520416259765625,0.002000570297241211,0.001174616813659668,0.0005045963747821993,0.00015956738433756996,0.0014937515823348077,0.000855482044984528,0.030286788940429688,0.9100339648893072,E_1216@15M,E_1216,15M,elu,1.0,4
zbar,abs,6-10,6.0,10.0,371538,8.191733360290527,8.0,0.0002498626708984375,0.005252578221564909,0.5328284051698615,0.0001668739133009275,9.5367431640625e-07,262.0,-4.472459304027247,-3.068267075055636,10,0.00025010108947753906,0.00014209747314453125,0.0003857612609863281,0.00025682449340820314,6.805557542767449e-05,2.1521062582483913e-05,0.00029986661857317096,0.0002137823682432353,0.013612627983093262,0.828561277715873,E_1216@15M,E_1216,15M,elu,1.0,4
zbar,abs,>10,10.0,inf,121347,10.976231575012207,10.976231575012207,1.71661376953125e-05,0.0004712438556260239,0.5167742094983807,0.004458289038871995,9.5367431640625e-07,18.0,-6.59206827255376,-3.21415793941895,10,1.1920928955078125e-05,9.5367431640625e-06,4.1961669921875e-05,1.7452239990234376e-05,1.072430220515675e-05,3.391322128426168e-06,2.423488424708671e-05,1.066959573338204e-05,0.0032205581665039062,0.5865822805672988,E_1216@15M,E_1216,15M,elu,1.0,4
zbar,abs,0-1,0.0,1.0,2457,0.006241803057491779,0.5,1.7287209630012512e-05,0.002016047581599223,0.9291819291819292,0.0,4.656612873077393e-10,37124.0,-0.006238448142319087,-0.0037403019341040577,9,1.724803587421775e-05,1.0240590199828148e-05,0.0011307299137115479,0.00014937978832879,0.0003686336169004663,0.00012287787230015544,0.0003951355329291009,-9.63759562715209e-05,0.0005486042937263846,0.21326821326821327,E_1216@15M,E_1216,15M,elu,1.0,5
zbar,abs,1-3,1.0,3.0,1716,2.5583606958389282,2.0,0.0034556984901428223,0.016985738194072165,0.6031468531468531,0.0,2.384185791015625e-07,14494.25,-1.9767990647684048,-1.570400075161554,10,0.0036715269088745117,7.736682891845703e-05,0.006609082221984863,0.003791177272796631,0.0017170575895111254,0.0005429812856533599,0.0048771398441033505,0.0027052147014899114,0.03620484471321106,0.9236596736596736,E_1216@15M,E_1216,15M,elu,1.0,5
zbar,abs,3-6,3.0,6.0,48428,5.3160083293914795,4.5,0.0005931854248046875,0.008725962084901513,0.5509209548195259,6.194763360039647e-05,4.76837158203125e-07,1244.0,-3.2528653228584297,-2.6000489933939193,10,0.0006165504455566406,0.00024175643920898438,0.0010249614715576172,0.000624847412109375,0.0002644737558857154,8.363394499382232e-05,0.0007921153020970196,0.0004575795221217304,0.019562602043151855,0.8611340546791113,E_1216@15M,E_1216,15M,elu,1.0,5
zbar,abs,6-10,6.0,10.0,369325,8.193671226501465,8.0,0.00010156631469726562,0.003391260889350686,0.525867460908414,0.00034116293237663304,9.5367431640625e-07,106.5,-4.477541614656038,-3.0679241827625354,10,0.0001010894775390625,6.103515625e-05,0.00017118453979492188,0.0001056671142578125,3.5276067913753925e-05,1.1155272150224659e-05,0.0001279776585582618,8.335656995736319e-05,0.008509159088134766,0.7571840519867326,E_1216@15M,E_1216,15M,elu,1.0,5
zbar,abs,>10,10.0,inf,121297,10.976984024047852,10.976984024047852,3.814697265625e-06,0.00018001113182484322,0.5079103357873649,0.007032325613988804,9.5367431640625e-07,4.0,-6.593998558854775,-3.213736362375447,10,3.814697265625e-06,-5.7220458984375e-06,1.621246337890625e-05,4.9591064453125e-06,6.242338922441395e-06,1.9740008921635976e-06,8.907108229639695e-06,1.011104660985305e-06,0.002071380615234375,0.5060141635819517,E_1216@15M,E_1216,15M,elu,1.0,5
zbar,abs,0-1,0.0,1.0,2360,0.00582057936117053,0.5,6.348651368170977e-06,0.0013149439727431717,0.8788135593220339,0.0,4.656612873077393e-10,13633.625,-0.005818452914411657,-0.003399462901584171,9,7.109134458005428e-06,3.830529749393463e-06,0.00022315792739391327,3.322137894833254e-05,7.180752613023234e-05,2.393584204341078e-05,8.10930630351541e-05,-1.4650305138489024e-05,0.0001929721620399505,0.16991525423728815,E_1216@15M,E_1216,15M,elu,1.0,6
zbar,abs,1-3,1.0,3.0,1697,2.551401138305664,2.0,0.0025365352630615234,0.014484464384628592,0.6075427224513847,0.0,2.384185791015625e-07,10639.0,-1.975217378327349,-1.5713749675869058,10,0.0023954808712005615,0.0011402368545532227,0.007605791091918945,0.0031865179538726808,0.002181761603991324,0.0006899335980114894,0.004566385149895659,0.001806650757849702,0.02754366397857666,0.8956982911019447,E_1216@15M,E_1216,15M,elu,1.0,6
zbar,abs,3-6,3.0,6.0,48155,5.316216468811035,4.5,0.0002682209014892578,0.00628856671412233,0.5424774166753192,0.0003114941335271519,4.76837158203125e-07,562.5,-3.2509727826164534,-2.602137211661246,10,0.00023734569549560547,9.870529174804688e-05,0.000675201416015625,0.0002942085266113281,0.00018599002640308474,5.8815210550860186e-05,0.0004118389477130485,0.00017657810550960777,0.01284337043762207,0.8052123351676876,E_1216@15M,E_1216,15M,elu,1.0,6
zbar,abs,6-10,6.0,10.0,367940,8.194940090179443,8.0,4.1961669921875e-05,0.0023523214829255104,0.5209083002663478,0.0007528401369788553,9.5367431640625e-07,44.0,-4.479135705268117,-3.0678188900881977,10,4.291534423828125e-05,1.71661376953125e-05,8.678436279296875e-05,4.4393539428710935e-05,1.849304586146277e-05,5.848014579617302e-06,5.6089568587945537e-05,3.269751026947633e-05,0.005484580993652344,0.6797466978311681,E_1216@15M,E_1216,15M,elu,1.0,6
zbar,abs,>10,10.0,inf,121245,10.978283882141113,10.978283882141113,9.5367431640625e-07,4.811503035815024e-05,0.5031877603200132,0.011216957400305167,9.5367431640625e-07,1.0,-6.596559292907243,-3.2134526149343277,10,1.430511474609375e-06,0.0,6.67572021484375e-06,2.002716064453125e-06,2.033014546117081e-06,6.428956481983402e-07,3.2885073608498057e-06,7.169247680564447e-07,0.0013456344604492188,0.4318281166233659,E_1216@15M,E_1216,15M,elu,1.0,6
zbar,abs,0-1,0.0,1.0,2317,0.005655320361256599,0.5,2.60351225733757e-06,0.0009932464996204472,0.8359948208890807,0.0,4.656612873077393e-10,5591.0,-0.005654736136616106,-0.0032665917868595473,9,2.7326750569045544e-06,1.3932585716247559e-06,0.0001438446342945099,1.9172264728695154e-05,4.6872183359184845e-05,1.562406111972828e-05,5.042038696815172e-05,-1.2075857510761409e-05,7.769709918648005e-05,0.1394044022442814,E_1216@15M,E_1216,15M,elu,1.0,7
zbar,abs,1-3,1.0,3.0,1670,2.550451397895813,2.0,0.0009407997131347656,0.009466445731545637,0.5706586826347305,0.0,2.384185791015625e-07,3946.0,-1.9765240222678018,-1.5721567985796085,10,0.0008572936058044434,-7.867813110351562e-06,0.004113435745239258,0.0012233376502990723,0.0011682781059698516,0.0003694419755372288,0.00196222160137353,0.00048445369922461466,0.020793497562408447,0.8538922155688623,E_1216@15M,E_1216,15M,elu,1.0,7
zbar,abs,3-6,3.0,6.0,47945,5.3166046142578125,4.5,0.0001277923583984375,0.004846035779013551,0.5410366044425905,0.00039628741266034,4.76837158203125e-07,268.0,-3.2511284939852128,-2.603197187892187,10,0.0001367330551147461,2.5272369384765625e-05,0.0003426074981689453,0.00014925003051757812,0.00010236301775621429,3.237002842778956e-05,0.00021399008737315724,8.450997366199901e-05,0.008551597595214844,0.7378245906768172,E_1216@15M,E_1216,15M,elu,1.0,7
zbar,abs,6-10,6.0,10.0,367003,8.196134567260742,8.0,1.71661376953125e-05,0.001667160366970325,0.5163718007754705,0.0016948090342585756,9.5367431640625e-07,18.0,-4.480514770539159,-3.0677288073236353,10,1.6689300537109375e-05,8.58306884765625e-06,3.62396240234375e-05,1.86920166015625e-05,8.508570870664773e-06,2.690646358426263e-06,2.4073309318415026e-05,1.3310723884709976e-05,0.0035800933837890625,0.6022593820758958,E_1216@15M,E_1216,15M,elu,1.0,7
zbar,abs,>10,10.0,inf,121206,10.978760719299316,10.978760719299316,0.0,-1.907030757110119e-05,0.495734534593997,0.017499133706252164,9.5367431640625e-07,0.0,-6.599116896964562,-3.213201374795883,10,0.0,-9.5367431640625e-07,1.9073486328125e-06,1.9073486328125e-07,7.522684457269817e-07,2.378881700372023e-07,6.665112033556546e-07,-2.850414767931546e-07,0.0008983612060546875,0.3670197844991172,E_1216@15M,E_1216,15M,elu,1.0,7
zbar,abs,0-1,0.0,1.0,2286,0.005562327802181244,0.5,1.1629890650510788e-06,0.0007408057358624656,0.7992125984251969,0.0013123359580052493,4.656612873077393e-10,2497.5,-0.005559761522053931,-0.003201025977870282,9,1.0418589226901531e-06,6.635673344135284e-07,4.947185516357422e-05,7.115281833749678e-06,1.601048048019173e-05,5.336826826730577e-06,1.778893548721083e-05,-3.5583718197114755e-06,4.383060149848461e-05,0.1062992125984252,E_1216@15M,E_1216,15M,elu,1.0,8
zbar,abs,1-3,1.0,3.0,1636,2.558523654937744,2.0,0.0004706382751464844,0.007354262041287783,0.5641809290953546,0.0006112469437652812,2.384185791015625e-07,1974.0,-1.9787049012515405,-1.5719031015529679,10,0.00034862756729125977,4.601478576660156e-05,0.0012612342834472656,0.0004662156105041504,0.00042394793636592315,0.00013406410882444445,0.0007343438281530393,0.0001980873928552615,0.015510886907577515,0.8068459657701712,E_1216@15M,E_1216,15M,elu,1.0,8
zbar,abs,3-6,3.0,6.0,47769,5.316234111785889,4.5,5.53131103515625e-05,0.0037121039228074585,0.5323745525340702,0.0011095061650861437,4.76837158203125e-07,116.0,-3.2499708085747208,-2.6040360569951897,10,5.745887756347656e-05,8.58306884765625e-06,0.00015544891357421875,6.442070007324218e-05,4.49249890367929e-05,1.4206528921435954e-05,9.283375791611409e-05,3.600764223037028e-05,0.005820274353027344,0.6737214511503277,E_1216@15M,E_1216,15M,elu,1.0,8
zbar,abs,6-10,6.0,10.0,366403,8.196992874145508,8.0,7.62939453125e-06,0.0012227761562703674,0.5134537653894755,0.003449753413591046,9.5367431640625e-07,8.0,-4.480865406378572,-3.067739482802863,10,8.106231689453125e-06,3.814697265625e-06,1.7642974853515625e-05,8.344650268554688e-06,3.907931916918515e-06,1.235796579833041e-06,1.081624342822077e-05,5.873057108888605e-06,0.0023746490478515625,0.5290922836330488,E_1216@15M,E_1216,15M,elu,1.0,8
zbar,abs,>10,10.0,inf,121165,10.979581832885742,10.979581832885742,0.0,-1.211899160104063e-05,0.48978665456196097,0.02518053893451079,9.5367431640625e-07,0.0,-6.601350233026823,-3.2130174189847107,10,0.0,-9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-08,5.413496133780924e-07,1.7118977887263306e-07,4.377469893858911e-07,-2.4701212610464115e-07,0.00060272216796875,0.3088185532125614,E_1216@15M,E_1216,15M,elu,1.0,8
zbar,abs,0-1,0.0,1.0,2261,0.005501597188413143,0.5,5.092006176710129e-07,0.0007811457165719263,0.7611676249447147,0.0035382574082264487,4.656612873077393e-10,1093.5,-0.005500875196213839,-0.003126769627905795,8,4.659523256123066e-07,2.60770320892334e-07,2.489890903234482e-06,7.473863661289215e-07,7.299670758027763e-07,2.580823346715288e-07,1.263551035471979e-06,2.3122169678586387e-07,1.931388396769762e-05,0.08668730650154799,E_1216@15M,E_1216,15M,elu,1.0,9
zbar,abs,1-3,1.0,3.0,1638,2.559638738632202,2.0,0.00015294551849365234,0.006904274552733034,0.5463980463980463,0.001221001221001221,2.384185791015625e-07,641.5,-1.97132913494828,-1.5776910561374256,10,7.715821266174316e-05,-0.00016880035400390625,0.001985490322113037,0.0003800451755523682,0.0006629740142988319,0.00020965079146893474,0.0007993467584902377,-3.92564073855013e-05,0.011882632970809937,0.76007326007326,E_1216@15M,E_1216,15M,elu,1.0,9
zbar,abs,3-6,3.0,6.0,47642,5.316755294799805,4.5,2.384185791015625e-05,0.0029086738213059144,0.5276436757482893,0.002413836530792158,4.76837158203125e-07,50.0,-3.2488346622959754,-2.604498133137937,10,2.3484230041503906e-05,4.649162292480469e-06,0.00010275840759277344,3.17692756652832e-05,2.8152650614744775e-05,8.9026498113533e-06,4.95745752879898e-05,1.3963976042576604e-05,0.0038965940475463867,0.6035850719952983,E_1216@15M,E_1216,15M,elu,1.0,9
zbar,abs,6-10,6.0,10.0,365946,8.197289943695068,8.0,2.86102294921875e-06,0.0009516268338406197,0.5082334552092386,0.006845272253283271,9.5367431640625e-07,3.0,-4.4813513932210824,-3.0677395713683353,10,2.6226043701171875e-06,9.5367431640625e-07,8.106231689453125e-06,3.1948089599609376e-06,2.259602221805058e-06,7.14548962688097e-07,4.623906885337132e-06,1.7657110345847436e-06,0.0015869140625,0.46098877976532054,E_1216@15M,E_1216,15M,elu,1.0,9
zbar,abs,>10,10.0,inf,121142,10.9803786277771,10.9803786277771,0.0,-6.434099943971518e-05,0.48108830958709614,0.037030922388601804,9.5367431640625e-07,0.0,-6.603253333343076,-3.212889467908595,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004062652587890625,0.2604959469052847,E_1216@15M,E_1216,15M,elu,1.0,9
zmax,abs,0-1,0.0,1.0,57776,0.48249438405036926,0.5,0.01844167336821556,0.05036409802067938,0.6129188590418166,1.730822486845749e-05,4.76837158203125e-07,38674.9921875,-3.490311593559463,-3.063982255382335,10,0.017338156700134277,0.01542806625366211,0.023880481719970703,0.018843531608581543,0.0031416466684331297,0.0009934759075728502,0.020830483423727245,0.01685657979343584,0.1537485122680664,0.9903593187482692,E_1216@5M,E_1216,5M,elu,1.0,1
zmax,abs,1-3,1.0,3.0,91533,1.879192590713501,2.0,0.0016298294067382812,0.010641442719156832,0.51704849617078,0.0,9.5367431640625e-07,1709.0,-4.846750025190638,-3.0383238234562073,10,0.0015439987182617188,0.0006623268127441406,0.002693653106689453,0.0016442298889160155,0.0007338736718792175,0.00023207123179693888,0.0021083723525098935,0.0011800874253221378,0.11032295227050781,0.9810232375208942,E_1216@5M,E_1216,5M,elu,1.0,1
zmax,abs,3-6,3.0,6.0,43624,3.828779697418213,4.5,0.0008726119995117188,0.004343796854125848,0.5443333944617642,4.5846323124885384e-05,9.5367431640625e-07,915.0,-6.781693355490321,-2.978125169438394,10,0.0008816719055175781,0.0004858970642089844,0.0011577606201171875,0.0008824825286865235,0.00020071478279835308,6.347158737087804e-05,0.0010094257034282796,0.0007555393539447673,0.021228551864624023,0.9063130386942967,E_1216@5M,E_1216,5M,elu,1.0,1
zmax,abs,6-10,6.0,10.0,3502,6.73421049118042,8.0,2.765655517578125e-05,0.00012824822670388128,0.5242718446601942,0.0019988577955454027,9.5367431640625e-07,29.0,-9.684221171722026,-2.977202119193186,10,2.09808349609375e-05,-0.00016450881958007812,0.00013399124145507812,6.9141387939453125e-06,8.275998502289045e-05,2.6171005179375613e-05,5.925614915269654e-05,-4.542787156480591e-05,0.0013823509216308594,0.405197030268418,E_1216@5M,E_1216,5M,elu,1.0,1
zmax,abs,>10,10.0,inf,159,10.951794624328613,10.951794624328613,0.0,-5.350172894555817e-06,0.4591194968553459,0.13836477987421383,1.9073486328125e-06,0.0,-14.059025393207072,-3.025423806394244,0,,,,,,,,,2.288818359375e-05,0.0,E_1216@5M,E_1216,5M,elu,1.0,1
zmax,abs,0-1,0.0,1.0,52054,0.49672868847846985,0.5,0.01073145866394043,0.04148005921955631,0.6263495600722326,1.92108195335613e-05,4.76837158203125e-07,22505.5,-3.5060659299096706,-3.072616089164377,10,0.010840773582458496,0.008101940155029297,0.014831066131591797,0.010848765447735786,0.002192784934549219,0.0006934194812078776,0.012235604410151542,0.00946192648532003,0.08827816694974899,0.9756791024705114,E_1216@5M,E_1216,5M,elu,1.0,2
zmax,abs,1-3,1.0,3.0,90708,1.906088948249817,2.0,0.00019550323486328125,0.006824001645570858,0.50356087665917,0.0,9.5367431640625e-07,205.0,-4.8688931640080035,-3.0378286686686717,10,0.0001888275146484375,-0.0006923675537109375,0.0007772445678710938,0.00016617774963378906,0.0004453218843576105,0.0001408231446488158,0.0004478240389314207,-0.00011546853966384256,0.06382894515991211,0.9636195263923799,E_1216@5M,E_1216,5M,elu,1.0,2
zmax,abs,3-6,3.0,6.0,43749,3.8238208293914795,4.5,0.00026607513427734375,0.0006311768850475511,0.5253605796703925,0.00013714599190838648,9.5367431640625e-07,279.0,-6.778220640736093,-2.9786239761763547,10,0.0002732276916503906,0.00013875961303710938,0.0003376007080078125,0.00026569366455078127,6.881956863060394e-05,2.1762658446298342e-05,0.00030921898144337795,0.0002221683476581846,0.013351917266845703,0.8522251937187135,E_1216@5M,E_1216,5M,elu,1.0,2
zmax,abs,6-10,6.0,10.0,3507,6.730448246002197,8.0,1.811981201171875e-05,5.5654660092482443e-05,0.5226689478186484,0.00142571998859424,9.5367431640625e-07,19.0,-9.68322775715529,-2.9757521161208143,10,2.2411346435546875e-05,-4.00543212890625e-05,6.67572021484375e-05,1.7309188842773436e-05,2.9163009575466025e-05,9.222153368377274e-06,3.5753495579527985e-05,-1.1351178939811123e-06,0.0009603500366210938,0.3236384374108925,E_1216@5M,E_1216,5M,elu,1.0,2
zmax,abs,>10,10.0,inf,159,10.951870918273926,10.951870918273926,0.0,-3.646754618710692e-06,0.44654088050314467,0.15723270440251572,1.9073486328125e-06,0.0,-14.059027641223715,-3.0254242610324695,0,,,,,,,,,1.71661376953125e-05,0.0,E_1216@5M,E_1216,5M,elu,1.0,2
zmax,abs,0-1,0.0,1.0,49746,0.49513620138168335,0.5,0.006155490875244141,0.029369151935357125,0.619225666385237,0.0,4.76837158203125e-07,12909.0,-3.5084339029516682,-3.0769428400260095,10,0.006486654281616211,0.003934144973754883,0.007988452911376953,0.0061880193650722505,0.0012751769860113104,0.00040324636956244126,0.006994512104197133,0.005381526625947368,0.05570626258850098,0.9539058416757126,E_1216@5M,E_1216,5M,elu,1.0,3
zmax,abs,1-3,1.0,3.0,89348,1.9240888357162476,2.0,4.0531158447265625e-06,0.005198513541710688,0.5001678828848994,2.238438465326588e-05,9.5367431640625e-07,4.25,-4.884054489040734,-3.0378405589736484,10,6.747245788574219e-05,-0.0006437301635742188,0.00035381317138671875,-2.131462097167969e-05,0.00033016167569104233,0.00010440628912815405,0.00018749795728462842,-0.00023012719922798779,0.03937649726867676,0.9374132605094686,E_1216@5M,E_1216,5M,elu,1.0,3
zmax,abs,3-6,3.0,6.0,43949,3.819859504699707,4.5,6.771087646484375e-05,-0.0008262125075279794,0.511683997360577,0.00020478281644633554,9.5367431640625e-07,71.0,-6.7743610146147555,-2.978524666701327,10,6.413459777832031e-05,3.814697265625e-06,0.00012302398681640625,6.747245788574219e-05,3.604827944258429e-05,1.1399466876879134e-05,9.027139163950046e-05,4.467352413198392e-05,0.009102821350097656,0.7918951511979795,E_1216@5M,E_1216,5M,elu,1.0,3
zmax,abs,6-10,6.0,10.0,3507,6.729952335357666,8.0,1.33514404296875e-05,5.07410754836588e-05,0.5263758197889934,0.004562303963501569,9.5367431640625e-07,14.0,-9.683283682697043,-2.9756255238510807,10,1.0728836059570312e-05,-4.1961669921875e-05,3.8623809814453125e-05,1.1682510375976562e-05,2.269336341329911e-05,7.176271615595821e-06,2.6035053607168205e-05,-2.6700328552150796e-06,0.0006518363952636719,0.25206729398346167,E_1216@5M,E_1216,5M,elu,1.0,3
zmax,abs,>10,10.0,inf,159,10.951930046081543,10.951930046081543,0.0,-3.4308283583922957e-06,0.39622641509433965,0.2389937106918239,1.9073486328125e-06,0.0,-14.0590297442116,-3.025424220202998,0,,,,,,,,,1.049041748046875e-05,0.0,E_1216@5M,E_1216,5M,elu,1.0,3
zmax,abs,0-1,0.0,1.0,48526,0.4946848303079605,0.5,0.003505706787109375,0.021596687034586642,0.614021349379714,2.0607509376416766e-05,4.76837158203125e-07,7352.0,-3.509541449648534,-3.079716436002183,10,0.0037862062454223633,0.0019071102142333984,0.004491329193115234,0.0036081135272979735,0.0007004583951698012,0.00022150439349228568,0.004051122314282545,0.0031651047403134023,0.03950393199920654,0.9255450686230062,E_1216@5M,E_1216,5M,elu,1.0,4
