arm,seed,step,L1_strict_dead_frac,L1_submerged_frac,L1_M_median_alive,L1_B_median_alive,L1_sigma_median_alive,mu_norm_visible,bypass_value,task_boundary,side
std_anchor,6,540000,0.88,0.88,-0.9931633826034536,-0.1780146975467954,1.2954904844070203,3.0413812651491097,0.0,54,pre
std_anchor,6,550000,0.8,0.8,-1.333937198161416,-0.3216551714750648,1.257569928653983,3.0413812651491097,0.0,55,post
std_anchor,6,550000,0.91,0.91,-0.900125480988867,-0.121520366292761,1.7056508388399885,3.2015621187164243,0.0,55,pre
std_anchor,6,560000,0.89,0.89,-1.4779967307128632,-0.1591289230496024,1.6121696053209784,3.2015621187164243,0.0,56,post
std_anchor,6,560000,0.93,0.93,-1.4072457787798789,-0.0949641954550176,1.7037055585763583,3.0413812651491097,0.0,56,pre
std_anchor,6,570000,0.75,0.75,-1.3164919432499085,-0.3509792360244708,1.1822782287529805,3.0413812651491097,0.0,57,post
std_anchor,6,570000,0.91,0.91,-1.3959926751315728,-0.1468316727393,1.6164561416032428,3.2015621187164243,0.0,57,pre
std_anchor,6,580000,0.66,0.66,-1.2791685996761215,-0.3745727418762002,1.1859656129260308,2.8722813232690143,0.0,58,post
std_anchor,6,580000,0.9,0.9,-1.0530427586069755,-0.140105994334745,1.5656036587970623,3.0413812651491097,0.0,58,pre
std_anchor,6,590000,0.73,0.73,-1.38549252528627,-0.2131913644887952,1.2852455253801556,3.0413812651491097,0.0,59,post
std_anchor,6,590000,0.8,0.8,-1.170418207657244,-0.1939480420070911,1.3911457143263908,2.8722813232690143,0.0,59,pre
std_anchor,6,600000,0.7,0.7,-1.3848938231143255,-0.2753498173549005,1.1297293282061325,2.8722813232690143,0.0,60,post
std_anchor,6,600000,0.87,0.87,-1.270524853614165,-0.1218663944283429,1.3786568532967938,3.0413812651491097,0.0,60,pre
std_anchor,6,610000,0.71,0.71,-1.334333850566808,-0.342127169818373,1.1635225865470538,2.692582403567252,0.0,61,post
std_anchor,6,610000,0.87,0.87,-1.0899536700922288,-0.1522821530825136,1.2323783004596685,2.8722813232690143,0.0,61,pre
std_anchor,6,620000,0.67,0.67,-1.0916032295545095,-0.2720613096215196,1.1295742061819645,2.8722813232690143,0.0,62,post
std_anchor,6,620000,0.82,0.82,-0.8467041874015747,-0.1308220532025052,1.2044410107999062,2.692582403567252,0.0,62,pre
std_anchor,6,630000,0.79,0.79,-1.0386346462425164,-0.1451267234716602,1.098048676656169,3.0413812651491097,0.0,63,post
std_anchor,6,630000,0.81,0.81,-0.8915424017584849,-0.1534507254087091,1.3089522054962757,2.8722813232690143,0.0,63,pre
std_anchor,6,640000,0.85,0.85,-0.8869027602103738,-0.1416547557328757,1.2552062452680293,3.2015621187164243,0.0,64,post
std_anchor,6,640000,0.88,0.88,-0.6246651735296287,-0.1355404670834297,1.1860010340720095,3.0413812651491097,0.0,64,pre
std_anchor,6,650000,0.84,0.84,-1.263184913622973,-0.1571884596979339,1.323828192495138,3.3541019662496847,0.0,65,post
std_anchor,6,650000,0.91,0.91,-0.8677244995395875,-0.0970375041891515,1.4771423000038724,3.2015621187164243,0.0,65,pre
std_anchor,6,660000,0.87,0.87,-1.2793915250067185,-0.2311295729792535,1.4572951247220025,3.2015621187164243,0.0,66,post
std_anchor,6,660000,0.95,0.95,-0.0360530412402757,-0.0106061514234906,1.638203783677842,3.3541019662496847,0.0,66,pre
std_anchor,6,670000,0.74,0.74,-1.4278377573268322,-0.3102575317830887,1.1748115018265384,3.0413812651491097,0.0,67,post
std_anchor,6,670000,0.96,0.96,0.840756557114192,0.016228031827736,1.5456830393382883,3.2015621187164243,0.0,67,pre
std_anchor,6,680000,0.76,0.76,-1.1871762503399788,-0.3531838631931413,1.2390218063981582,2.8722813232690143,0.0,68,post
std_anchor,6,680000,0.89,0.89,-0.5577728375273939,-0.2636482168650564,1.5898556273834747,3.0413812651491097,0.0,68,pre
std_anchor,6,690000,0.88,0.88,-0.9314368876342412,-0.2764974828294583,1.5141958650321394,3.0413812651491097,0.0,69,post
std_anchor,6,690000,0.87,0.87,-0.8468877117719625,-0.3165609803423488,1.4826327886033197,2.8722813232690143,0.0,69,pre
std_anchor,6,700000,0.92,0.92,-0.9368621774559692,-0.0888617607471127,1.4725810003255675,3.2015621187164243,0.0,70,post
std_anchor,6,700000,0.92,0.92,-0.7469851751224519,-0.0888617607471127,1.4725810003255675,3.0413812651491097,0.0,70,pre
std_anchor,6,710000,0.88,0.88,-1.429258344559476,-0.2796784922009957,1.5048112940780332,3.0413812651491097,0.0,71,post
std_anchor,6,710000,0.95,0.95,-0.0891753199206869,-0.205964662028052,1.3987677118572437,3.2015621187164243,0.0,71,pre
std_anchor,6,720000,0.83,0.83,-1.3917622760900454,-0.3008383819735602,1.4265973496582114,2.8722813232690143,0.0,72,post
std_anchor,6,720000,0.95,0.95,0.4895731821265349,-0.1995514792217181,1.5826540752429976,3.0413812651491097,0.0,72,pre
std_anchor,6,730000,0.77,0.77,-1.3123767336189347,-0.2999532299556324,1.2671197689787157,2.692582403567252,0.0,73,post
std_anchor,6,730000,0.92,0.92,-0.4074631513436737,-0.2303549122427561,1.3682773702298765,2.8722813232690143,0.0,73,pre
std_anchor,6,740000,0.64,0.64,-1.2260287589817032,-0.3604713522658074,1.3327326436972986,2.5,0.0,74,post
std_anchor,6,740000,0.86,0.86,-0.7495367971097425,-0.2368547174279232,1.2164839387130475,2.692582403567252,0.0,74,pre
std_anchor,6,750000,0.47,0.47,-1.2230600312521096,-0.4444759042733346,1.2535010136911513,2.29128784747792,0.0,75,post
std_anchor,6,750000,0.76,0.76,-0.8912752121840624,-0.3607558453563733,1.2449181907260811,2.5,0.0,75,pre
std_anchor,6,760000,0.64,0.64,-1.1161406625803527,-0.3562433053501536,1.2984502390888375,2.5,0.0,76,post
std_anchor,6,760000,0.6,0.6,-1.075340617598222,-0.3927719161158456,1.23270263446191,2.29128784747792,0.0,76,pre
std_anchor,6,770000,0.75,0.75,-0.7101404031778848,-0.2731210410445321,1.1455007230878091,2.692582403567252,0.0,77,post
std_anchor,6,770000,0.76,0.76,-0.7254888161986379,-0.3377032871790486,1.2110397113827398,2.5,0.0,77,pre
std_anchor,6,780000,0.79,0.79,-1.1442089631657115,-0.2702509916772546,1.310473721415991,2.8722813232690143,0.0,78,post
std_anchor,6,780000,0.85,0.85,-0.5712791274991847,-0.2689153307702915,1.3636131870585022,2.692582403567252,0.0,78,pre
std_anchor,6,790000,0.85,0.85,-1.065266657780675,-0.2126762539145481,1.5202754640512697,3.0413812651491097,0.0,79,post
std_anchor,6,790000,0.86,0.86,-0.9890992314150676,-0.2041845590333424,1.535108035086291,2.8722813232690143,0.0,79,pre
std_anchor,6,800000,0.89,0.89,-1.0699122078180574,-0.2145576161899183,1.6188376218867602,3.2015621187164243,0.0,80,post
std_anchor,6,800000,0.91,0.91,-0.5432149984448876,-0.2105451748111936,1.6188376218867602,3.0413812651491097,0.0,80,pre
std_anchor,6,810000,0.94,0.94,-1.0622448057972589,-0.2431030445280187,1.8419512772683664,3.3541019662496847,0.0,81,post
std_anchor,6,810000,0.93,0.93,-0.9573717340069718,-0.222673473270029,1.8172873003149903,3.2015621187164243,0.0,81,pre
std_anchor,6,820000,0.92,0.92,-1.5944315468562298,-0.2493588771497902,1.7496862513978582,3.2015621187164243,0.0,82,post
std_anchor,6,820000,0.96,0.96,-0.0650283144560749,-0.139081176201577,1.78448244811894,3.3541019662496847,0.0,82,pre
std_anchor,6,830000,0.88,0.88,-1.5728298604844726,-0.3056362487627887,1.5643325761920246,3.0413812651491097,0.0,83,post
std_anchor,6,830000,0.97,0.97,0.4712699616574186,-0.2788995269201261,1.56690577823579,3.2015621187164243,0.0,83,pre
std_anchor,6,840000,0.83,0.83,-1.4680492242470384,-0.3186119740743051,1.5017443001591224,2.8722813232690143,0.0,84,post
std_anchor,6,840000,0.93,0.93,-1.120040568597206,-0.2287584509933823,1.5777144186621896,3.0413812651491097,0.0,84,pre
std_anchor,6,850000,0.84,0.84,-1.576594393474145,-0.2063536631211667,1.6048434377332683,3.0413812651491097,0.0,85,post
std_anchor,6,850000,0.92,0.92,-1.1392788757484622,-0.2812586895013885,1.7149266644626833,2.8722813232690143,0.0,85,pre
std_anchor,6,860000,0.88,0.88,-1.455231683180515,-0.3341671695680055,1.4461767272733947,2.8722813232690143,0.0,86,post
std_anchor,6,860000,0.96,0.96,-0.6349235452709561,-0.2693515423047199,1.5639768908888445,3.0413812651491097,0.0,86,pre
std_anchor,6,870000,0.95,0.95,-1.093714712818198,-0.2466726253283994,1.3224401496509337,3.0413812651491097,0.0,87,post
std_anchor,6,870000,0.97,0.97,0.8242969142177812,-0.2466726253283994,1.4008307894126957,2.8722813232690143,0.0,87,pre
std_anchor,6,880000,0.88,0.88,-1.3261592437865186,-0.2785684720345622,1.3664163941977283,2.8722813232690143,0.0,88,post
std_anchor,6,880000,0.97,0.97,0.8120956810682817,-0.2197510130278199,1.1914250322748483,3.0413812651491097,0.0,88,pre
std_anchor,6,890000,0.75,0.75,-1.4704989332368137,-0.345224048698636,1.3895970903739443,2.692582403567252,0.0,89,post
std_anchor,6,890000,0.92,0.92,-1.1696911031810664,-0.2910036517811366,1.5783685465380886,2.8722813232690143,0.0,89,pre
std_anchor,6,900000,0.55,0.55,-1.4039605225208769,-0.3806939829176785,1.2498958185390374,2.5,0.0,90,post
std_anchor,6,900000,0.87,0.87,-0.8356473411545874,-0.246344694367698,1.5664986422483538,2.692582403567252,0.0,90,pre
std_anchor,6,910000,0.75,0.75,-1.1782976375940009,-0.4134231692232227,1.2880189751505793,2.692582403567252,0.0,91,post
std_anchor,6,910000,0.8,0.8,-0.8639696352868239,-0.3624758507159396,1.3392905167227822,2.5,0.0,91,pre
std_anchor,6,920000,0.86,0.86,-1.4307949766954966,-0.3311338873182737,1.7348686191174747,2.8722813232690143,0.0,92,post
std_anchor,6,920000,0.91,0.91,-0.8448297629986674,-0.276727021315703,1.747855879992573,2.692582403567252,0.0,92,pre
std_anchor,6,930000,0.84,0.84,-1.3636855942505148,-0.328219720836136,1.5670585929815335,2.692582403567252,0.0,93,post
std_anchor,6,930000,0.92,0.92,-1.0891858085807615,-0.3411508340806154,1.6940421528526346,2.8722813232690143,0.0,93,pre
std_anchor,6,940000,0.93,0.93,-1.0163262073537578,-0.2766982472269783,1.7908153339257868,2.8722813232690143,0.0,94,post
std_anchor,6,940000,0.91,0.91,-0.9833029279687472,-0.4633176027781417,1.5322101376923551,2.692582403567252,0.0,94,pre
std_anchor,6,950000,0.88,0.88,-1.5206410063725218,-0.3389806062399204,1.561381138166846,2.692582403567252,0.0,95,post
std_anchor,6,950000,0.96,0.96,-0.2490695994198761,-0.076721346965689,1.5109051395702615,2.8722813232690143,0.0,95,pre
std_anchor,6,960000,0.94,0.94,-1.3266785151157858,-0.3370469901926994,1.6367626873097223,2.8722813232690143,0.0,96,post
std_anchor,6,960000,0.94,0.94,-1.1617280723957428,-0.4746223401161963,1.5991682676887409,2.692582403567252,0.0,96,pre
std_anchor,6,970000,0.97,0.97,-1.408553454420624,-0.5063215895243071,1.7236792515094852,3.0413812651491097,0.0,97,post
std_anchor,6,970000,0.97,0.97,-1.1644306021884745,-0.5063215895243072,1.7236792515094852,2.8722813232690143,0.0,97,pre
std_anchor,6,980000,0.92,0.92,-1.56772598590505,-0.2243581292112637,1.6672104625565036,2.8722813232690143,0.0,98,post
std_anchor,6,980000,0.98,0.98,-0.7808210399401146,-0.1936353140312088,1.8283071007681628,3.0413812651491097,0.0,98,pre
std_anchor,6,990000,0.92,0.92,-1.2174801107734003,-0.1216449753796959,1.081021278241607,3.0413812651491097,0.0,99,post
std_anchor,6,990000,0.96,0.96,-0.2489281811999404,-0.1772072371028643,1.624344254838488,2.8722813232690143,0.0,99,pre
std_anchor,6,1000000,0.87,0.87,-1.2290644941757567,-0.311928069555854,1.1054602894736565,2.8722813232690143,0.0,100,post
std_anchor,6,1000000,0.96,0.96,0.1272305236590205,-0.0435651251268645,1.5113081231136638,3.0413812651491097,0.0,100,pre
std_anchor,6,1010000,0.92,0.92,-0.5998138373902854,-0.0950063930085913,1.1392525896680503,3.0413812651491097,0.0,101,post
std_anchor,6,1010000,0.91,0.91,-0.7665692698846549,-0.110746409351463,1.157099293757327,2.8722813232690143,0.0,101,pre
std_anchor,6,1020000,0.92,0.92,-1.102085001304575,-0.1481736272646236,1.4744680454916843,3.2015621187164243,0.0,102,post
std_anchor,6,1020000,0.95,0.95,-0.0223445054926835,-0.1561482085423225,1.5281961703061795,3.0413812651491097,0.0,102,pre
std_anchor,6,1030000,0.86,0.86,-1.4519185619269148,-0.1782183664264835,1.4664688810924842,3.0413812651491097,0.0,103,post
std_anchor,6,1030000,0.95,0.95,-0.5255076823259662,-0.1177848295621903,1.7676036128651886,3.2015621187164243,0.0,103,pre
std_anchor,6,1040000,0.92,0.92,-0.8095910824716805,-0.1057026141199929,1.4689292942582268,3.2015621187164243,0.0,104,post
std_anchor,6,1040000,0.92,0.92,-0.7922849672932537,-0.1057026141199929,1.4689292942582268,3.0413812651491097,0.0,104,pre
std_anchor,6,1050000,0.91,0.91,-0.7024108971625224,-0.1461650727366307,1.69399268019297,3.0413812651491097,0.0,105,post
std_anchor,6,1050000,0.93,0.93,-0.4992092481147423,-0.0735818199475342,1.69399268019297,3.2015621187164243,0.0,105,pre
std_anchor,6,1060000,0.9,0.9,-0.689996963249037,-0.2044336604178382,1.6652038310888682,2.8722813232690143,0.0,106,post
std_anchor,6,1060000,0.93,0.93,-0.6324607845777677,-0.0938816670951929,1.8033143971779664,3.0413812651491097,0.0,106,pre
std_anchor,6,1070000,0.78,0.78,-1.3086560375865472,-0.3578870824620678,1.498616086654161,2.692582403567252,0.0,107,post
std_anchor,6,1070000,0.95,0.95,-0.982929840153404,-0.0939548644262947,1.8033435417495425,2.8722813232690143,0.0,107,pre
std_anchor,6,1080000,0.86,0.86,-1.0169003020064924,-0.267893272666097,1.5612307449812752,2.8722813232690143,0.0,108,post
std_anchor,6,1080000,0.86,0.86,-1.0574013870659211,-0.2816264918815139,1.5737527629347623,2.692582403567252,0.0,108,pre
std_anchor,6,1090000,0.87,0.87,-1.330031582707572,-0.2901994369883172,1.6242154163467335,3.0413812651491097,0.0,109,post
std_anchor,6,1090000,0.87,0.87,-1.1039386809326366,-0.2901994369883172,1.6242154163467335,2.8722813232690143,0.0,109,pre
std_anchor,6,1100000,0.92,0.92,-1.2135829593384728,-0.232836198744315,1.6349520020993258,3.2015621187164243,0.0,110,post
std_anchor,6,1100000,0.9,0.9,-1.1332716317602016,-0.1707474769639685,1.5912202266873328,3.0413812651491097,0.0,110,pre
std_anchor,6,1110000,0.92,0.92,-1.3711540726538196,-0.1928163412564721,1.5788204300394042,3.0413812651491097,0.0,111,post
std_anchor,6,1110000,0.97,0.97,-1.250778776810857,-0.1051918320323145,2.121641856414312,3.2015621187164243,0.0,111,pre
std_anchor,6,1120000,0.95,0.95,-1.1508331247933437,-0.1800075454277841,1.5538067624389778,3.2015621187164243,0.0,112,post
std_anchor,6,1120000,0.94,0.94,-1.168109197930856,-0.1860382676982723,1.5871858134442416,3.0413812651491097,0.0,112,pre
std_anchor,6,1130000,0.97,0.97,-1.1052707520049023,0.0897220238595521,1.814794603611507,3.3541019662496847,0.0,113,post
std_anchor,6,1130000,0.97,0.97,-0.6948176540272422,0.0897220238595521,1.8147946036115068,3.2015621187164243,0.0,113,pre
std_anchor,6,1140000,0.93,0.93,-1.6630870105368811,-0.150665293136549,1.5475188847001016,3.2015621187164243,0.0,114,post
std_anchor,6,1140000,0.98,0.98,-0.6844106844589462,0.1042136509048762,1.8864208269028324,3.3541019662496847,0.0,114,pre
std_anchor,6,1150000,0.96,0.96,-1.656421865361856,0.0189688943710878,1.6922847672205368,3.3541019662496847,0.0,115,post
std_anchor,6,1150000,0.96,0.96,-1.3860933081513926,-0.1733027868661275,1.6623093871622434,3.2015621187164243,0.0,115,pre
std_anchor,6,1160000,0.94,0.94,-1.334312653551163,-0.2254453535116072,1.14997775210552,3.2015621187164243,0.0,116,post
std_anchor,6,1160000,0.98,0.98,-0.1664332519935629,0.2296067462808375,1.5172015646883157,3.3541019662496847,0.0,116,pre
std_anchor,6,1170000,0.92,0.92,-1.4558380202187755,-0.3251439480931018,1.688875494743838,3.0413812651491097,0.0,117,post
std_anchor,6,1170000,0.98,0.98,-0.2108856014911762,-0.0387562887406092,1.3545163321620075,3.2015621187164243,0.0,117,pre
std_anchor,6,1180000,0.86,0.86,-1.484187720402023,-0.3801077886167248,1.521134789398972,2.8722813232690143,0.0,118,post
std_anchor,6,1180000,0.98,0.98,0.4604374355677471,0.0924852428936069,1.4601304786949585,3.0413812651491097,0.0,118,pre
std_anchor,6,1190000,0.85,0.85,-1.3805869372882502,-0.356576258393472,1.4875681245835148,2.692582403567252,0.0,119,post
std_anchor,6,1190000,0.95,0.95,-0.4988270121514246,-0.3358492653331607,1.784872811560663,2.8722813232690143,0.0,119,pre
std_anchor,6,1200000,0.73,0.73,-1.2853708417988776,-0.5352713786726555,1.4389621133696504,2.5,0.0,120,post
std_anchor,6,1200000,0.92,0.92,-1.0788655975237074,-0.2650962551107457,1.6711919941060072,2.692582403567252,0.0,120,pre
std_anchor,6,1210000,0.88,0.88,-1.222147265844666,-0.3929633499062386,1.4702994450746485,2.692582403567252,0.0,121,post
std_anchor,6,1210000,0.8,0.8,-1.0014474913241154,-0.4851232769703226,1.463515767231722,2.5,0.0,121,pre
std_anchor,6,1220000,0.9,0.9,-1.4277851839909204,-0.3494993714833687,1.4909851767604594,2.8722813232690143,0.0,122,post
std_anchor,6,1220000,0.9,0.9,-1.2877860061377522,-0.3813161753183572,1.581234437447709,2.692582403567252,0.0,122,pre
std_anchor,6,1230000,0.83,0.83,-1.1688458622167557,-0.300692899292066,1.1616024329186652,2.692582403567252,0.0,123,post
std_anchor,6,1230000,0.94,0.94,-0.4203663780980562,-0.2986705933417671,1.46662692690353,2.8722813232690143,0.0,123,pre
std_anchor,6,1240000,0.91,0.91,-0.9492721974776512,-0.3964514563252048,1.6604119514375557,2.8722813232690143,0.0,124,post
std_anchor,6,1240000,0.89,0.89,-0.9974744207929336,-0.4054981129211839,1.4297531400555303,2.692582403567252,0.0,124,pre
std_anchor,6,1250000,0.94,0.94,-0.7928305341420709,-0.2834174920916902,1.4505675400399516,3.0413812651491097,0.0,125,post
std_anchor,6,1250000,0.95,0.95,-0.2830708824076671,-0.3225572864618328,1.4008710798617916,2.8722813232690143,0.0,125,pre
std_anchor,6,1260000,0.9,0.9,-1.17548038638564,-0.4160964814865419,1.3362031758396762,2.8722813232690143,0.0,126,post
std_anchor,6,1260000,0.97,0.97,-0.3150751136752324,-0.2284699344894989,1.5264986393889393,3.0413812651491097,0.0,126,pre
std_anchor,6,1270000,0.79,0.79,-1.301933195302731,-0.438793184793293,1.5552093962465114,2.692582403567252,0.0,127,post
std_anchor,6,1270000,0.93,0.93,-1.127716824561553,-0.2428074501242197,1.5993620620138496,2.8722813232690143,0.0,127,pre
std_anchor,6,1280000,0.95,0.95,-1.6037036199767096,-0.3512368282322569,1.4768774321777294,2.8722813232690143,0.0,128,post
std_anchor,6,1280000,0.95,0.95,-1.0200334799810158,-0.4867548297114882,1.4021508541802958,2.692582403567252,0.0,128,pre
std_anchor,6,1290000,0.9,0.9,-1.261215211662939,-0.5579140297009972,1.3136417904169937,2.692582403567252,0.0,129,post
std_anchor,6,1290000,0.98,0.98,-0.5859319634015818,-0.0371302005143697,1.3136417904169937,2.8722813232690143,0.0,129,pre
std_anchor,6,1300000,0.91,0.91,-1.6720705100548088,-0.3236248290488336,1.2880189751505793,2.8722813232690143,0.0,130,post
std_anchor,6,1300000,0.98,0.98,-1.2734891461148856,-0.112128458044154,1.2582525874716173,2.692582403567252,0.0,130,pre
std_anchor,6,1310000,0.82,0.82,-1.3903205540477208,-0.390576693757705,1.557312773647483,2.692582403567252,0.0,131,post
std_anchor,6,1310000,0.95,0.95,-1.0281814816320258,0.0018991218443202,1.5475188847001016,2.8722813232690143,0.0,131,pre
std_anchor,6,1320000,0.72,0.72,-1.3872278261379476,-0.4736542395633823,1.4709948475160983,2.5,0.0,132,post
std_anchor,6,1320000,0.95,0.95,-1.1545061385751292,-0.0513270448476276,1.5729384571366272,2.692582403567252,0.0,132,pre
std_anchor,6,1330000,0.83,0.83,-1.58784715511511,-0.2582090793186344,1.5667294920229335,2.692582403567252,0.0,133,post
std_anchor,6,1330000,0.85,0.85,-1.1596950923570348,-0.3180283584328881,1.5887536898777976,2.5,0.0,133,pre
std_anchor,6,1340000,0.85,0.85,-1.1879851462582418,-0.3180283584328881,1.6440878464955049,2.5,0.0,134,post
std_anchor,6,1340000,0.94,0.94,-0.5908706475426264,-0.1401030959662847,1.7423012703559748,2.692582403567252,0.0,134,pre
std_anchor,6,1350000,0.89,0.89,-1.3159799103499503,-0.2578696357075348,1.5664531731239988,2.692582403567252,0.0,135,post
std_anchor,6,1350000,0.87,0.87,-1.0350499443158352,-0.3080153465091882,1.693030824051702,2.5,0.0,135,pre
std_anchor,6,1360000,0.82,0.82,-1.2134067430998483,-0.3171752845024785,1.6977171886735358,2.5,0.0,136,post
std_anchor,6,1360000,0.93,0.93,-0.9271410814818948,-0.2182398668876231,1.4807710901078075,2.692582403567252,0.0,136,pre
std_anchor,6,1370000,0.93,0.93,-1.40944532310215,-0.1722208916272684,1.5512904767502804,2.692582403567252,0.0,137,post
std_anchor,6,1370000,0.9,0.9,-1.220061592302646,-0.217504055469911,1.6498703958437364,2.5,0.0,137,pre
std_anchor,6,1380000,0.96,0.96,-1.5691026946518536,-0.1123880441125391,1.563607553183239,2.8722813232690143,0.0,138,post
std_anchor,6,1380000,0.96,0.96,-1.43413624170212,-0.1516490275326335,1.4046090255525774,2.692582403567252,0.0,138,pre
