registered,arm,seed,unit,t_sub,win_len,d_wmu,d_b,share_unit,routes_same_sign,share_in_unit_interval,d_wmu_ff,d_b_ff,n_ff_intervals,share_unit_ff,frac_db_ff,frac_dwmu_ff,pred,pred_meanrecip,pred_ff
0,E_933,0,75,291000,291,-6.716746004019608,-1.7765406975567544,0.20916999036745418,1,1,2.6013313884931395,0.28194794296925707,262,0.09778724520119712,-0.1587061548080577,-0.38729042112600115,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,0,76,41000,41,-3.3150636295378657,-1.1922322028068777,0.2645116378320049,1,1,-1.2448616542227793,-0.3487205246717828,37,0.21882807757908265,0.29249379764343597,0.3755166697648933,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,0,77,1912000,1912,-0.8170156199893128,-0.6971651075380194,0.46042397374618216,1,1,2.1155834229301287,0.20331274859087323,1721,0.08767652087567038,-0.29162783161775735,-2.5894038879670402,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,0,79,201000,201,-1.2893241929638148,-0.3368235763621765,0.207129747194982,1,1,-1.7272910303683877,-0.2925819052963874,181,0.14485163899683304,0.8686503137826155,1.3396871320608692,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,0,80,381000,381,-2.3037009469659764,-0.5125797382925512,0.18200591332234262,1,1,1.64802870703081,0.4134637457589482,343,0.20056524834685652,-0.8066330267681527,-0.7153830922374274,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,0,82,231000,231,-2.278388858193196,-0.5273090958486115,0.18794221776046321,1,1,-0.8882541532045741,-0.1189687941221294,208,0.11811565099652223,0.22561490984840685,0.389860646487262,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,0,83,221000,221,-1.8723607496479424,0.07976787342848013,-0.04449860003723141,0,0,0.7504823299394117,0.1535666202681656,199,0.16986538199386814,1.9251687887336424,-0.4008214389671028,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,0,85,71000,71,-0.715543173300901,-0.12371058507729593,0.1474054585306339,1,1,-0.7020481736729262,-0.11159901725782095,64,0.13715897811944835,0.9020975625334928,0.9811402021128641,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,0,87,111000,111,-0.1733846386497344,0.09774958593433425,-1.2923847135024382,0,0,0.3679349335370756,0.05636343021200618,100,0.1328391411034004,0.5766104242105919,-2.1220734224348727,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,0,88,241000,241,-0.5745075679858758,0.22649035583808086,-0.6508021670545869,0,0,0.5083903142348533,0.12731041768064671,217,0.20026784820120258,0.5621008329893816,-0.8849149124652645,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,0,89,431000,431,-2.1944341085146775,-0.6676095369987252,0.2332632271507401,1,1,-1.4750166844322439,-0.6312946837185621,388,0.2997157463346906,0.9456046517198984,0.6721626676822947,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,0,90,41000,41,-0.6763031267556272,0.03062026825502162,-0.04742307752466516,0,0,-0.05368911413542965,-0.025036837644681398,37,0.31802521377717513,-0.8176557251609133,0.07938616873322467,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,0,91,511000,511,-2.3305146513440036,-0.806314743681682,0.25704768801271694,1,1,-1.1695660073293808,-0.205328731112974,460,0.14934141892607355,0.2546508453701722,0.5018488112292683,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,0,93,131000,131,-1.8126400006441372,-0.2509349345499192,0.12160204617251835,1,1,-0.9690237377802301,-0.14973863311264157,118,0.1338431082492852,0.5967229448590532,0.5345924935099519,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,0,94,434000,434,-2.6821554481250462,-0.7420792675171484,0.21671390227056203,1,1,0.45778684962325633,-0.011118840220980149,391,-0.024892851036856654,0.014983359201209875,-0.1706787166058071,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,0,95,221000,221,-0.446152622772118,-0.15893530077072882,0.26266480388527286,1,1,-0.3817048198824945,-0.047865627881311656,199,0.1114267243719474,0.30116423254743097,0.8555476319085956,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,0,97,81000,81,-1.608509981211082,-0.17213760689037017,0.0966713503787155,1,1,-0.6929890367967424,-0.050201515081206516,73,0.06754864543736948,0.2916359532822977,0.43082669358071124,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,0,99,121000,121,-0.16962108632284645,-0.07801120658740501,0.3150284063140277,1,1,-0.2971220081340363,-0.04853344406232818,109,0.14040989012016702,0.6221342571845819,1.7516808468524505,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,0,101000,101,-1.1693019397028663,-0.30263553764255846,0.20560352752777822,1,1,-1.2277416585743182,-0.23601510760842181,91,0.1612392940282791,0.7798658063983822,1.0499782963554325,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,1,91000,91,-0.7857545803995016,-0.325121283367622,0.29267112012416374,1,1,-1.2235409279873708,-0.2420791111661842,82,0.16517180763030032,0.7445809411759113,1.557154051033702,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,2,91000,91,-0.7059278134914422,-0.10300307326194336,0.12733235304605864,1,1,-0.30226449671349653,-0.08331327438433167,82,0.21607385235699583,0.8088426077585154,0.42818046114167,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,3,61000,61,-0.9613180257061344,-0.3073801169669288,0.2422799455820903,1,1,-1.290867759482826,-0.20379117225957222,55,0.1363462713342921,0.6629939967180708,1.34281031351162,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,4,91000,91,-0.4836164423582652,-0.3538420307820829,0.42251889751049565,1,1,-0.1596791682516696,-0.20204913188947377,82,0.5585660060621076,0.5710150697555422,0.3301772939584601,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,5,291000,291,-4.342778499531716,-0.5604372480409126,0.11429993638733131,1,1,0.35002103429288633,0.2506388178398969,262,0.41727246618855107,-0.4472201280625801,-0.08059840821506999,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,6,321000,321,-9.266016190727854,-1.5041940709113888,0.13966246102631316,1,1,-0.5746003207591752,-0.1533894002783372,289,0.21070270066413924,0.1019744747334357,0.062011581777091616,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,7,253000,253,-2.2632873298652143,-0.5148802935722756,0.18533089552573595,1,1,-1.1319851500454958,-0.3461807392438905,228,0.2341961357329883,0.6723518914310436,0.5001508801416341,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,8,31000,31,-1.3648395595499565,-0.09517379369594625,0.06518693372519903,1,1,-0.763511504381742,-0.14629738759835398,28,0.16080012944251873,1.5371604085231,0.5594148404032947,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,9,981000,981,-2.502062933838218,-0.7258119971501671,0.2248575340333652,1,1,2.151254010364232,0.7016683851850154,883,0.24594723862088425,-0.9667357221154386,-0.8597921264371086,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,10,41000,41,-0.7159197351915054,-0.04937408112324704,0.06451650342741083,1,1,0.11126986176937015,0.11375559970932239,37,0.5055232370675254,-2.3039537571416653,-0.15542225797086867,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,11,71000,71,-0.03398012228268321,-0.02108922812377667,0.3829576337494406,1,1,0.2267145937532138,0.007205360622079528,64,0.030802676245907133,-0.3416607084806472,-6.671976983106709,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,12,141000,141,-3.6619672730175017,-0.8621839578504122,0.19057363776166492,1,1,-1.14291619985537,-0.38018084700677246,127,0.24961038942988845,0.44095096359092,0.3121044276601616,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,14,51000,51,-0.9238423562848626,-0.04227197582854947,0.043754630713404186,1,1,-0.45622536174773454,-0.0851394677834807,46,0.15726819168730563,2.0140877286833505,0.49383464467076194,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,15,81000,81,-0.8164840137675995,-0.17814627975282438,0.1791080373414811,1,1,-0.7268385803269501,-0.11180941577038794,73,0.1333210313393639,0.6276270036372471,0.8902055252411033,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,16,21000,21,-0.8063672008829244,-0.11906217303878286,0.1286561421043198,1,1,-0.61270490165961,-0.10170218704598666,19,0.14235887164873526,0.8541939429650639,0.759833610529712,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,18,141000,141,-2.7855557149124124,-0.5551333434684338,0.1661733054968887,1,1,-1.6470897731522989,-0.22015449060125594,127,0.1179034231754441,0.3965794762493391,0.5912966537824533,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,19,141000,141,-1.307847141303819,-0.29289420011932243,0.18297409615155213,1,1,-1.4716015352569543,-0.28571196562801227,127,0.16258451635643295,0.9754783997484956,1.1252091232847634,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,20,81000,81,-0.6386531444924235,0.030655165713838972,-0.05041984806499284,0,0,-0.10330166436667021,0.002764919841398372,73,-0.027501585161267647,0.09019425525891633,0.16174924567038707,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,21,401000,401,-0.5845410341614183,-0.12502129234556492,0.17619494112802858,1,1,-0.06807258242539399,-0.02191080204364236,361,0.2434983099705697,0.1752565633626618,0.11645475415263329,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,22,121000,121,-0.6790056809887179,0.09635496671801747,-0.165373463651588,0,0,0.19586058391739547,0.012599622732923588,109,0.06044138080539653,0.1307625663946971,-0.28845205482257197,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,23,9000,9,-0.8258748051435809,-0.1580341592977792,0.1606186801921326,1,1,-0.8258748051435809,-0.1580341592977792,9,0.1606186801921326,1.0,1.0,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,24,51000,51,-0.22402312736320565,0.011788220431076413,-0.055543268548402254,0,0,-0.0046315921802418634,-0.017767016391976753,46,0.7932196473138734,-1.507183929572515,0.020674616209302023,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,25,61000,61,-0.8667231696665212,-0.3414799889975839,0.2826345772636069,1,1,-1.3099376768252344,-0.25993790095068725,55,0.16557866408683622,0.7612097614086734,1.5113680153828628,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,26,81000,81,-0.4303068862912802,0.02304313814154635,-0.056580381254739985,0,0,0.01556895598208996,0.011351452762458969,73,0.42166717712848645,0.4926174852023523,-0.03618105235608787,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,28,1351000,1351,-1.2590711479922163,0.09711210474003362,-0.08357618567021828,0,0,2.422512644239604,0.6121038131113454,1216,0.2017071421426607,6.303064018125548,-1.9240474599887982,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,29,991000,991,-0.9800214046013398,-0.3703054051272403,0.274233913197408,1,1,-0.6645528051214421,-0.06119571052285719,892,0.08432082078532306,0.16525740557805194,0.6781002965866585,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,32,191000,191,-6.783207837997955,-0.43023296707422887,0.05964323804691201,1,1,-1.3236809732648422,0.8297458782057794,172,-1.6798682387744923,-1.9285966945964461,0.19514085442729456,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,33,111000,111,-1.8485986718145426,-0.3123557272662332,0.14454526546191937,1,1,-0.6097509156411753,-0.24626065612727466,100,0.2876837933610176,0.7883980815161329,0.32984493873008014,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,34,1561000,1561,-0.8741238547566681,-0.627782974545795,0.41799062518236163,1,1,-1.5632218888253762,-0.5474136376975128,1405,0.2593596245389345,0.8719791072600688,1.7883299721416868,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,36,9000,9,-0.1348040047107446,-0.04171239918443925,0.23630891103587315,1,1,-0.1348040047107446,-0.04171239918443925,9,0.23630891103587315,1.0,1.0,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,37,41000,41,-1.144546989836968,-0.05631404759384395,0.04689472456723662,1,1,-0.4486256401828155,-0.06185757166471029,37,0.12117454644754563,1.0984394535240676,0.3919678651609741,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,38,101000,101,-1.1152635464599818,-0.267160139528297,0.19325489156192174,1,1,-1.2675110720388476,-0.22616038605780275,91,0.15141240386690757,0.8465349151902519,1.1365125992525469,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,39,121000,121,-2.8091870408483928,-0.6355688753109092,0.18450331192682318,1,1,-1.1428410116319878,-0.48370716923401247,109,0.297382625933945,0.7610617637583202,0.40682268393451027,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,40,81000,81,-2.221489933675924,-0.7213554823487058,0.24512177174537275,1,1,-0.4265800214874542,-0.22862950976147206,73,0.3489410621449147,0.3169443018815954,0.19202428740317878,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,41,184000,184,-4.020330032329422,-0.7095578328407655,0.15001578326323273,1,1,1.3399679988994073,0.42186835111339904,166,0.2394480912545212,-0.5945510451550072,-0.3332980098957238,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,42,211000,211,-6.879386243133055,-1.8031450820147086,0.20767504481004814,1,1,-3.5340077299574446,-0.45935242891243516,190,0.11502905088391321,0.2547506761902857,0.5137097416917187,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,43,21000,21,-0.24773666592778554,-0.011668035637724561,0.04498004688160177,1,1,-0.09267106069888387,-0.02234670965971719,19,0.1942891919226471,1.9152075253752934,0.37407083183196305,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,44,71000,71,-0.2192821942752765,0.1379735274613516,-1.6969104631503107,0,0,0.42979928772565934,0.08472265191346118,64,0.16466285572367356,0.6140500534582131,-1.9600282145394332,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,45,121000,121,-1.3550502159447113,-0.2853089977023586,0.17393080450227777,1,1,-1.3430682418435582,-0.2346187080856641,109,0.1487105588952165,0.8223319628020428,0.9911575423846566,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,46,351000,351,-0.5446777813712687,-0.14671918894781477,0.2122068728188136,1,1,-0.22019366557782696,-0.10890544541538374,316,0.3309199015661591,0.7422713156771834,0.4042640862336486,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,48,491000,491,-0.13011735147412473,-0.2729612652334623,0.6771911332410913,1,1,-0.16454031907674216,-0.07220267952908221,442,0.30498337840731343,0.2645162106327711,1.2645532453022825,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,50,121000,121,-1.1925540895543314,-0.10478994320806923,0.08077267136685613,1,1,-0.5457915961823299,-0.12020011503135386,109,0.1804828994227341,1.1470577361864434,0.4576661142357889,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,51,251000,251,-3.974085058312646,-0.7834756373606098,0.164680113923326,1,1,0.7533495768286133,0.22794066255343565,226,0.23228669093557627,-0.29093522719012327,-0.1895655391806026,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,54,141000,141,-0.7578744742487209,-0.22284635302948352,0.22722710360699613,1,1,-0.9180814267878156,-0.16737181405602586,127,0.154195323905348,0.7510637341858668,1.2113898250734825,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,55,111000,111,-0.13852369024565903,-0.07304697425597961,0.3452604094619831,1,1,-0.24392934814910516,-0.0620397154609959,100,0.2027646675418585,0.8493125977208748,1.7609215269714436,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,56,31000,31,-0.5267337745821408,-0.041181752915285585,0.0725138703228575,1,1,-0.13380251031813906,-0.03132597353828026,28,0.18970666239216774,0.7606760596791615,0.25402303169999857,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,57,141000,141,-2.8030771320103725,-0.7210087330372801,0.20459454186072468,1,1,-0.33456305674731457,-0.4608586954119982,127,0.579389102901594,0.6391860102312649,0.11935563703427786,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,58,101000,101,-0.905153242548197,-0.06265405212166408,0.06473814825195823,1,1,-0.45389922246856335,-0.05503208307286345,91,0.10813263494238684,0.8783483463447823,0.5014611903623539,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,59,351000,351,-1.0698943590637917,-0.05974122995676012,0.052885399979792275,1,1,-0.6914670297476468,-0.12814258016162539,316,0.1563458732210452,2.1449605281707997,0.6462946774976114,0.15520987556979482,0.15520987556979482,0.15520987556979482
0,E_933,1,60,431000,431,-0.2705835874556257,-0.4036680477183836,0.5986904987100341,1,1,-0.762454231269806,-0.1701040053988203,388,0.182405772326329,0.4213957640697197,2.817814038313926,0.15520987556979482,0.15520987556979482,0.15520987556979482
