cell,act1,act2,cond,seed,task,layer,p_pos,d_signed,D_abs,Q,Q_diag,zero_disagree,undefined_ratio,dead_frac,mu_norm,w_row_med,cos_med,zbar_med,zsd_med,a_rms
LL,LR,LR,raw,8,7,2,0.04853333333,-1.923111392,1.923111392,0,0,0,0,0,30.89965915,3.644600868,-0.1847163852,-20.42712593,10.08757401,3.187224584
LL,LR,LR,raw,9,7,2,0.05365833333,-1.796446918,1.796446918,0,0,0,0,0,29.94162163,3.614442921,-0.1698285361,-18.68023491,9.909970284,3.207308792
LL,LR,LR,raw,0,8,1,0.022525,-2.214761538,2.214761538,0,0,0,0,0,25.93165051,20.35740387,-0.05991518696,-32.19630432,13.76714325,3.929584243
LL,LR,LR,raw,1,8,1,0.02818333333,-2.046807276,2.046807276,0,0,0,0,0,26.50609445,20.44043663,-0.05137682696,-28.2634964,13.41690159,3.69811062
LL,LR,LR,raw,2,8,1,0.02763333333,-2.157415754,2.157415754,0,0,0,0,0,26.50814712,20.87435178,-0.05578653078,-30.70709801,13.88652706,3.910129026
LL,LR,LR,raw,3,8,1,0.02495,-2.202039447,2.202039447,0,0,0,0,0,26.12548909,20.87227047,-0.05862469758,-32.23401642,14.1625452,3.944860756
LL,LR,LR,raw,4,8,1,0.02441666667,-2.136156126,2.136156126,0,0,0,0,0,25.98622694,20.95097318,-0.05346463121,-29.74858856,13.71758652,3.720950532
LL,LR,LR,raw,5,8,1,0.031,-2.05079674,2.05079674,0,0,0,0,0,26.35320991,20.47692101,-0.05355044628,-29.9683857,13.86437416,3.838666591
LL,LR,LR,raw,6,8,1,0.02796666667,-2.154337022,2.154337022,0,0,0,0,0,26.11247655,20.56443986,-0.06138901331,-33.10509872,14.08479214,4.041139933
LL,LR,LR,raw,7,8,1,0.02236666667,-2.20360263,2.20360263,0,0,0,0,0,26.04160156,20.3418867,-0.05810528621,-30.73824692,13.72567463,3.945961851
LL,LR,LR,raw,8,8,1,0.02129166667,-2.247109468,2.247109468,0,0,0,0,0,26.39409369,20.57944337,-0.06034831628,-33.22511673,14.11437702,4.021211199
LL,LR,LR,raw,9,8,1,0.02591666667,-2.095805587,2.095805587,0,0,0,0,0,26.26440303,20.33789953,-0.05501312305,-29.787117,13.69438457,3.782969724
LL,LR,LR,raw,0,8,2,0.05053333333,-1.906712564,1.906712564,0,0,0,0,0,32.33462916,3.686486617,-0.1480412765,-17.98555946,9.186940193,3.031605131
LL,LR,LR,raw,1,8,2,0.06909166667,-1.644059444,1.644059444,0,0,0,0,0,28.3154698,3.704768403,-0.157027193,-16.89346123,9.753190041,3.175456389
LL,LR,LR,raw,2,8,2,0.04791666667,-1.858503106,1.858503106,0,0,0,0,0,31.10451467,3.750029249,-0.153880932,-17.95630455,9.439032555,3.038742334
LL,LR,LR,raw,3,8,2,0.045275,-1.97106615,1.97106615,0,0,0,0,0,32.43101579,3.703414584,-0.1565821481,-19.34363747,9.333922386,2.997974252
LL,LR,LR,raw,4,8,2,0.06243333333,-1.808559764,1.81173407,0,0,0,0,0,29.82449781,3.799053856,-0.1582356557,-18.58196068,9.477989197,3.089825451
LL,LR,LR,raw,5,8,2,0.059425,-1.786932397,1.786932397,0,0,0,0,0,29.46762442,3.638934771,-0.1765492733,-18.48670959,9.961149216,3.245143928
LL,LR,LR,raw,6,8,2,0.05539166667,-1.862073344,1.862073344,0,0,0,0,0,32.35147062,3.693158134,-0.1526562457,-18.05394173,9.721247673,3.185467432
LL,LR,LR,raw,7,8,2,0.04636666667,-1.974672406,1.974672406,0,0,0,0,0,32.71910855,3.709503081,-0.1570237464,-18.73937607,9.061193466,2.868566072
LL,LR,LR,raw,8,8,2,0.04623333333,-1.99773555,1.99773555,0,0,0,0,0,33.22509024,3.678927344,-0.1617265022,-19.84332657,9.159353256,2.969633539
LL,LR,LR,raw,9,8,2,0.0681,-1.784482165,1.792272286,0,0,0,0,0,29.98097418,3.64641189,-0.162953573,-18.50553513,9.170620918,3.13702851
LL,LR,LR,raw,0,9,1,0.023875,-2.133284806,2.133284806,0,0,0,0,0,25.93165051,21.57355304,-0.0539791164,-30.60341835,13.88711071,3.807775246
LL,LR,LR,raw,1,9,1,0.02475833333,-2.180691934,2.180691934,0,0,0,0,0,26.50609445,21.37341913,-0.05458636516,-31.23406982,14.11537647,3.937621763
LL,LR,LR,raw,2,9,1,0.02469166667,-2.167872441,2.167872441,0,0,0,0,0,26.50814712,21.77480085,-0.05272884595,-30.80378342,13.4946537,3.791637136
LL,LR,LR,raw,3,9,1,0.0335,-2.035798639,2.035798639,0,0,0,0,0,26.12548909,21.89463251,-0.04958119008,-28.56566429,13.96731758,3.951444745
LL,LR,LR,raw,4,9,1,0.02831666667,-2.099624957,2.099624957,0,0,0,0,0,25.98622694,21.8746958,-0.05150084613,-30.38662148,14.16041279,3.899067644
LL,LR,LR,raw,5,9,1,0.02580833333,-2.103570772,2.103570772,0,0,0,0,0,26.35320991,21.47055344,-0.05130957555,-29.14338684,13.6943779,3.777650564
LL,LR,LR,raw,6,9,1,0.025525,-2.122052276,2.122052276,0,0,0,0,0,26.11247655,21.47477328,-0.05364887844,-30.76447296,14.27075577,3.891262999
LL,LR,LR,raw,7,9,1,0.022775,-2.215071844,2.215071844,0,0,0,0,0,26.04160156,21.32607001,-0.05781680006,-32.29623413,13.94490242,3.893449802
LL,LR,LR,raw,8,9,1,0.02085,-2.206626884,2.206626884,0,0,0,0,0,26.39409369,21.53008338,-0.0547895732,-31.39526367,14.15007591,3.913392661
LL,LR,LR,raw,9,9,1,0.03069166667,-2.065065603,2.065065603,0,0,0,0,0,26.26440303,21.43367832,-0.05229798251,-30.23897934,13.70382881,3.919280241
LL,LR,LR,raw,0,9,2,0.04835,-1.902387474,1.902387474,0,0,0,0,0,30.56273715,3.851885775,-0.1637063138,-19.47216225,9.670080185,3.150832905
LL,LR,LR,raw,1,9,2,0.04306666667,-2.07132418,2.07132418,0,0,0,0,0,31.99509841,3.792937791,-0.1807908203,-21.36289024,9.566213608,3.015113646
LL,LR,LR,raw,2,9,2,0.06448333333,-1.744073234,1.744073234,0,0,0,0,0,30.90991278,3.807395987,-0.1374171382,-16.80280876,8.957901955,3.020092922
LL,LR,LR,raw,3,9,2,0.05931666667,-1.721328979,1.721328979,0,0,0,0,0,30.14717066,3.815623469,-0.1644124022,-19.93650436,10.73197365,3.427266743
LL,LR,LR,raw,4,9,2,0.04455,-1.922145624,1.922145624,0,0,0,0,0,30.73905608,3.923933486,-0.1784323579,-20.31848335,10.37402534,3.178963943
LL,LR,LR,raw,5,9,2,0.05903333333,-1.782698338,1.782698338,0,0,0,0,0,29.74803969,3.766777719,-0.1545030622,-17.80897903,9.594525337,3.098738967
LL,LR,LR,raw,6,9,2,0.05744166667,-1.795989501,1.795989501,0,0,0,0,0,30.23630479,3.773692657,-0.161613417,-18.53676414,9.887325287,3.234821831
LL,LR,LR,raw,7,9,2,0.04385833333,-1.988530239,1.988530239,0,0,0,0,0,31.68681388,3.797705367,-0.1657366291,-20.37530327,9.574064255,3.011150283
LL,LR,LR,raw,8,9,2,0.05665833333,-1.833654891,1.833654891,0,0,0,0,0,32.03311084,3.766208438,-0.1452026697,-18.0387516,9.24369812,3.043261946
LL,LR,LR,raw,9,9,2,0.042825,-1.883488247,1.883488247,0,0,0,0,0,30.68393807,3.777793391,-0.1714456231,-19.60684204,10.2204895,3.168587531
LL,LR,LR,raw,0,10,1,0.02196666667,-2.193424161,2.193424161,0,0,0,0,0,25.93165051,22.44427427,-0.05168980255,-30.78900719,13.84666157,3.868319045
LL,LR,LR,raw,1,10,1,0.03258333333,-2.024840906,2.024840906,0,0,0,0,0,26.50609445,22.3120069,-0.04685352051,-28.52182388,13.85260582,3.843005703
LL,LR,LR,raw,2,10,1,0.026325,-2.111867811,2.111867811,0,0,0,0,0,26.50814712,22.60018591,-0.05006597694,-29.97529984,13.67321014,3.728519558
LL,LR,LR,raw,3,10,1,0.03230833333,-2.002177589,2.002177589,0,0,0,0,0,26.12548909,22.93178822,-0.04786018652,-28.99378395,14.04946423,3.849238952
LL,LR,LR,raw,4,10,1,0.02905833333,-2.11875526,2.11875526,0,0,0,0,0,25.98622694,22.7542886,-0.05195259633,-31.94610786,13.93894577,4.007244604
LL,LR,LR,raw,5,10,1,0.02109166667,-2.223867727,2.223867727,0,0,0,0,0,26.35320991,22.43700212,-0.05319746551,-31.71084785,14.22192478,3.980590495
LL,LR,LR,raw,6,10,1,0.0203,-2.213437224,2.213437224,0,0,0,0,0,26.11247655,22.47559021,-0.05421520908,-32.47486496,14.67217541,4.029667393
LL,LR,LR,raw,7,10,1,0.017475,-2.236053002,2.236053002,0,0,0,0,0,26.04160156,22.28648492,-0.05419161071,-31.62166023,13.98389149,3.839260877
LL,LR,LR,raw,8,10,1,0.020875,-2.264652685,2.264652685,0,0,0,0,0,26.39409369,22.5812333,-0.05339614434,-31.59070778,13.83596706,3.923865241
LL,LR,LR,raw,9,10,1,0.02305833333,-2.111183634,2.111183634,0,0,0,0,0,26.26440303,22.29265052,-0.0516118825,-30.42844391,13.96749592,3.81444112
LL,LR,LR,raw,0,10,2,0.05200833333,-1.92962977,1.92962977,0,0,0,0,0,31.88108687,3.922261585,-0.1493349568,-18.7284832,9.444619179,3.040141772
LL,LR,LR,raw,1,10,2,0.06644166667,-1.658632319,1.658632319,0,0,0,0,0,29.4265305,3.845170041,-0.1537562946,-17.74907684,10.06257629,3.308855724
LL,LR,LR,raw,2,10,2,0.05024166667,-1.922096393,1.922096393,0,0,0,0,0,29.54268737,3.881739982,-0.1718390052,-19.74241638,9.692504883,3.150748851
LL,LR,LR,raw,3,10,2,0.04835833333,-1.810105832,1.810105832,0,0,0,0,0,28.93004171,3.967970658,-0.1696568019,-19.97960281,10.55944538,3.314622755
LL,LR,LR,raw,4,10,2,0.05101666667,-1.865420928,1.865420928,0,0,0,0,0,31.4391464,3.958419197,-0.1672846101,-21.41733551,10.66945362,3.381614654
LL,LR,LR,raw,5,10,2,0.027525,-2.251030181,2.251030181,0,0,0,0,0,33.20321231,3.875040021,-0.174918571,-23.45294189,9.605522156,2.933954813
LL,LR,LR,raw,6,10,2,0.03820833333,-2.13056643,2.13056643,0,0,0,0,0,33.49890294,3.878443756,-0.1619376866,-21.83120537,9.822377205,3.069722151
LL,LR,LR,raw,7,10,2,0.053925,-1.902853721,1.902853721,0,0,0,0,0,31.94859923,3.874954266,-0.1492745805,-18.98425674,8.933353424,2.998999979
LL,LR,LR,raw,8,10,2,0.03695,-2.157015217,2.157015217,0,0,0,0,0,32.89097832,3.90258633,-0.1586365285,-20.25242233,9.388053894,2.936880108
LL,LR,LR,raw,9,10,2,0.05550833333,-1.812442668,1.812442668,0,0,0,0,0,30.40152838,3.834395756,-0.1538193708,-18.1249485,9.799671173,3.10017906
LL,LR,LR,raw,0,11,1,0.02279166667,-2.127405752,2.127405752,0,0,0,0,0,25.93165051,23.34894574,-0.04977070664,-30.06328201,13.78407383,3.768354798
LL,LR,LR,raw,1,11,1,0.02138333333,-2.152316997,2.152316997,0,0,0,0,0,26.50609445,23.13035947,-0.05008987158,-31.38278008,14.51911163,3.916800762
LL,LR,LR,raw,2,11,1,0.02390833333,-2.182785947,2.182785947,0,0,0,0,0,26.50814712,23.37836147,-0.0493409723,-30.27887726,13.57802677,3.881986923
LL,LR,LR,raw,3,11,1,0.019925,-2.241317494,2.241317494,0,0,0,0,0,26.12548909,23.69551006,-0.05266253974,-32.96448517,14.51381493,4.096276171
LL,LR,LR,raw,4,11,1,0.02514166667,-2.11877163,2.11877163,0,0,0,0,0,25.98622694,23.62469351,-0.04938266946,-30.85061264,14.11492348,3.919564281
LL,LR,LR,raw,5,11,1,0.02215,-2.138948545,2.138948545,0,0,0,0,0,26.35320991,23.24548637,-0.0509681972,-31.65542793,14.37255669,3.876380927
LL,LR,LR,raw,6,11,1,0.01408333333,-2.308868348,2.308868348,0,0,0,0,0,26.11247655,23.38315818,-0.05400199719,-33.5233345,14.30853844,3.99950249
LL,LR,LR,raw,7,11,1,0.022925,-2.185522823,2.185522823,0,0,0,0,0,26.04160156,23.26879535,-0.04862125787,-29.92641068,13.61687279,3.819485131
LL,LR,LR,raw,8,11,1,0.03008333333,-2.072090008,2.072090008,0,0,0,0,0,26.39409369,23.37384071,-0.04819746029,-29.57169342,14.19186974,3.884403882
LL,LR,LR,raw,9,11,1,0.02994166667,-2.132539625,2.132539625,0,0,0,0,0,26.26440303,23.1522678,-0.04889698714,-30.2378521,14.01028156,4.016337486
LL,LR,LR,raw,0,11,2,0.06145,-1.792307279,1.792307279,0,0,0,0,0,30.30455166,3.972310116,-0.1489584666,-18.89128685,9.702727318,3.278803515
LL,LR,LR,raw,1,11,2,0.05310833333,-1.893919827,1.893919827,0,0,0,0,0,31.76972335,3.913658228,-0.1625886644,-19.64457321,9.774587631,3.157771965
LL,LR,LR,raw,2,11,2,0.04639166667,-1.93584328,1.93584328,0,0,0,0,0,31.35377544,3.934935716,-0.1540496367,-19.37696075,9.931384087,3.172895164
LL,LR,LR,raw,3,11,2,0.03890833333,-2.114778227,2.114778227,0,0,0,0,0,34.47909675,3.987250842,-0.1658572942,-22.47208977,9.763541222,3.135598145
LL,LR,LR,raw,4,11,2,0.05368333333,-1.815378778,1.815378778,0,0,0,0,0,31.05323763,4.001264919,-0.1491780813,-18.99818802,9.93556118,3.204704793
LL,LR,LR,raw,5,11,2,0.05505833333,-1.884248233,1.884248233,0,0,0,0,0,31.21846522,3.927369764,-0.1598111299,-19.88815117,9.834076881,3.232198667
LL,LR,LR,raw,6,11,2,0.04455,-2.059152816,2.059152816,0,0,0,0,0,34.38182567,3.958816231,-0.1426100248,-19.27170181,9.207349777,2.91154742
LL,LR,LR,raw,7,11,2,0.0487,-1.926880114,1.926880114,0,0,0,0,0,31.14091061,3.949610741,-0.1491636967,-18.9581852,9.337215424,2.973509013
LL,LR,LR,raw,8,11,2,0.0636,-1.773826149,1.773826149,0,0,0,0,0,30.33015055,3.88914148,-0.1562402445,-18.25251961,10.03724957,3.283586229
LL,LR,LR,raw,9,11,2,0.05125833333,-1.83456183,1.83456183,0,0,0,0,0,32.20674254,3.915334127,-0.1455215295,-18.74996567,9.878160477,3.129267725
LL,LR,LR,raw,0,12,1,0.02200833333,-2.167180622,2.167180622,0,0,0,0,0,25.93165051,24.13152182,-0.0484207829,-31.05321693,14.2236166,3.941513839
LL,LR,LR,raw,1,12,1,0.026,-2.123720242,2.123720242,0,0,0,0,0,26.50609445,24.01400837,-0.04721733702,-30.4155674,14.74432564,4.020660805
LL,LR,LR,raw,2,12,1,0.02749166667,-2.008510276,2.008510276,0,0,0,0,0,26.50814712,24.24127087,-0.04316614115,-27.79899216,13.81836796,3.715646153
LL,LR,LR,raw,3,12,1,0.0251,-2.14183437,2.14183437,0,0,0,0,0,26.12548909,24.56902527,-0.04849714647,-31.56629562,14.49516964,4.02758563
LL,LR,LR,raw,4,12,1,0.02359166667,-2.151448699,2.151448699,0,0,0,0,0,25.98622694,24.40787914,-0.04855169858,-30.40543747,13.95896721,3.890373282
LL,LR,LR,raw,5,12,1,0.032425,-2.03606106,2.03606106,0,0,0,0,0,26.35320991,24.08445648,-0.04692120422,-30.34110069,14.38387489,3.997892276
LL,LR,LR,raw,6,12,1,0.02349166667,-2.12947653,2.12947653,0,0,0,0,0,26.11247655,24.22141674,-0.04775918965,-30.59284019,13.74586201,3.77312641
LL,LR,LR,raw,7,12,1,0.019975,-2.246007017,2.246007017,0,0,0,0,0,26.04160156,23.98277275,-0.05102116037,-32.43431091,14.33889961,3.981741092
LL,LR,LR,raw,8,12,1,0.02784166667,-2.12030021,2.12030021,0,0,0,0,0,26.39409369,24.27515601,-0.04926868087,-32.58818436,14.32041645,3.91101629
LL,LR,LR,raw,9,12,1,0.02298333333,-2.120954693,2.120954693,0,0,0,0,0,26.26440303,24.04154006,-0.04742303745,-30.46815872,14.47574615,3.923363165
LL,LR,LR,raw,0,12,2,0.04481666667,-1.943174508,1.943174508,0,0,0,0,0,31.94273154,3.997442046,-0.1586367971,-20.5114975,9.770620346,3.208817679
LL,LR,LR,raw,1,12,2,0.04393333333,-1.956379346,1.956379346,0,0,0,0,0,32.17686257,3.976133234,-0.1598216806,-20.9537468,10.27451229,3.244810901
LL,LR,LR,raw,2,12,2,0.05495833333,-1.805731195,1.805731195,0,0,0,0,0,28.25029442,4.000099107,-0.1689308559,-19.17229843,10.46560192,3.373345727
LL,LR,LR,raw,3,12,2,0.046725,-1.966892254,1.966892254,0,0,0,0,0,32.60389383,4.069497932,-0.1568755576,-21.50657654,10.43842411,3.278834256
LL,LR,LR,raw,4,12,2,0.0524,-1.850054914,1.850054914,0,0,0,0,0,31.2202627,4.011520342,-0.1490275391,-19.44617653,9.931534767,3.153685517
LL,LR,LR,raw,5,12,2,0.048625,-1.811331585,1.811331585,0,0,0,0,0,30.57792329,3.954443458,-0.1660935542,-20.76007462,10.79019928,3.419537935
LL,LR,LR,raw,6,12,2,0.06210833333,-1.741907215,1.741907215,0,0,0,0,0,30.61482756,3.998911308,-0.140356686,-17.68065071,9.751069069,3.17116386
LL,LR,LR,raw,7,12,2,0.05245833333,-1.921005988,1.921005988,0,0,0,0,0,33.35489464,4.024095392,-0.143796559,-19.63956833,9.674386978,3.061827203
LL,LR,LR,raw,8,12,2,0.04500833333,-1.883317266,1.883317266,0,0,0,0,0,31.05180258,4.021758163,-0.1601232175,-20.21366501,10.43168068,3.131212292
LL,LR,LR,raw,9,12,2,0.05508333333,-1.84433732,1.84433732,0,0,0,0,0,31.58837743,4.006448223,-0.1490086119,-19.14483261,9.931656837,3.215062289
LL,LR,LR,raw,0,13,1,0.02584166667,-2.096052168,2.096052168,0,0,0,0,0,25.93165051,24.93386422,-0.04597174715,-30.09572411,14.69861603,3.941502488
LL,LR,LR,raw,1,13,1,0.02225,-2.136198569,2.136198569,0,0,0,0,0,26.50609445,24.89475781,-0.04743017587,-31.90746117,14.3433609,3.937939134
LL,LR,LR,raw,2,13,1,0.02173333333,-2.20952857,2.20952857,0,0,0,0,0,26.50814712,25.02204579,-0.04899797138,-32.55831528,14.55263901,3.978954546
LL,LR,LR,raw,3,13,1,0.02108333333,-2.216664312,2.216664312,0,0,0,0,0,26.12548909,25.26736337,-0.04983364135,-33.17198944,14.97185326,4.130289732
LL,LR,LR,raw,4,13,1,0.02834166667,-2.068554906,2.068554906,0,0,0,0,0,25.98622694,25.24361808,-0.04399523785,-29.37762451,14.24974823,3.93508066
LL,LR,LR,raw,5,13,1,0.01998333333,-2.205974238,2.205974238,0,0,0,0,0,26.35320991,24.99036992,-0.05031571144,-33.4357872,15.05283737,4.082928901
LL,LR,LR,raw,6,13,1,0.01708333333,-2.266294929,2.266294929,0,0,0,0,0,26.11247655,25.02403521,-0.04911617395,-33.11341858,14.21945477,3.917829677
LL,LR,LR,raw,7,13,1,0.02363333333,-2.252680166,2.252680166,0,0,0,0,0,26.04160156,24.76858057,-0.05028783922,-33.28701782,13.76988506,3.931900532
LL,LR,LR,raw,8,13,1,0.0319,-2.053643452,2.053643452,0,0,0,0,0,26.39409369,25.03759179,-0.04548096006,-30.61058617,14.60274124,4.032336622
LL,LR,LR,raw,9,13,1,0.022575,-2.191967865,2.191967865,0,0,0,0,0,26.26440303,24.88871646,-0.05243251485,-34.35752106,15.0475359,4.0807992
LL,LR,LR,raw,0,13,2,0.071925,-1.696090267,1.696475472,0,0,0,0,0,30.95789363,4.060827987,-0.1547528306,-19.46012115,10.76741219,3.68357024
LL,LR,LR,raw,1,13,2,0.04735833333,-1.893393909,1.893393909,0,0,0,0,0,31.72390654,4.112749361,-0.1568024947,-20.82955551,10.37832069,3.233225085
LL,LR,LR,raw,2,13,2,0.03765,-2.090198773,2.090198773,0,0,0,0,0,32.64361088,4.057354171,-0.1646775744,-21.18932533,10.11701488,3.097884205
LL,LR,LR,raw,3,13,2,0.05056666667,-2.00097433,2.00097433,0,0,0,0,0,34.18747747,4.105695564,-0.1538892165,-22.74546432,10.41998863,3.420308867
LL,LR,LR,raw,4,13,2,0.06304166667,-1.693938325,1.693938325,0,0,0,0,0,31.03963335,4.111604448,-0.1485624606,-19.1184063,10.74751091,3.493163642
LL,LR,LR,raw,5,13,2,0.04666666667,-1.963694156,1.963694156,0,0,0,0,0,33.80904683,4.04253374,-0.1538533832,-21.96526337,10.12670612,3.186427622
LL,LR,LR,raw,6,13,2,0.034075,-2.162177223,2.162177223,0,0,0,0,0,32.80753867,4.111106946,-0.1616089815,-21.83399773,9.829468727,3.106053912
LL,LR,LR,raw,7,13,2,0.04089166667,-2.042187286,2.042187286,0,0,0,0,0,32.57708765,4.096393034,-0.1623148705,-21.72014427,9.92728138,3.119500621
LL,LR,LR,raw,8,13,2,0.05315,-1.853317873,1.853317873,0,0,0,0,0,31.2918016,4.035263261,-0.1694738625,-21.79989624,11.205616,3.620797649
LL,LR,LR,raw,9,13,2,0.03675833333,-2.11684748,2.11684748,0,0,0,0,0,33.81499221,4.042624524,-0.170169408,-23.44888878,10.16352749,3.146498488
LL,LR,LR,raw,0,14,1,0.01965,-2.273998068,2.273998068,0,0,0,0,0,25.93165051,25.67565625,-0.05163666044,-34.75029755,14.98373508,4.10669796
LL,LR,LR,raw,1,14,1,0.02025833333,-2.194782298,2.194782298,0,0,0,0,0,26.50609445,25.67622925,-0.04742428605,-32.94958878,14.42466068,4.08087231
LL,LR,LR,raw,2,14,1,0.02749166667,-2.115571641,2.115571641,0,0,0,0,0,26.50814712,25.80852341,-0.04511182354,-31.54206467,14.24109554,4.059284895
LL,LR,LR,raw,3,14,1,0.021975,-2.114892565,2.114892565,0,0,0,0,0,26.12548909,26.16652264,-0.0481354145,-33.72883606,15.08233261,4.042002107
LL,LR,LR,raw,4,14,1,0.02350833333,-2.137361069,2.137361069,0,0,0,0,0,25.98622694,26.04307254,-0.04597376332,-31.44356918,14.61166191,3.987903823
LL,LR,LR,raw,5,14,1,0.02055,-2.180926468,2.180926468,0,0,0,0,0,26.35320991,25.74832241,-0.04991205069,-34.73141098,15.1797123,4.081641552
LL,LR,LR,raw,6,14,1,0.02291666667,-2.182527106,2.182527106,0,0,0,0,0,26.11247655,25.7922447,-0.04784577097,-32.17121124,13.93608761,3.94943486
LL,LR,LR,raw,7,14,1,0.03339166667,-2.041078459,2.041078459,0,0,0,0,0,26.04160156,25.64350314,-0.04454116265,-29.99448586,13.88764381,3.961678201
LL,LR,LR,raw,8,14,1,0.03168333333,-2.077198844,2.077198844,0,0,0,0,0,26.39409369,25.78558261,-0.04723309819,-32.28727341,14.6133976,4.038076262
LL,LR,LR,raw,9,14,1,0.03105833333,-2.011708243,2.011708243,0,0,0,0,0,26.26440303,25.60915638,-0.04513949367,-30.68241692,14.85132885,4.034287507
LL,LR,LR,raw,0,14,2,0.035225,-2.129477931,2.129477931,0,0,0,0,0,34.61570925,4.124073372,-0.1550875707,-22.51617241,9.943746567,3.188619763
LL,LR,LR,raw,1,14,2,0.03193333333,-2.131787934,2.131787934,0,0,0,0,0,33.77013346,4.125508341,-0.1619834064,-21.97179413,10.13836956,3.187966767
LL,LR,LR,raw,2,14,2,0.05325,-1.867823639,1.867823639,0,0,0,0,0,31.99141627,4.035661997,-0.1565991786,-20.93041039,11.11313343,3.43231196
LL,LR,LR,raw,3,14,2,0.054175,-1.879385937,1.879385937,0,0,0,0,0,32.63806976,4.172048992,-0.1498694378,-20.77544022,10.40044594,3.442968657
LL,LR,LR,raw,4,14,2,0.04696666667,-1.884067956,1.884067956,0,0,0,0,0,32.11505016,4.164522356,-0.1540585582,-20.89909172,10.72555637,3.279552974
LL,LR,LR,raw,5,14,2,0.046975,-1.983520843,1.983520843,0,0,0,0,0,33.74152214,4.106012616,-0.1507917672,-21.51205826,10.33469296,3.220134773
LL,LR,LR,raw,6,14,2,0.05233333333,-1.895131453,1.895131453,0,0,0,0,0,32.14036363,4.135730705,-0.1453880111,-20.13259697,10.0511179,3.392686443
LL,LR,LR,raw,7,14,2,0.04993333333,-1.788123163,1.788123163,0,0,0,0,0,29.93803881,4.116570651,-0.1728144797,-22.20362473,11.40958786,3.425188509
LL,LR,LR,raw,8,14,2,0.04850833333,-1.842303785,1.842303785,0,0,0,0,0,31.4077876,4.139032329,-0.1574658029,-20.38671303,11.24451542,3.52517635
LL,LR,LR,raw,9,14,2,0.05729166667,-1.747102323,1.747102323,0,0,0,0,0,30.92851878,4.08604486,-0.1665880432,-21.50363922,11.47249222,3.555032308
LL,LR,LR,raw,0,15,1,0.02154166667,-2.080267999,2.080267999,0,0,0,0,0,25.93165051,26.39553554,-0.04292561746,-29.77868652,13.91867352,3.703917185
LL,LR,LR,raw,1,15,1,0.02096666667,-2.149355953,2.149355953,0,0,0,0,0,26.50609445,26.40422321,-0.04517784593,-32.78802109,14.70835495,4.042341597
LL,LR,LR,raw,2,15,1,0.02580833333,-2.140550029,2.140550029,0,0,0,0,0,26.50814712,26.63355183,-0.04273640589,-31.52408218,14.35908318,3.998263675
LL,LR,LR,raw,3,15,1,0.0271,-2.018886575,2.018886575,0,0,0,0,0,26.12548909,26.92234576,-0.04176447151,-29.94439507,14.59280014,3.92756837
LL,LR,LR,raw,4,15,1,0.02566666667,-2.161924964,2.161924964,0,0,0,0,0,25.98622694,26.82348172,-0.04481163763,-32.07633591,15.21439743,4.185239349
LL,LR,LR,raw,5,15,1,0.02525833333,-2.111446656,2.111446656,0,0,0,0,0,26.35320991,26.51861576,-0.04712450179,-33.45185089,15.35881138,4.134338955
LL,LR,LR,raw,6,15,1,0.022,-2.131547566,2.131547566,0,0,0,0,0,26.11247655,26.55069957,-0.04480365854,-31.71280098,14.37468719,3.872371118
LL,LR,LR,raw,7,15,1,0.02189166667,-2.16892837,2.16892837,0,0,0,0,0,26.04160156,26.48630592,-0.04523861227,-32.07032776,14.09854603,3.924351648
LL,LR,LR,raw,8,15,1,0.02891666667,-2.128688769,2.128688769,0,0,0,0,0,26.39409369,26.49554596,-0.04417996019,-31.51007652,14.79058933,4.183313399
LL,LR,LR,raw,9,15,1,0.02125833333,-2.117263753,2.117263753,0,0,0,0,0,26.26440303,26.46915387,-0.04555592969,-32.48914337,15.48593616,4.050468429
LL,LR,LR,raw,0,15,2,0.05429166667,-1.802774566,1.802774566,0,0,0,0,0,29.53015272,4.177671983,-0.1564480187,-19.54107094,10.31128693,3.199318095
LL,LR,LR,raw,1,15,2,0.05230833333,-1.892990418,1.892990418,0,0,0,0,0,32.9554627,4.147325186,-0.1525029847,-21.43554878,11.03596306,3.457073112
LL,LR,LR,raw,2,15,2,0.04140833333,-2.046079735,2.046079735,0,0,0,0,0,32.28716904,4.118265018,-0.1639329307,-22.87947083,10.49588871,3.392099011
LL,LR,LR,raw,3,15,2,0.04839166667,-1.876490477,1.876490477,0,0,0,0,0,30.30585532,4.242397761,-0.167778377,-21.98986816,11.43496132,3.484402541
LL,LR,LR,raw,4,15,2,0.03785,-1.990869314,1.990869314,0,0,0,0,0,33.87113028,4.260587547,-0.1557663159,-23.03433609,11.20871258,3.460347192
LL,LR,LR,raw,5,15,2,0.05393333333,-1.845126326,1.845126326,0,0,0,0,0,33.17477384,4.160213256,-0.1540540244,-21.03120613,11.18397427,3.621984112
LL,LR,LR,raw,6,15,2,0.04940833333,-1.901965937,1.901965937,0,0,0,0,0,31.37371638,4.192606616,-0.1542866097,-20.61330795,10.37853241,3.24936186
