alpha,arm,scope,boundary_offset,bin_index,cos_lo,cos_hi,n,valid,p_hat_median,ci_lo,ci_hi,bootstrap_finite,outside_cos_range_n
3.0000000000000001e-06,alpha_3e-6,bulk_t_ge_500k,NA,15,-0.25,-0.19999999999999996,33824,True,0,0,0,10000,0
3.0000000000000001e-06,alpha_3e-6,bulk_t_ge_500k,NA,16,-0.19999999999999996,-0.14999999999999991,40925,True,0,0,0.03125,10000,0
3.0000000000000001e-06,alpha_3e-6,bulk_t_ge_500k,NA,17,-0.14999999999999991,-0.099999999999999978,46187,True,0.03125,0.03125,0.03125,10000,0
3.0000000000000001e-06,alpha_3e-6,bulk_t_ge_500k,NA,18,-0.099999999999999978,-0.049999999999999933,47105,True,0.0625,0.0625,0.0625,10000,0
3.0000000000000001e-06,alpha_3e-6,bulk_t_ge_500k,NA,19,-0.049999999999999933,0,46985,True,0.09375,0.09375,0.125,10000,0
3.0000000000000001e-06,alpha_3e-6,bulk_t_ge_500k,NA,20,0,0.050000000000000044,44461,True,0.15625,0.15625,0.1875,10000,0
3.0000000000000001e-06,alpha_3e-6,bulk_t_ge_500k,NA,21,0.050000000000000044,0.10000000000000009,36159,True,0.21875,0.21875,0.25,10000,0
3.0000000000000001e-06,alpha_3e-6,bulk_t_ge_500k,NA,22,0.10000000000000009,0.15000000000000013,30166,True,0.3125,0.28125,0.34375,10000,0
3.0000000000000001e-06,alpha_3e-6,bulk_t_ge_500k,NA,23,0.15000000000000013,0.20000000000000018,22344,True,0.40625,0.375,0.4375,10000,0
3.0000000000000001e-06,alpha_3e-6,bulk_t_ge_500k,NA,24,0.20000000000000018,0.25,15816,True,0.5,0.46875,0.5625,10000,0
3.0000000000000001e-06,alpha_3e-6,bulk_t_ge_500k,NA,25,0.25,0.30000000000000004,10606,True,0.59375,0.53125,0.65625,10000,0
3.0000000000000001e-06,alpha_3e-6,bulk_t_ge_500k,NA,26,0.30000000000000004,0.35000000000000009,6444,True,0.6875,0.625,0.75,10000,0
3.0000000000000001e-06,alpha_3e-6,bulk_t_ge_500k,NA,27,0.35000000000000009,0.40000000000000013,3755,True,0.78125,0.6875,0.8125,10000,0
3.0000000000000001e-06,alpha_3e-6,bulk_t_ge_500k,NA,28,0.40000000000000013,0.45000000000000018,2077,True,0.8125,0.75,0.90625,10000,0
3.0000000000000001e-06,alpha_3e-6,bulk_t_ge_500k,NA,29,0.45000000000000018,0.5,974,False,0.875,0.84375,0.9375,10000,0
3.0000000000000001e-06,alpha_3e-6,bulk_t_ge_500k,NA,30,0.5,0.55000000000000004,445,False,0.9375,0.84375,0.96875,10000,0
3.0000000000000001e-06,alpha_3e-6,bulk_t_ge_500k,NA,31,0.55000000000000004,0.60000000000000009,44,False,0.96875,0.96875,1,9949,0
3.0000000000000001e-06,alpha_3e-6,bulk_t_ge_500k,NA,32,0.60000000000000009,0.65000000000000013,45,False,1,0.875,1,9991,0
3.0000000000000001e-06,alpha_3e-6,bulk_t_ge_500k,NA,33,0.65000000000000013,0.70000000000000018,36,False,0.953125,0.875,1,8917,0
3.0000000000000001e-06,alpha_3e-6,bulk_t_ge_500k,NA,34,0.70000000000000018,0.75,0,False,NA,NA,NA,0,0
3.0000000000000001e-06,alpha_3e-6,bulk_t_ge_500k,NA,35,0.75,0.80000000000000004,0,False,NA,NA,NA,0,0
3.0000000000000001e-06,alpha_3e-6,bulk_t_ge_500k,NA,36,0.80000000000000004,0.85000000000000009,0,False,NA,NA,NA,0,0
3.0000000000000001e-06,alpha_3e-6,bulk_t_ge_500k,NA,37,0.85000000000000009,0.90000000000000013,0,False,NA,NA,NA,0,0
3.0000000000000001e-06,alpha_3e-6,bulk_t_ge_500k,NA,38,0.90000000000000013,0.95000000000000018,0,False,NA,NA,NA,0,0
3.0000000000000001e-06,alpha_3e-6,bulk_t_ge_500k,NA,39,0.95000000000000018,1,0,False,NA,NA,NA,0,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,0,-1,-0.94999999999999996,0,False,NA,NA,NA,0,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,1,-0.94999999999999996,-0.90000000000000002,0,False,NA,NA,NA,0,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,2,-0.90000000000000002,-0.84999999999999998,0,False,NA,NA,NA,0,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,3,-0.84999999999999998,-0.80000000000000004,2,False,0,0,0,8921,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,4,-0.80000000000000004,-0.75,5,False,0,0,0,8928,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,5,-0.75,-0.69999999999999996,23,False,0,0,0,10000,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,6,-0.69999999999999996,-0.64999999999999991,31,False,0,0,0,10000,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,7,-0.64999999999999991,-0.59999999999999998,93,False,0,0,0,10000,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,8,-0.59999999999999998,-0.55000000000000004,200,False,0,0,0,10000,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,9,-0.55000000000000004,-0.5,485,False,0,0,0,10000,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,10,-0.5,-0.44999999999999996,1015,True,0,0,0,10000,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,11,-0.44999999999999996,-0.39999999999999991,2012,True,0,0,0,10000,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,12,-0.39999999999999991,-0.34999999999999998,3551,True,0,0,0,10000,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,13,-0.34999999999999998,-0.29999999999999993,5705,True,0,0,0,10000,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,14,-0.29999999999999993,-0.25,7756,True,0,0,0,10000,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,15,-0.25,-0.19999999999999996,9135,True,0,0,0,10000,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,16,-0.19999999999999996,-0.14999999999999991,9911,True,0.03125,0.03125,0.03125,10000,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,17,-0.14999999999999991,-0.099999999999999978,10236,True,0.0625,0.0625,0.0625,10000,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,18,-0.099999999999999978,-0.049999999999999933,10012,True,0.125,0.09375,0.125,10000,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,19,-0.049999999999999933,0,9379,True,0.1875,0.1875,0.1875,10000,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,20,0,0.050000000000000044,8293,True,0.25,0.25,0.28125,10000,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,21,0.050000000000000044,0.10000000000000009,6806,True,0.34375,0.3125,0.375,10000,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,22,0.10000000000000009,0.15000000000000013,5380,True,0.4375,0.40625,0.4375,10000,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,23,0.15000000000000013,0.20000000000000018,3841,True,0.53125,0.5,0.5625,10000,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,24,0.20000000000000018,0.25,2540,True,0.609375,0.5625,0.65625,10000,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,25,0.25,0.30000000000000004,1650,True,0.6875,0.625,0.71875,10000,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,26,0.30000000000000004,0.35000000000000009,963,False,0.75,0.6875,0.8125,10000,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,27,0.35000000000000009,0.40000000000000013,507,False,0.8125,0.71875,0.84375,10000,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,28,0.40000000000000013,0.45000000000000018,276,False,0.84375,0.78125,0.9375,10000,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,29,0.45000000000000018,0.5,123,False,0.90625,0.875,0.9375,10000,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,30,0.5,0.55000000000000004,56,False,0.9375,0.84375,0.96875,10000,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,31,0.55000000000000004,0.60000000000000009,5,False,0.96875,0.96875,1,9949,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,32,0.60000000000000009,0.65000000000000013,5,False,1,0.84375,1,9991,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,33,0.65000000000000013,0.70000000000000018,4,False,0.9375,0.875,1,8917,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,34,0.70000000000000018,0.75,0,False,NA,NA,NA,0,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,35,0.75,0.80000000000000004,0,False,NA,NA,NA,0,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,36,0.80000000000000004,0.85000000000000009,0,False,NA,NA,NA,0,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,37,0.85000000000000009,0.90000000000000013,0,False,NA,NA,NA,0,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,38,0.90000000000000013,0.95000000000000018,0,False,NA,NA,NA,0,0
3.0000000000000001e-06,alpha_3e-6,phase_offset_5000,NA,39,0.95000000000000018,1,0,False,NA,NA,NA,0,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,0,-1,-0.94999999999999996,0,False,NA,NA,NA,0,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,1,-0.94999999999999996,-0.90000000000000002,0,False,NA,NA,NA,0,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,2,-0.90000000000000002,-0.84999999999999998,0,False,NA,NA,NA,0,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,3,-0.84999999999999998,-0.80000000000000004,0,False,NA,NA,NA,0,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,4,-0.80000000000000004,-0.75,0,False,NA,NA,NA,0,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,5,-0.75,-0.69999999999999996,28,False,0,0,0,8969,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,6,-0.69999999999999996,-0.64999999999999991,158,False,0,0,0,10000,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,7,-0.64999999999999991,-0.59999999999999998,409,False,0,0,0,10000,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,8,-0.59999999999999998,-0.55000000000000004,1210,True,0,0,0,10000,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,9,-0.55000000000000004,-0.5,2824,True,0,0,0,10000,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,10,-0.5,-0.44999999999999996,6042,True,0,0,0,10000,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,11,-0.44999999999999996,-0.39999999999999991,11458,True,0,0,0,10000,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,12,-0.39999999999999991,-0.34999999999999998,19409,True,0,0,0,10000,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,13,-0.34999999999999998,-0.29999999999999993,30425,True,0,0,0,10000,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,14,-0.29999999999999993,-0.25,42951,True,0,0,0,10000,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,15,-0.25,-0.19999999999999996,58089,True,0.03125,0.03125,0.03125,10000,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,16,-0.19999999999999996,-0.14999999999999991,69327,True,0.03125,0.03125,0.03125,10000,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,17,-0.14999999999999991,-0.099999999999999978,79272,True,0.0625,0.0625,0.0625,10000,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,18,-0.099999999999999978,-0.049999999999999933,85338,True,0.125,0.125,0.125,10000,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,19,-0.049999999999999933,0,86944,True,0.1875,0.15625,0.1875,10000,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,20,0,0.050000000000000044,82870,True,0.21875,0.21875,0.25,10000,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,21,0.050000000000000044,0.10000000000000009,78837,True,0.3125,0.28125,0.3125,10000,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,22,0.10000000000000009,0.15000000000000013,66542,True,0.375,0.375,0.40625,10000,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,23,0.15000000000000013,0.20000000000000018,56022,True,0.5,0.46875,0.5,10000,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,24,0.20000000000000018,0.25,41545,True,0.5625,0.53125,0.59375,10000,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,25,0.25,0.30000000000000004,31040,True,0.625,0.625,0.65625,10000,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,26,0.30000000000000004,0.35000000000000009,22536,True,0.71875,0.6875,0.75,10000,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,27,0.35000000000000009,0.40000000000000013,13113,True,0.8125,0.78125,0.8125,10000,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,28,0.40000000000000013,0.45000000000000018,8093,True,0.84375,0.84375,0.875,10000,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,29,0.45000000000000018,0.5,4079,True,0.90625,0.875,0.9375,10000,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,30,0.5,0.55000000000000004,1610,True,0.9375,0.9375,0.96875,10000,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,31,0.55000000000000004,0.60000000000000009,562,False,0.96875,0.9375,1,10000,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,32,0.60000000000000009,0.65000000000000013,209,False,0.96875,0.875,1,10000,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,33,0.65000000000000013,0.70000000000000018,49,False,0.96875,0.96875,1,9996,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,34,0.70000000000000018,0.75,9,False,1,1,1,6469,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,35,0.75,0.80000000000000004,0,False,NA,NA,NA,0,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,36,0.80000000000000004,0.85000000000000009,0,False,NA,NA,NA,0,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,37,0.85000000000000009,0.90000000000000013,0,False,NA,NA,NA,0,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,38,0.90000000000000013,0.95000000000000018,0,False,NA,NA,NA,0,0
1.0000000000000001e-05,alpha_1e-5,bulk,NA,39,0.95000000000000018,1,0,False,NA,NA,NA,0,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,0,-1,-0.94999999999999996,0,False,NA,NA,NA,0,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,1,-0.94999999999999996,-0.90000000000000002,0,False,NA,NA,NA,0,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,2,-0.90000000000000002,-0.84999999999999998,0,False,NA,NA,NA,0,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,3,-0.84999999999999998,-0.80000000000000004,0,False,NA,NA,NA,0,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,4,-0.80000000000000004,-0.75,0,False,NA,NA,NA,0,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,5,-0.75,-0.69999999999999996,503,False,0,0,0,8969,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,6,-0.69999999999999996,-0.64999999999999991,3618,True,0,0,0,10000,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,7,-0.64999999999999991,-0.59999999999999998,9045,True,0,0,0,10000,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,8,-0.59999999999999998,-0.55000000000000004,26733,True,0,0,0,10000,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,9,-0.55000000000000004,-0.5,61897,True,0,0,0,10000,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,10,-0.5,-0.44999999999999996,132323,True,0,0,0,10000,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,11,-0.44999999999999996,-0.39999999999999991,250295,True,0,0,0,10000,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,12,-0.39999999999999991,-0.34999999999999998,417471,True,0,0,0,10000,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,13,-0.34999999999999998,-0.29999999999999993,654291,True,0,0,0,10000,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,14,-0.29999999999999993,-0.25,925529,True,0,0,0,10000,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,15,-0.25,-0.19999999999999996,1256125,True,0.03125,0.03125,0.03125,10000,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,16,-0.19999999999999996,-0.14999999999999991,1528479,True,0.03125,0.03125,0.03125,10000,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,17,-0.14999999999999991,-0.099999999999999978,1753313,True,0.0625,0.0625,0.0625,10000,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,18,-0.099999999999999978,-0.049999999999999933,1882599,True,0.125,0.125,0.125,10000,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,19,-0.049999999999999933,0,1912668,True,0.1875,0.15625,0.1875,10000,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,20,0,0.050000000000000044,1858394,True,0.21875,0.21875,0.25,10000,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,21,0.050000000000000044,0.10000000000000009,1735575,True,0.3125,0.28125,0.3125,10000,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,22,0.10000000000000009,0.15000000000000013,1494471,True,0.375,0.375,0.40625,10000,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,23,0.15000000000000013,0.20000000000000018,1242646,True,0.5,0.46875,0.5,10000,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,24,0.20000000000000018,0.25,940359,True,0.5625,0.53125,0.59375,10000,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,25,0.25,0.30000000000000004,698627,True,0.625,0.625,0.65625,10000,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,26,0.30000000000000004,0.35000000000000009,492136,True,0.71875,0.6875,0.75,10000,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,27,0.35000000000000009,0.40000000000000013,296900,True,0.8125,0.78125,0.8125,10000,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,28,0.40000000000000013,0.45000000000000018,177788,True,0.84375,0.84375,0.875,10000,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,29,0.45000000000000018,0.5,91111,True,0.90625,0.875,0.9375,10000,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,30,0.5,0.55000000000000004,36529,True,0.96875,0.9375,0.96875,10000,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,31,0.55000000000000004,0.60000000000000009,13360,True,0.96875,0.9375,1,10000,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,32,0.60000000000000009,0.65000000000000013,5005,True,1,0.9375,1,10000,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,33,0.65000000000000013,0.70000000000000018,1007,True,1,0.96875,1,9989,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,34,0.70000000000000018,0.75,185,False,1,1,1,8912,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,35,0.75,0.80000000000000004,18,False,1,1,1,6469,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,36,0.80000000000000004,0.85000000000000009,0,False,NA,NA,NA,0,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,37,0.85000000000000009,0.90000000000000013,0,False,NA,NA,NA,0,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,38,0.90000000000000013,0.95000000000000018,0,False,NA,NA,NA,0,0
1.0000000000000001e-05,alpha_1e-5,boundary,NA,39,0.95000000000000018,1,0,False,NA,NA,NA,0,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,0,-1,-0.94999999999999996,0,False,NA,NA,NA,0,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,1,-0.94999999999999996,-0.90000000000000002,0,False,NA,NA,NA,0,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,2,-0.90000000000000002,-0.84999999999999998,0,False,NA,NA,NA,0,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,3,-0.84999999999999998,-0.80000000000000004,0,False,NA,NA,NA,0,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,4,-0.80000000000000004,-0.75,0,False,NA,NA,NA,0,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,5,-0.75,-0.69999999999999996,531,False,0,0,0,8969,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,6,-0.69999999999999996,-0.64999999999999991,3776,True,0,0,0,10000,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,7,-0.64999999999999991,-0.59999999999999998,9454,True,0,0,0,10000,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,8,-0.59999999999999998,-0.55000000000000004,28145,True,0,0,0,10000,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,9,-0.55000000000000004,-0.5,64822,True,0,0,0,10000,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,10,-0.5,-0.44999999999999996,138870,True,0,0,0,10000,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,11,-0.44999999999999996,-0.39999999999999991,262662,True,0,0,0,10000,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,12,-0.39999999999999991,-0.34999999999999998,438799,True,0,0,0,10000,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,13,-0.34999999999999998,-0.29999999999999993,687342,True,0,0,0,10000,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,14,-0.29999999999999993,-0.25,973328,True,0,0,0,10000,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,15,-0.25,-0.19999999999999996,1319971,True,0.03125,0.03125,0.03125,10000,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,16,-0.19999999999999996,-0.14999999999999991,1604472,True,0.03125,0.03125,0.03125,10000,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,17,-0.14999999999999991,-0.099999999999999978,1841473,True,0.0625,0.0625,0.0625,10000,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,18,-0.099999999999999978,-0.049999999999999933,1976825,True,0.125,0.125,0.125,10000,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,19,-0.049999999999999933,0,2009510,True,0.1875,0.15625,0.1875,10000,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,20,0,0.050000000000000044,1950859,True,0.21875,0.21875,0.25,10000,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,21,0.050000000000000044,0.10000000000000009,1822795,True,0.3125,0.28125,0.3125,10000,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,22,0.10000000000000009,0.15000000000000013,1568487,True,0.375,0.375,0.40625,10000,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,23,0.15000000000000013,0.20000000000000018,1306344,True,0.5,0.46875,0.5,10000,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,24,0.20000000000000018,0.25,987358,True,0.5625,0.53125,0.59375,10000,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,25,0.25,0.30000000000000004,733303,True,0.625,0.625,0.65625,10000,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,26,0.30000000000000004,0.35000000000000009,517298,True,0.71875,0.6875,0.75,10000,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,27,0.35000000000000009,0.40000000000000013,312033,True,0.8125,0.78125,0.8125,10000,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,28,0.40000000000000013,0.45000000000000018,187598,True,0.84375,0.84375,0.875,10000,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,29,0.45000000000000018,0.5,95594,True,0.90625,0.875,0.9375,10000,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,30,0.5,0.55000000000000004,38644,True,0.96875,0.9375,0.96875,10000,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,31,0.55000000000000004,0.60000000000000009,14023,True,0.96875,0.9375,1,10000,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,32,0.60000000000000009,0.65000000000000013,5315,True,1,0.9375,1,10000,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,33,0.65000000000000013,0.70000000000000018,1157,True,1,0.96875,1,10000,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,34,0.70000000000000018,0.75,194,False,1,1,1,8912,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,35,0.75,0.80000000000000004,18,False,1,1,1,6469,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,36,0.80000000000000004,0.85000000000000009,0,False,NA,NA,NA,0,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,37,0.85000000000000009,0.90000000000000013,0,False,NA,NA,NA,0,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,38,0.90000000000000013,0.95000000000000018,0,False,NA,NA,NA,0,0
1.0000000000000001e-05,alpha_1e-5,all_recorded,NA,39,0.95000000000000018,1,0,False,NA,NA,NA,0,0
1.0000000000000001e-05,alpha_1e-5,bulk_t_lt_500k,NA,0,-1,-0.94999999999999996,0,False,NA,NA,NA,0,0
1.0000000000000001e-05,alpha_1e-5,bulk_t_lt_500k,NA,1,-0.94999999999999996,-0.90000000000000002,0,False,NA,NA,NA,0,0
